id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Nanochip Model,AutoTerrain Tread Count,Arakyd Vocabulator Model,Axial Piston Model,Polarity Sinks,InfoCore Size,Cranial Uplink Bandwidth,Sonoreceptors,Astrogation Buffer Length,Repulsorlift Motor HP,Productivity
83,Waterminer Botchik II,59.0,59.11504654863607,57.85024961520998,56.95311930655471,56.39812737868829,56.160366516517726,56.21555033383898,56.540013373337025,57.11071110658577,57.90521993404811,58.901737185075916,60.07908111791005,61.416690919680306,62.894626706405475,64.49356952299333,66.1948213432406,67.98030506983301,69.83256453434525,71.73476449724095,73.67069064787273,75.62474960448225,77.58196891420002,79.52799705304562,81.4491034259276,83.33217836664343,85.16473313787958,86.9348999312115,88.6314318671036,90.2437029949093,91.76170829287094,93.17606366811982,94.47800595667631,95.65939292344969,96.71270326223818,97.63103659572904,98.40811347549848,99.0382753820116,99.51648472462273,99.8383248415748,100.0,99.9983353959194,99.830777154243,99.49539232876991,98.99086890218801,98.31651578607435,97.4722628208948,96.45866077600434,95.27688134964681,93.92871716895512,92.41658178995094,90.74350969754532,88.91315630553784,86.92979795661748,84.7983319223616,82.5242764032373,80.1137705285999,77.57357435669427,74.91106887465395,72.1342559985016,69.25175857314875,66.27282037239586,63.20730609893253,60.06570138433713,56.85911278907736,53.59926780250932,50.29851484287883,46.96982325731985,43.62678332185608,40.28360624139945,36.955124149751676,33.65679010960273,30.40467811253203,27.215483079007768,24.106520858387164,21.095728228916208,18.20166289773021,15.44350350085327,12.841049603198165,10.41472169856759,8.1855612096521,6.175230488031687,4.4060128141755115,2.900812397441514,1.6831543760766385,0.7771848172165877,0.2076707168866242,0.0,0.18018152036013427,0.7748450606584215,1.8112413324760361,3.317241976282078,5.321339561435937,7.852647586184824,10.940900477665634,14.61645359190354,18.91028321381408,23.85398655720013,29.479781764754225,35.82050790805842,42.90962498758269,50.781213932686775,model E,0.6013394533187035,gamma,windows 2000,0.07,-0.09744683615425283,-0.5717904347100278,-0.6190544631486924,11.0,47.0,14.084544678752621
84,Extralift Boterson,98.0,0.0,5.406130088944828,10.67667260135255,15.80913648241758,20.801176431028065,25.650592899765844,30.355332094906483,34.91348597641927,39.32329225796717,43.58313440690691,47.69154164428888,51.64718894485725,55.44889703704982,59.09563240299816,62.58650727852757,65.92077965315698,69.09785327009914,72.11727762626042,74.97874797224097,77.68210531233461,80.22733640452888,82.6145737605051,84.84409564563819,86.91632607899685,88.83183483334349,90.59133743513425,92.19569516451895,93.6459150553411,94.94314989513799,96.0886982251406,97.0840043402736,97.93065828915537,98.63039587409807,99.18509865110747,99.59679392988313,99.86765477381832,100.0,99.99629417920882,99.85914763591921,99.59131644829924,99.19570244821078,98.67535322120928,98.03346210654408,97.27336819715808,96.39855633968791,95.41265713446407,94.31944693551057,93.12284785054533,91.82692774097974,90.43590022191908,88.95412466216237,87.3861061842022,85.736495664225,84.01008973211084,82.21183077143354,80.3468069194606,78.42025206715326,76.43754585916649,74.4042136938489,72.3259267232429,70.20850185308466,68.0579017428038,65.88023480552393,63.681755208062285,61.46886287092983,59.24810346833118,57.02616842816474,54.80989493202244,52.60626591519034,50.42241006664771,48.265601829067926,46.14326139881784,44.06295472595808,42.03239351424307,40.059435221120886,38.15208305773339,36.3184859889159,34.56693873319775,32.905881762801734,31.3439013036447,29.889729335336877,28.552243591182396,27.340467558178982,26.263570477018117,25.330867342085167,24.551818901458834,23.9360316569119,23.49325786391057,23.233395531615063,23.166488422879226,23.302726054250332,23.652443695969648,24.226122371972096,25.034388859886477,26.088015691034883,27.39792115043346,28.975169276792066,30.830969862514017,32.976678453696756,35.42379635013087,model A,0.7989636919986736,beta,v0.5,0.7782026032704459,-0.7592782043840455,-0.09471811710688449,-0.07847766461142976,26.0,51.0,45.37622365775434
85,Walllift Botski Jr.,81.0,0.0,10.935555245289171,21.06958541886908,30.43368241500113,39.05887946220573,46.97565112326232,54.21391329520932,60.80302320934422,66.7717794312235,72.14842186066264,76.96063173173616,81.23553161277758,84.99968540637946,88.27909834939335,91.09921701292984,93.48492930235854,95.460564457308,97.04989305166592,98.2761269935789,99.16191952545262,99.72936522395175,100.0,99.99480109878009,99.73418709973367,99.23801791656159,98.52559479722352,97.61566032393829,96.52639841318373,95.27543431569654,93.87983461647262,92.35610723476681,90.720201424093,88.98750777222398,87.1728582011917,85.29052596728707,83.35422566105997,81.37711320731943,79.3717858651334,77.35028222782864,75.32408222299145,73.30410711246668,71.30071949235843,69.32372329302953,67.38236377910239,65.48532754945779,63.64074253723588,61.85617800983585,60.13864456891582,58.494594150392885,56.929920024443184,55.44995679550193,54.05948040226338,52.762708117680624,51.56329854896591,50.4643516375904,49.46840865928457,48.57745222403753,47.792906276097554,47.11563609397218,46.545948290427404,46.08359081248863,45.727752941440585,45.47706529282603,45.32959981644763,45.28286979636719,45.33382985090471,45.47887593263955,45.71384532841008,46.03401665931464,46.43410988070863,46.9082862822079,47.45014848768745,48.05274045528038,48.70854747737888,49.409496180635394,50.14695452595998,50.911731808522276,51.694078657750744,52.48368703733364,53.26969024521695,54.04066291360653,54.78462100896733,55.48902183202284,56.140764017755586,56.72618753540768,57.23107368847965,57.64064511473158,57.93956578618159,58.11194100910823,58.141317424047976,58.01068300579632,57.7024670634083,57.19854024019856,56.480214513739426,55.52824319586197,54.32282093265882,52.843583704478625,51.0696088259303,48.97941494588206,46.550962047461795,model C,0.46808283398081807,kappa,v1.5,0.41818180842919966,-0.36589991829584717,-0.4002822643778547,-0.46138154682281407,13.0,88.0,-10.537464091679468
86,Pushminer Botski,20.0,12.523736487489437,18.20260291092003,23.62278028627017,28.79176658485384,33.71692804825275,38.40549918831627,42.86458278716147,47.10114989717311,51.12203984100363,54.93396021157317,58.543486872069565,61.957063955948314,65.18100386693261,68.22148727901339,71.08456313644915,73.77614865376626,76.30202931575859,78.66785887748782,80.8791593642833,82.94132107174202,84.85960256572871,86.63913068237578,88.2849005280833,89.80177547951905,91.19448718361852,92.46763555758484,93.62568878888885,94.67298333526912,95.61372392473184,96.45198355555092,97.19170349626798,97.8366932856923,98.39063073290085,98.85706191723831,99.23940118831702,99.540931166017,99.76480274048605,99.91403507213953,99.99151559166059,100.0,99.94211226837628,99.82034463827553,99.6370576214517,99.3944799999263,99.09470882598865,98.73970942219553,98.3313153813717,97.87122856660937,97.3610191112686,96.80212541897708,96.19585416363016,95.54338028939088,94.84574701069002,94.10386581222608,93.31851644896508,92.49034694614089,91.61987359925506,90.7074809740767,89.7534219066427,88.75781750325773,87.720657140494,86.64179846519147,85.5209673944578,84.35775811566819,83.15163308646585,81.90192303476131,80.60782695873317,79.26841212682729,77.88261407775752,76.44923662050545,74.96695183432006,73.43430006871826,71.84968994348459,70.2113983486713,68.51757044459812,66.76621966185287,64.95522770129065,63.08234453403472,61.14518840147536,59.14124581527118,57.06787155734806,54.92228867989984,52.70158850538791,50.402730626541334,48.022542906357025,45.55772147809926,43.00483074530048,40.36030338176021,37.620440331546284,34.781410808993826,31.839252298705752,28.789870555552692,25.62903960467296,22.35240174147255,18.95546753162517,15.433615811072029,11.782093686022433,7.996016532952985,4.070367998608129,0.0,model E,0.7580161197270693,zeta,v0.5,0.5366084115752505,-0.5572776853071106,-0.2072814612537518,-0.19329507286014952,94.0,7.0,43.70186235039339
87,Stonedigger Botson I,95.0,0.0,2.581359519822154,5.285976482971801,8.100555907526937,11.012140911324044,14.008112711958095,17.076190626782562,20.204432072909402,23.381232567209064,26.5953257263105,29.835783266601148,33.09201500422693,36.35376885509227,39.61113083486009,42.8545250589518,46.07471374254728,49.26279720058495,52.41021384776167,55.508740198532834,58.5504908671123,61.52791856747244,64.43381411334408,67.26130641821662,70.00386249533787,72.65528745771412,75.20972451811028,77.66165498904962,80.00589828281393,82.23761191144354,84.35229148673724,86.34577072025232,88.21422142330455,89.9541535069682,91.56241498207604,93.03619195921931,94.37300864874778,95.5707273607697,96.62754850515178,97.54201059151923,98.3129902292558,98.93970212750372,99.42169909516365,99.75887204089479,99.95144997311482,100.0,99.90542732948488,99.66897526926275,99.29222522678515,98.77709670926232,98.12584732366288,97.34107277671396,96.42570687490115,95.38302152446863,94.216626731419,92.93047060151338,91.52883934027125,90.01635725297082,88.39798674464869,86.67902832009982,84.86512058387785,82.96224024029488,80.9767020934214,78.91515904708649,76.78460210487764,74.59236037014092,72.34610104598084,70.0538294352604,67.7238889406012,65.36496106438308,62.98606540874465,60.59655967558278,58.20613966655317,55.82483928306955,53.46303052630452,51.1314234971889,48.841066396412344,46.60334552442261,44.42998528142611,42.333048167387986,40.32493478203143,38.41838382483858,36.62647209504949,34.96261449166344,33.440564013437516,32.074411758887756,30.87858692628854,29.86785681367257,29.057326818831335,28.462440439314847,28.098979272431013,27.983063015247122,28.13114946458814,28.5600345170381,29.28685216893932,30.329074516392364,31.704511755256775,33.43131218115045,35.5279621894492,38.01328627528828,40.90644703356066,model E,0.6886967301676234,gamma,windows 2000,0.17313323955780308,-0.1602824459446596,-0.6555248097450743,-0.5927398390320437,64.0,65.0,-43.29842843313821
88,Firevator Boterson,41.0,0.0,6.694056830915265,13.094554994571034,19.20812472757734,25.041338598846103,30.60071150959105,35.89270069332778,40.92370571587372,45.70006847534815,50.22807320217218,54.5139464590688,58.56385714106278,62.3839164754808,65.98017802195135,69.35863767240477,72.52523365107324,75.4858465144908,78.24629915149332,80.81235678321852,83.18972696310597,85.38405957689704,87.400946842635,89.24592331066498,90.92446586363386,92.44199371649044,93.80386841648541,95.01539384317115,96.08181620840205,97.00832405633419,97.80004826342565,98.46206203843623,98.99938092242768,99.41696278876344,99.71970784310896,99.91245862343146,100.0,99.98705917538551,99.8783056844607,99.6783513944002,99.39175050468046,99.0229995470798,98.5765373856783,98.05674521685793,97.46794656930261,96.8144073039979,96.10033561423131,95.32988202559231,94.50713939597196,93.63614291556338,92.72087010686147,91.7652408246629,90.77311725606627,89.74830392047207,88.69454766958248,87.61553768740157,86.51490549023545,85.39622492669177,84.2630121776803,83.11872575641239,81.96676650840142,80.81047761146259,79.65314457571286,78.49799524357121,77.34819978975818,76.2068707212965,75.07706287751039,73.96177343002618,72.86394188277197,71.78645007197764,70.73212216617509,69.7037246661977,68.70396640518109,67.73549854856259,66.80091459408118,65.90275037177801,65.04348404399586,64.22553610537946,63.45126938287521,62.72298903573166,62.04294255549881,61.413319766028984,60.836252823475846,60.31381621629522,59.84802676524471,59.440843623383685,59.09416827607355,58.80984454097727,58.589658568059974,58.43533883958847,58.348556170131204,58.3309237065588,58.38399692804367,58.50927364606003,58.70819400438365,58.982140479092685,59.33243787856674,59.76035334348736,60.26709634683808,60.85381869390385,61.52161452227226,model E,0.41512494610471384,beta,v0.5,0.7302622536965475,-0.748612529322215,0.05764720874535023,0.049832993928702114,64.0,70.0,-29.635818012963867
89,Pullpulverizer Botski I,21.0,0.0,1.6872469455683312,3.595715398709277,5.706914135288622,8.002804107293606,10.465798442832936,13.078762446136786,15.825013597556788,18.688321553566052,21.65290814675914,24.70344738585208,27.825065455682363,31.003340717208967,34.22430370751229,37.47443713979423,40.74067590337814,44.01040706370885,47.2714698623526,50.5121557169972,53.72120822145181,56.88782314564712,60.00164843563526,63.05278421358985,66.03178277780594,68.92964860270008,71.73783833881028,74.44826081279595,77.05327702743809,79.545700161639,81.9187955704226,84.16628078493422,86.28232551244058,88.26155163632998,90.09903321611212,91.79029648741816,93.33131986200075,94.71853392773404,95.94882144861351,97.01951736475627,97.92840879240082,98.67373502390707,99.25418752775651,99.66890994855197,99.9174981070179,100.0,99.91691580046559,99.66919785750349,99.25825069632391,98.68593101825844,97.95454770076036,97.06686179740409,96.02608653788586,94.83588732802313,93.50038174975495,92.02413956114177,90.41218269636553,88.66998526572964,86.80347355565887,84.81902602869955,82.72347332351963,80.52409825490817,78.22863581377601,75.84527316715531,73.38264965819974,70.84985680618439,68.25643830650576,65.61239003068196,62.92816002635242,60.21464851727818,57.48320790334181,54.74564276054698,52.014209841019266,49.30161807300519,46.621028560873235,43.986054585113045,41.41076160233609,38.90966724527493,36.49774132278359,34.19040581983794,32.00353489753479,29.953454893092697,28.05694431985179,26.331233867273525,24.794006400940717,23.46339696255822,22.357992769951284,21.49683321706769,20.89940987397577,20.58566648686626,20.57599897805055,20.891255445962177,21.55273616515545,22.582193586306467,24.001832336212978,25.83430921779426,28.102733210090403,30.83066546826338,34.042119323597255,37.76156028349591,42.013906031486506,model A,0.878424847390398,alpha,v1.0,0.7712980365132751,-0.7649453685204777,0.13986953768548316,0.05657525619360183,77.0,56.0,23.44702979406653
90,Extrapulverizer Boterson I,56.0,0.0,6.119967179586792,11.97795742145992,17.58091933423559,22.93570104850728,28.04905021684573,32.927614013798916,37.57793913589211,42.006471801627804,46.21955775148579,50.22344224792309,54.02427007537399,57.628085540250055,61.04083247094009,64.26835421781017,67.3163936532036,70.19059317144102,72.89649468882025,75.43953964361641,77.82506899608185,80.05832322844624,82.14444234491643,84.0884658716766,85.89533285688813,87.56988187068974,89.1168510051973,90.54087787450403,91.84649961468034,93.03815288377403,94.12017386180999,95.09679825079047,95.97216127469498,96.75029767948023,97.43514173308023,98.03052722540633,98.54018746834694,98.96775529576792,99.3167630635123,99.5906426494004,99.79272545322972,99.92624239677518,99.99432392378883,100.0,99.94620011311531,99.83575327281864,99.67138801077111,99.45573238061111,99.19131395795426,98.88055984039347,98.52579664749894,98.12925052081806,97.69304712387552,97.21921164217328,96.70966878319057,96.16624277638375,95.59065737318669,94.98453584701026,94.34940099324281,93.68667512924974,92.99768009437386,92.28363724993514,91.545667479231,90.78479118753582,90.0019283021015,89.19789827215706,88.3734200689089,87.5291121855405,86.66549263721278,85.78297896106378,84.88188821620895,83.96243698374082,83.02474136672934,82.06881699022153,81.09457900124197,80.10184206879224,79.0903203838512,78.05962765937512,77.00927713029739,75.93868155352874,74.84715320795713,73.73390389444768,72.59804493584306,71.43858717696287,70.25444098460424,69.04441624754126,67.80722237652557,66.5414683042858,65.24566248552817,63.91821289693588,62.55742703716951,61.161511926866986,59.72857410864324,58.256619647090616,56.743554128778825,55.18718266225463,53.58520987804195,51.93523992864271,50.23477648853494,48.481222754174965,46.67188144399584,model E,0.41859038810921145,gamma,windows 2000,0.3098298590879751,-0.3056873821563697,-0.66,-0.6313990737843853,40.0,6.0,38.23617134657198
91,Firewidget Botski II,54.0,0.0,1.1590363704944464,2.560883149870996,4.187593314130165,6.0216350453540315,8.045891731706226,10.24366196743194,12.598659552857916,15.095013494392454,17.717268004525415,20.45038250182821,23.279731610953807,26.191105162636735,29.17070819369308,32.20516094702048,35.28149887159812,38.38717262248675,41.510048060828694,44.6384062538478,47.7609434748495,50.866771203220765,53.94541612443013,56.98682013002766,59.981340317645035,62.91974899099544,65.79323365987364,68.59339704015592,71.3122570538002,73.94224682884587,76.47621469941392,78.90742420570686,81.22955409400885,83.43669831668551,85.52336603218401,87.48448160503318,89.31538460584328,91.01182981130623,92.56998720419544,93.98644197336591,95.25819451375418,96.38266042637831,97.35767051833807,98.18147080281454,98.85272249907055,99.37050203245049,99.73430103438011,99.94402634236695,100.0,99.90295925694971,99.65405656896836,99.2548595978894,98.70735121162826,98.01392948418159,97.17740769562778,96.20101433212668,95.0883930859197,93.84360285532993,92.4711177447619,90.97582706470165,89.36303533171707,87.63846226845705,85.80824280365263,83.8789270721161,81.85748041474116,79.75128337850367,77.56813171646016,75.31623638774957,73.00422355759184,70.64113459728875,68.2364260842234,65.7999698018606,63.34205273974679,60.87337709350991,58.405060264859124,55.94863486158571,53.51604869756227,51.11966479274277,48.77226137316304,46.487031870940335,44.27758492427312,42.15794437744206,40.1425492808089,38.24625389081748,36.484327669992254,34.87245528694017,33.42673661634918,32.16368673898916,31.10023594171115,30.253729717448184,29.64192876521438,29.283008990105873,29.195561503299917,29.39859262205578,29.911523869713797,30.754191975696088,31.946848875506628,33.51016171073039,35.4652128290347,37.83349978416717,40.636935335958206,model A,0.5838306835919481,kappa,windows 2000,0.3849596537421136,-0.3789749311662755,-0.4684208883403518,-0.5450765047614076,15.0,54.0,15.399677354314164
92,Wallwidget Botsky Jr.,58.0,32.40256066778278,35.67822159922279,38.8944054427344,42.048551079637754,45.13818599538404,48.16092627955552,51.11447662586555,53.99663033215848,56.8052693004098,59.53836403672602,62.19397365134473,64.77024585863458,67.26541697709526,69.67781192935756,72.00584424218334,74.24801604646548,76.40291807722794,78.46922967362579,80.44571877894509,82.33124194060304,84.12474431014783,85.82525964325876,87.43191029974618,88.94390724355151,90.36055004274724,91.68122686953689,92.90541450025508,94.03267831536752,95.06267229947089,95.99513904129302,96.82990973369276,97.56690417366006,98.20613076231591,98.74768650491234,99.19175701083249,99.53861649359057,99.78862777083178,99.94224226433246,100.0,99.96252960787281,99.83054832212042,99.60486198104338,99.28636502707332,98.87604050677298,98.37496007083607,97.78428397408744,97.10526107548297,96.33922883810962,95.48761332918542,94.55192922005942,93.53377978621178,92.43485690725373,91.25694106692751,90.00190135310648,88.67169545779501,87.26836967712859,85.79405891137377,84.25098666492808,82.64146504632026,80.96789476820997,79.23276514738804,77.43865410477625,75.58822816542758,73.684242458526,71.72954071738651,69.72705527945526,67.67980708630942,65.59090568365714,63.463549221337836,61.30102445332181,59.10670673771047,56.88406003673634,54.636636916762946,52.36807854828495,50.082114705927985,47.78256376844882,45.473332718735286,43.15841714380623,40.84190123481156,38.527957787032314,36.22084819988057,33.9249224768994,31.644619225763105,29.38446565827684,27.14907759037692,24.943159442130842,22.771504237736924,20.638993605524853,18.550597777954987,16.51137559161911,14.526474487239897,12.60113050967113,10.74066830789763,8.950501135035308,7.23613084833106,5.603147909162968,4.057231383040141,2.6041489396027107,1.2497568526219105,0.0,model C,0.8849445200581331,beta,v0.5,0.6277947900646825,-0.6135489990498202,-0.047628629996103955,0.06264100069312022,62.0,5.0,47.10532536532203
93,Pushpulverizer Botson II,99.0,0.0,10.070935166687883,19.46732791701925,28.21314184650216,36.33195525362147,43.84696113983886,50.78096720959279,57.156395870298525,62.99528423234818,68.31928410911063,73.14966201693154,77.50729917513344,81.4126915060156,84.88594963485417,87.94679888990203,90.6145793023889,92.90824560652132,94.84636723948257,96.44712834143284,97.72832775550904,98.70737902782493,99.40131040747099,99.82676484651462,100.0,99.93688822594805,99.65291658535655,99.16318684220012,98.48241546343,97.62493361897451,96.60468718173863,95.43523672760405,94.12975753542942,92.70103958705013,91.16148756727846,89.52312086390334,87.79757356769056,85.99609447238285,84.12954707469952,82.20840957433683,80.2427748739679,78.24235057924251,76.21645899878726,74.17403714420576,72.12363673007806,70.07342417396124,68.03118059638933,66.00430182087288,63.999798373899374,62.024295484933134,60.08403308641523,58.18486581376357,56.332263005372695,54.53130870261437,52.78670164983678,51.10275529436493,49.48339778650079,47.93217197952319,46.45223542968756,45.046360396226085,43.71693384134831,42.46595743023979,41.2950475310634,40.20543521495884,39.19796625604216,38.27310113140673,37.430915021122416,36.67109780823612,35.99295407877139,35.39540312172835,34.876978929084544,34.435830195793734,34.06972031978665,33.77602740197128,33.551744246231664,33.39347835942906,33.297451951401456,33.25950193496383,33.275079925907775,33.33925224300166,33.44669990799092,33.591718645597055,33.76821888351934,33.96972575243324,34.18937908599193,34.419933420823355,34.65375799653466,34.88283675570814,35.098768343903686,35.292766109657705,35.45565810448386,35.577887082871605,35.649510502287946,35.66020052317677,35.59924400895894,35.45554252603175,35.21761234376807,34.87358443452007,34.41120447361556,33.81783283935768,33.08044461302948,model E,0.33669257840438427,gamma,windows 2000,0.4520536365055099,-0.47950396444207133,-0.548434451876582,-0.6524769632413097,34.0,89.0,-40.30185073401074
94,Stonewalker Botberg II,79.0,39.41192313248095,45.46077094871418,51.129994235633546,56.42999727976454,61.37107282832061,65.96340208920314,70.21705473100162,74.14198888299346,77.7480511351441,81.04497653810695,84.04238860322344,86.74979930252302,89.17660906872305,91.332106795229,93.22546983613424,94.86576400622023,96.26194358095634,97.42285129649997,98.35721834969654,99.07366439807943,99.58069755987005,99.88671441397776,100.0,99.9287278182221,99.68095982961745,99.26464645584751,98.68762657926153,97.95762754289699,97.08226515047917,96.06904366642152,94.92535581582537,93.65848278448004,92.27559421886295,90.78374822613942,89.18989137416284,87.50085869147452,85.72337366730383,83.86404825156806,81.92938285487261,79.92576634851079,77.85947606446399,75.73667779540148,73.56342579468055,71.3456627763466,69.08921991513297,66.79981684646091,64.48306166643971,62.14445093186677,59.78936966022742,57.42309132969482,55.05077787913051,52.67747970808351,50.30813567679133,47.947573106179114,45.60050777786036,43.27154393413613,40.96517427799585,38.68577997311673,36.4376306438641,34.22488437529123,32.05158771313933,29.92167566383778,27.838971694503723,25.807187732942545,23.82992416764743,21.910669847799706,20.05280208326855,18.25958664461119,16.534177763073036,14.87961813058725,13.298838899775062,11.794659683945618,10.369788557096408,9.026822053912301,7.76824516976688,6.596431360721089,5.513642543524515,4.522029095613993,3.623629855114927,2.820372120840618,2.114071652292078,1.5064326696586896,0.9990478538175757,0.5933983463338958,0.29085374946097003,0.09267212613998217,0.0,0.013872355358322418,0.1352126372201224,0.3648327512786814,0.7034330639149614,1.1516024021982165,1.7098180538858705,2.3784457674228436,3.15773975194241,4.047842677265489,5.048785673901591,6.160488333047745,7.382758706588977,8.715293307098673,model A,0.6266204287345799,alpha,v1.0,0.7733461127197778,-0.7808489059040464,0.18732842407130346,0.16123388606063338,41.0,30.0,80.0
95,Pulldigger Botski II,22.0,4.870869158362033,7.579850050807285,10.324876503789856,13.100238775513048,15.900346041711092,18.719726395649143,21.553026848123285,24.395013327460514,27.240570679518772,30.08470266768691,32.9225319728847,35.74930019356285,38.560367845703006,41.35121436281769,44.11743809595042,46.85475631367555,49.559005202098454,52.226139864855355,54.85223432311346,57.43348151557086,59.966193298456574,62.446800445530556,64.87185264808369,67.23801851493779,69.54208557244556,71.78096026449067,73.95166795248768,76.0513529153821,78.07727834965037,80.02682636929983,81.89749800586875,83.68691320842633,85.39281084357273,87.01304869543895,88.54560346568702,89.98857077350978,91.3401651556311,92.59872006630575,93.76268787731931,94.8306398779885,95.80126627516077,96.67337619321457,97.4458976740593,98.11787767713527,98.68848207941369,99.15699567539669,99.52282217711736,99.7854842141397,99.94462333355864,100.0,99.9514935956206,99.79910242010808,99.54294369068114,99.18325354208925,98.72038702661293,98.15481811406356,97.48713969178345,96.71806356464592,95.848420455055,94.87916000294594,93.81135076578465,92.64618021856816,91.3849547538243,90.02909968161184,88.58015922952055,87.039796542671,85.40979368371491,83.69205163283463,81.88859028774365,80.00154846368625,78.03318389343778,75.98587322730447,73.86211203312327,71.6645147962624,69.39581491962066,67.05886472362813,64.65663544624552,62.19221724296461,59.66881918680801,57.08976926832937,54.458514395613314,51.778620394274974,49.05377200746108,46.287772895848605,43.48454563764605,40.64813172859237,37.78269158195772,34.89250452854301,31.98196881668024,29.055601612232252,26.11803899859273,23.174035976686405,20.228466464969006,17.286323299426915,14.352718233577628,11.432881938469608,8.532164002682103,5.656032932325534,2.810076151040794,0.0,model A,0.7665578492090803,alpha,v1.0,0.809276329640986,-0.7851578056374238,0.277304629973424,0.3101507864060735,23.0,20.0,54.57688373577025
96,Extravator Boterson,47.0,24.04471915532835,28.46222534591612,32.723382012831784,36.83046110414486,40.78571882054058,44.59139561531991,48.249716194399525,51.762889516311816,55.13310879220489,58.362551485842616,61.453379313604536,64.4077382444859,67.22775850009778,69.91555455466681,72.47322513503548,74.90285322066192,77.20650604362004,79.3862350885994,81.44407609290533,83.38204904645892,85.20215819179687,86.90639202407168,88.49672329105155,89.97510899312039,91.34349038327785,92.60379296713931,93.75792650293582,94.80778500151418,95.75524672633694,96.60217419348231,97.35041417164426,98.00179768213249,98.55813999887239,99.02124064840507,99.39288340988739,99.67483631509188,99.86885164840687,99.97666594683633,100.0,99.94055885013331,99.80003179208745,99.58009237332925,99.28239839394138,98.9085919066221,98.4602992166855,97.93913088206133,97.34668171329504,96.68453077354788,95.95424137859678,95.15736109683436,94.29542174926895,93.36993940952473,92.38241440384142,91.33433131107462,90.22715896269547,89.06235044279104,87.84134308806397,86.56555848783266,85.23640248403123,83.85526517120957,82.4235208965332,80.94252825978346,79.41363011335734,77.83815356226748,76.21740996414246,74.5526949292263,72.84528832037907,71.09645425307629,69.30744109540926,67.47948146808498,65.61379224442635,63.71157455037182,61.77401376447551,59.80227951790747,57.79752569445331,55.76089043051433,53.69349611510776,51.59644938986623,49.47084114903843,47.317746539488496,45.138224960696434,42.93332006475792,40.704059756384545,38.4514561929032,36.176505784256804,33.88018919300398,31.563471334318937,29.227301375991793,26.87261273842819,24.50032309464969,22.11133437029331,19.706532743612055,17.28678864547444,14.852956759364917,12.405876021383513,9.94636962024591,7.475244997283714,4.993293846444115,2.501292114289955,0.0,model E,0.5524519811218497,gamma,windows 2000,0.31052477901854864,-0.30452620245331236,-0.45878509810813795,-0.4851122239972486,66.0,36.0,43.148374456711316
97,Excavator Botson I,26.0,37.153023392956044,34.78025605033482,32.814468142924795,31.23480328668034,30.020802187720136,29.152402642327242,28.609939536949053,28.37414484819729,28.426147642848036,28.747474077841716,29.320047400283084,30.126187947441256,31.148613146749682,32.370437515806174,33.775172662372846,35.34672728437619,37.06940716990705,38.92791519722058,40.907351334736305,42.993212641038085,45.1713932648741,47.428184445156916,49.75027451096344,52.124748881534885,54.539090066276806,56.98117766475919,59.43928836671623,61.9020959520466,64.3586712908132,66.79848234324336,69.2113941597287,71.58766888082523,73.91796573725325,76.19334104989746,78.40524822980684,80.54553777819483,82.60645728643901,84.58065143608155,86.46116199882874,88.2414278365514,89.91528490128452,91.47696623522762,92.92110197074436,94.24271933036295,95.43724262677583,96.50049326283971,97.42868973157587,98.2184476161696,98.86677958997096,99.37109541649393,99.72920194941717,99.9393031325835,100.0,99.91029067583837,99.66957037443449,99.27763140028851,98.73466314806507,98.04125210259316,97.19838183886587,96.20743302204092,95.07018340744024,93.78880784055032,92.36587825702132,90.80436368266885,89.10763023347168,87.27944111557395,85.3239566252832,83.24573414907228,81.04972816357744,78.74129023560015,76.32616902210547,73.81051027022339,71.20085681724774,68.50414859063719,65.72772260801439,62.87931297716645,59.96705089604478,56.99946465276526,53.98547962560798,50.93441828301726,47.8560001836026,44.76034197613618,41.657957399556565,38.55975728296451,35.47704954562753,32.421539196974685,29.405328336602192,26.44091615426828,23.54119892989718,20.719470033576563,17.989419925558977,15.365136156260572,12.86110336626273,10.492203286310325,8.273714737313428,6.221313630345797,4.351072966645572,2.679462837615863,1.2233504248232103,0.0,model C,0.6887240322612475,alpha,v1.0,0.8604758806752522,-0.8620138647420446,0.2622276002860201,0.34998257587879045,17.0,28.0,54.23366917705006
