id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Astrogation Buffer Length,AutoTerrain Tread Count,Cranial Uplink Bandwidth,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Polarity Sinks,Repulsorlift Motor HP,Sonoreceptors,InfoCore Size,Productivity
74,Pullwidget Botberg II,52.0,28.628785965344466,34.98771629908302,41.003443739748896,46.68262880340585,52.0319320061176,57.05801386394786,61.76753489296038,66.16715560921885,70.26353652878706,74.0633381677287,77.57322104210749,80.79984566798716,83.74987256143145,86.4299622385041,88.84677521526882,91.00697200778932,92.91721313212938,94.58415910435266,96.01447044052294,97.21480765670393,98.19183126895935,98.95220179335294,99.50257974594842,99.84962564280954,100.0,99.96036333358354,99.73737615962389,99.33769899418478,98.76799235332992,98.03491675312304,97.14513270962789,96.10530073890818,94.92208135702765,93.60213508005002,92.15212242403902,90.57870390505835,88.88854003917179,87.08829134244304,85.18461833093582,83.18418152071388,81.09364142784092,78.91965856838067,76.66889345839694,74.3480066139533,71.96365855111362,69.52250978594158,67.03122083450086,64.49645221285529,61.924864437068464,59.323118023204245,56.697873487326255,54.05579134549827,51.403532113784124,48.74775630824723,46.09512444495169,43.45229703996101,40.825934609338994,38.222697669149284,35.649246735455705,33.112242324322025,30.618344951811782,28.174215133988834,25.78651338691692,23.461900226659758,21.20703616928108,19.02858173084446,16.933197427413937,14.927543775052927,13.018281289825307,11.212070487794895,9.515571885025171,7.935445997580196,6.478353341523362,5.150954432918475,3.9599097878295324,2.9118799223198173,2.0135253524535006,1.2715065942940416,0.6924841639051759,0.2831185773507989,0.05007035069447008,0.0,0.13956804133112333,0.47543499075146595,1.014261364324758,1.7627076781149231,2.727434448185488,3.9151021906003862,5.332371421423144,6.9859026567174825,8.882356412547237,11.028393204976135,13.430673550068011,16.095857963886274,19.03060696249486,22.241581061957508,25.73544077833793,29.518846627699762,33.598459126106945,37.98093878962298,-88.10250569237479,-0.3191637352079402,0.08523223465656005,model A,alpha,v0.5,0.819521675473317,-0.7475717972422042,47.0,34.0,-100.0
75,Firehauler Botsky I,88.0,95.29735721976388,95.38608304035604,95.53707508990249,95.74134075691549,95.99016588604,96.27511477805375,96.58803018986717,96.92103333452347,97.26652388119861,97.61717995520122,97.96595813797275,98.30609346708736,98.63109943625193,98.93476799530612,99.21116955022231,99.4546529631056,99.65984555219389,99.82165309185775,99.93525981260053,99.99612840105836,100.0,99.94289420832706,99.82110908107383,99.63122112940736,99.37008532062747,99.03483507816664,98.62288228159015,98.13191726659605,97.55990882501506,96.90510420481068,96.16602911007914,95.34148770104942,94.43056259408323,93.43261486167506,92.34728403245204,91.17448809117417,89.91442347873408,88.56756509215722,87.13466628460176,85.61675886535859,84.01515309985132,82.33143770963638,80.56747987240284,78.72542522197263,76.8076978483003,74.8170002974732,72.75631357171147,70.62889712936786,68.43828888492799,66.18830520901017,63.88304092836541,61.526869325877534,59.12444214056307,56.68068956757123,54.20082025818412,51.690321319816455,49.1549583160157,46.600775266462165,44.03409464696871,41.46151738948114,38.88992288207792,36.32646896897017,33.77859195050189,31.254006583149724,28.760706079523153,26.306962108364267,23.901324794548014,21.55262271908199,19.26996291910662,17.06273088789503,14.940590574853028,12.913484385519302,10.991633181565117,9.18553628079464,7.505971457144617,5.96399494068464,4.570941417617159,3.338424030276996,2.278334377132017,1.4028425127827915,0.7243969479627299,0.25572464953751584,0.009831040506116613,0.0,0.23979386328351324,0.7430534217534409,1.52389792293951,2.5967250705042892,3.976211024243025,5.677310400083425,7.715256270086332,10.105560162445098,12.864012061486097,16.00668040766792,19.549912097582357,23.510332483953757,27.904845375639475,32.750633037629,38.06515619104508,43.86615401314328,-64.09906077103946,-0.1260918679258619,0.1574177038019364,model B,gamma,windows 2000,0.9658953579087004,-1.0564341060906381,54.0,82.0,24.957639283930597
76,Rockwaller Botsky I,49.0,48.70941942228899,53.713334385109825,58.48434202066509,63.01590289402321,67.30202215051757,71.33727225628434,75.11681389588584,78.63641502701978,81.8924680923142,84.88200538820814,87.6027125909179,90.05294043948928,92.23171457593529,94.13874354245974,95.7744249357665,97.1398497184545,98.23680468749842,99.06777309981514,99.63593345491603,99.94515643464446,100.0,99.80570264504715,99.36817480791092,98.69398843885719,97.79036472545958,96.66515997485139,95.32684965306375,93.78451058144925,92.04780129019133,90.12694052889941,88.03268393428978,85.77629885495216,83.36953733320202,80.82460724401858,78.15414159106858,75.37116595981583,72.4890641277162,69.52154183149884,66.4825886915326,63.38643829327848,60.247526425827814,57.08044747752604,53.89990898868202,50.72068436136378,47.55756372627909,44.42530296674246,41.33857089972734,38.31189461400456,35.35960296536597,32.49576822893427,29.7341459085581,27.088112703293554,24.570602630970427,22.194041308845048,19.970278391338635,17.91051816486086,16.025248299719784,14.324166759117544,12.816106865230697,11.508960522378143,10.409599597272832,9.523795456360425,8.856136660243312,8.409944815190332,8.187188581732444,8.188395840343746,8.41256401420826,8.85706854907293,9.5175695501858,10.387916576320155,11.460051590884456,12.723910070117537,14.167320268370421,15.775900640473047,17.53295542118681,19.419368361743096,21.413494623468058,23.491050828491776,25.62500326754364,27.785454264834907,29.93952670002501,32.05124668727375,34.08142441138081,35.98753312101003,37.723586278998596,39.24001286975301,40.483530863731204,41.39701883900869,41.919385759931856,41.985438912856864,41.525749998973275,40.46651938421484,38.72943850625449,36.23155043858679,32.88510861169419,28.597433691300445,23.27076861370932,16.802131778228958,9.083168396681522,0.0,-12.387960367427908,-0.43858906427239913,-0.05797624263055798,model A,alpha,v0.5,0.6598863723038253,-0.7090074773854489,6.0,75.0,-37.91845567552026
77,Waterwalker Botsky Jr.,96.0,43.65209691808511,44.65699021366646,46.194736519864364,48.18692403215924,50.559663638014484,53.24348548688055,56.173235560199,59.28797224140674,62.53086288594001,65.84908039123847,69.19369976674949,72.51959470393201,75.7853341462608,78.9530788592305,81.98847800035982,84.8605656891955,87.54165757731649,90.00724741833808,92.23590363791597,94.20916590375039,95.91144169559016,97.32990287523687,98.45438225654894,99.27727017544566,99.79341105991152,100.0,99.8964793178379,99.48443513762939,98.76749395566004,97.75121921030107,96.4430078520134,94.85198691335148,92.98891007896796,90.86605425561739,88.49711614216017,85.89710879956712,83.08225822092352,80.0698999014326,76.8783754084205,73.52692895133985,70.03560395177385,66.42513961344066,62.716867492197395,58.932608066044345,55.09456730512825,51.22523324174817,47.34727254035749,43.48342706756968,39.656410462161425,35.88880470507745,32.20295668943384,28.62087479052258,25.16412543581623,21.853729674970463,18.71005974982981,15.752735664430778,13.000521755006803,10.471223259990909,8.181582890021359,6.147177397945628,4.382314148822133,2.899927689928038,1.711476320761523,0.8268386630440312,0.2542102307284334,0.0,0.06872697928074643,0.46291677923525665,1.1829981827736367,2.2271997150552343,3.591446213492981,5.269255397760009,7.2516344397880514,9.526976533777216,12.080957466198482,14.89643218579449,17.9533313735894,21.22855801288857,24.69588395928318,28.32584651065569,32.08564497718698,35.93903725135033,39.84623637792684,43.763807124004934,47.6445625489806,51.43746057456865,55.087500554804194,58.53561984604168,61.718590376967676,64.56891521859832,67.01472515428611,68.97967524972157,70.38284142294626,71.13861701434104,71.156609356644,70.34153634495159,68.59312300671414,65.80599807175244,61.869590542257136,56.66802626278273,7.968050681411086,-0.015262266064417163,0.21332192263200958,model C,beta,v1.5,1.1712237678533617,-1.1648386199790084,14.0,60.0,-67.60026783920131
78,Pullborer Botski Jr.,48.0,74.30703096762544,77.3661242807274,80.20969757896738,82.842161310479,85.2679259233959,87.49140186585171,89.5169995859801,91.34912953191466,92.99220215178903,94.45062789373686,95.72881720589177,96.83118053638742,97.76212833335742,98.52607104493542,99.12741911925502,99.57058300444992,99.85997314865368,100.0,99.99507400662247,99.84960561665474,99.56800527823046,99.15468343948322,98.6140505485467,97.95051705355449,97.1684934026403,96.27239004393769,95.2666174255803,94.15558599570184,92.94370620243585,91.63538849391604,90.23504331827597,88.74708112364934,87.17591235816975,85.52594746997083,83.80159690718622,82.0072711179496,80.14738055039454,78.22633565265471,76.24854687286373,74.21842465915525,72.14037945966288,70.0188217225203,67.85816189586106,65.66281042781887,63.43717776652738,61.185674360120146,58.91271065673086,56.622697104493135,54.32004415154063,52.00916224600694,49.69446183602573,47.38035336973063,45.07124729525523,42.77155406073326,40.48568411429825,38.21804790408389,35.97305587822387,33.755118484851685,31.56864617210107,29.41804938810565,27.307738580999057,25.24212419891484,23.225616689986776,21.262626502348393,19.35756408413339,17.514839883475393,15.738864348507983,14.034047927364854,12.404801068179522,10.855534219085856,9.390657828217243,8.01458234370752,6.731718213690183,5.546475886298878,4.463265809667291,3.4864984319290677,2.6205842012177594,1.869933565667092,1.2389569734106711,0.732064872582156,0.35366771131504326,0.10817593774308674,0.0,0.033550346219279555,0.21323742453448974,0.5434716830794795,1.0286635699877997,1.6732235333930416,2.481562021428878,3.458089482228955,4.60721636392685,5.933353114656249,7.440910182550731,9.134298015744061,11.017927062369672,13.096207770561358,15.373550588452584,17.85436596417721,20.543064345868792,23.444056181660887,-20.840402841910645,0.3642552916737548,0.4586891090818632,model E,kappa,v2.0,1.5280455773036021,-1.5149995362257276,95.0,36.0,-60.378626786918545
79,Stonehauler Botsky Jr.,78.0,90.40209409038424,92.18682038633698,93.7719969606358,95.16342829200345,96.36686859357432,97.38802181289451,98.23254163192169,98.90603146702529,99.41404446898639,99.76208352299764,99.95560124866353,100.0,99.90063186543485,99.66279866780742,99.29175196436876,98.79269304678157,98.17077294112022,97.43109240787075,96.57870194193086,95.6186017726099,94.55574186362895,93.39502191312062,92.14129135362931,90.79934935211104,89.37394480993348,87.86977636287598,86.29149238112956,84.64369096929688,82.93091996639228,81.15767694584177,79.32840921548303,77.44751381756537,75.5193375287498,73.54817686010897,71.5382780571272,69.49383709970049,67.41899970213647,65.3178613131545,63.19446711588551,61.05281202787213,58.89684070106873,56.730447521841256,54.55747661096733,52.381721823636276,50.20692674944901,48.03678471241821,45.87493877096816,43.7249817179348,41.59045608056575,39.47485412052027,37.38161783386937,35.31413895109565,33.2757589370933,31.269768991168377,29.29941004703841,27.367872772832673,25.478297571092174,23.63377457876937,21.837343667228673,20.091994442245873,18.400666244008665,16.76624814711628,15.191578960579545,13.679447227821138,12.232591226675233,10.853698969387812,9.545408202616414,8.310306407430252,7.150930799310311,6.069768328148985,5.069255678250691,4.151779268331237,3.3196752515181354,2.5752295153507534,1.9206776817797593,1.3582051071678802,0.8899468822893098,0.5179878323297682,0.24436251688701385,0.07105522997009045,0.0,0.03308058980916012,0.17213049664173583,0.41893295215379006,0.7752209224126106,1.2426771078975443,1.8229339434994534,2.517573598520697,3.3281279766756433,4.256078716089954,5.30285718930128,6.469844503258739,7.758371499323294,9.169718753267277,10.705116575274747,12.365745009941946,14.152733836276038,16.06716256769612,18.11006045203329,20.282406471529868,45.16536182747038,-0.37585774097658375,0.08547507113781544,model A,alpha,v0.5,0.8556600501271949,-0.9258179205032047,89.0,44.0,-44.58615481113142
80,Rockhauler Botson Jr.,93.0,46.004366114797094,50.93931125399585,55.60354131115874,60.00212845536468,64.14014485569251,68.02266268122116,71.65475410102948,75.04149128419637,78.1879463998007,81.09919161692135,83.78029910463722,86.23634103202721,88.47238956817016,90.49351688214499,92.30479514303053,93.91129651990575,95.31809318184945,96.53025729794055,97.55286103725794,98.39097656888049,99.0496760618871,99.53403168535661,99.84911560836795,100.0,99.9917570293316,99.82945886544168,99.5181776774091,99.06298563431277,98.46895490523153,97.7411576592443,96.88466606542994,95.90455229286736,94.80588851063541,93.59374688781298,92.27319959347898,90.84931879671228,89.32717666659173,87.71184537219628,86.00839708260473,84.22190396689608,82.3574381941491,80.4200719334427,78.4148773538558,76.34692662446726,74.22129191435599,72.04304539260077,69.81725922828062,67.54900559047438,65.2433566482609,62.90538457071907,60.54016152692778,58.15275968596598,55.748251216912436,53.331708288846066,50.90820307084586,48.482807731990505,46.06059444135911,43.64663536803034,41.246002681083255,38.8637685495966,36.50500514264936,34.17478462932041,31.878179178688544,29.62026095983279,27.406102141831866,25.24077489376478,23.129351384710407,21.076903783747465,19.088504259955112,17.169224982412015,15.324138120197109,13.558315842389334,11.876830318067514,10.284753716310593,8.787158206197399,7.389115956806807,6.095699137217769,4.911979916509047,3.8430304637596344,2.8939229480484916,2.0697295384543026,1.3755224040560219,0.8163737139325901,0.39735563716283595,0.12354034282562813,0.0,0.0318067777646152,0.2240328451984412,0.5817503713803464,1.1100315253892914,1.8139484763041651,2.6985733932038416,3.7689784451670714,5.030235801272788,6.487417630599972,8.14559610222742,10.00984338523402,12.085231648698805,14.376833061700435,16.889719793317937,49.30302352834815,-0.04774948375969368,0.05314524449618832,model B,gamma,windows 2000,1.0443194199951227,-1.0605494358229364,99.0,81.0,57.750641317484735
81,Excaborer Botchik I,34.0,99.03852764858566,99.43398315109661,99.7255143057538,99.91389790195365,100.0,99.98477593110412,99.86927029738472,99.65461697186792,99.3420390984873,98.93284909208381,98.42844863840585,97.83032869410928,97.14006948675735,96.35934051482076,95.48990054767762,94.53359762561342,93.49236905982119,92.36824143240128,91.16333059636153,89.87984167561717,88.52006906499089,87.08639643021277,85.58129670792034,84.00733210565855,82.36715410187976,80.6635034459438,78.8992101581179,77.07719352957669,75.20046212240229,73.27211376958415,71.29533557501925,69.27340391351193,67.209684430774,65.10763204342466,62.970790938990554,60.80279457590573,58.607365683511716,56.3883162620574,54.14954758269916,51.89505018750072,49.62890388943334,47.35527777237558,45.078430191113554,42.80270877134068,40.532550409657915,38.27248127357356,36.027116801503375,33.80116170277056,31.599409957605694,29.426744817146837,27.288138803439455,25.18865370943642,23.13344059899807,21.12773980689212,19.176880938793733,17.28628287128554,15.461453751857555,13.707990998907189,12.031581301739337,10.438000620566319,8.933114186507844,7.522876501591057,6.213331338750558,5.010611741828342,3.920940025573807,2.950627775643854,2.106075848602792,1.3937743719222715,0.820302743981448,0.39232963406690136,0.11661298237261586,0.0,0.04942716895792672,0.27192024216265304,0.6745942434378203,1.2646534675146142,2.0493914800315647,3.036191117534667,4.232524487477218,5.6459529682202225,7.284127209031867,9.154787130087703,11.265761922470967,13.624970048172228,16.240419240089363,19.120206502027727,22.272518108700254,25.705629605727125,29.42790580963589,33.447800807861846,37.773857958747406,42.41470989154249,47.37907850640448,52.67577497439824,58.31369973749594,64.30184250857718,70.64928227142917,77.36518728074627,84.45881506213048,91.93951241209123,59.01089997299195,-0.4313906291276476,-0.033190013014761585,model A,alpha,v0.5,0.65,-0.748202346473556,25.0,44.0,-72.99394493302614
82,Extrawalker Botsky I,45.0,18.69949976500479,27.55449856233146,35.7969162020092,43.44573339537664,50.5197147409377,57.03740872436154,63.017147718482605,68.47704798330058,73.43500966598044,77.90871680085239,81.91563730941199,85.47302300031994,88.59790956940228,91.30711659965031,93.61724756122061,95.54468981143495,97.10561459478043,98.31597704290945,99.19151617463957,99.7477548959537,100.0,99.96334216709185,99.65265596470796,99.08259984749226,98.26761615725393,97.22193112296748,95.95955486077266,94.49428137397446,92.83968855304313,91.0091381756142,89.01577590648851,86.87253129763215,84.59211778817637,82.18703270441777,79.66955725981828,77.05175655500501,74.34547957777028,71.5623592030718,68.71381219303248,65.81103919694058,62.86502475124951,59.88653727957781,56.88612909270974,53.874136388594465,50.86067925234637,47.85566165624539,44.868771459736365,41.90948040942986,38.987044139101265,36.11050216969158,33.28867790930665,30.530178653218222,27.84339558386258,25.236503770841836,22.717462170922936,20.294013628038503,17.973684873286295,15.76378652492904,13.671413088395164,11.70344295627804,9.866538408336432,8.167145611494373,6.611494619841358,5.2055993746314835,3.955257704285047,2.8660513243868033,1.943345837687248,1.1922907341019333,0.6178193907118963,0.22464907176307133,0.01728092866680458,0.0,0.17687521150453556,0.5517593760876336,1.1282891938216144,1.909885251944221,2.8997520248587114,4.100877874133369,5.516035048501152,7.1477796838614545,8.9984518032781,11.070175316980599,13.36485802236285,15.884191603985792,18.629651633573843,21.60249757001759,24.80377275937232,28.234304434859713,31.89470371686522,35.78536561294087,39.90646901780311,44.25797671333354,48.8396353685798,53.65097553975442,58.69131167023488,63.959742090564966,69.45514901845218,75.17619855877017,81.12134070355835,87.28880933202029,21.534630088448537,0.1537791505909859,0.4567768025671175,model C,beta,v1.5,1.339533695919346,-1.228260411708659,67.0,13.0,-100.0
83,Excadigger Botchik Jr.,67.0,56.14273696855905,63.3990841763304,69.90247237691914,75.68186509084464,80.76625226972583,85.18461268607204,88.96587719202802,92.13889284707271,94.73238791467227,96.77493772788677,98.29493142393103,99.32053954768939,99.87968252418453,100.0,99.70882105365708,99.03313527494527,97.999564713207,96.6343366945762,94.96325750817081,93.01168696123933,90.80451380326127,88.36613201900163,85.72041799051935,82.89070852812968,79.8997797703205,76.76982695262274,73.52244504543457,70.17861026079981,66.7586624281399,63.28228823894053,59.768505360391366,56.235647417980516,52.701349847042486,49.182536613260275,45.69540780212138,42.25542807732809,38.877316008161,35.575034265797306,32.3617806885828,29.24998021625734,26.251277693135165,23.376531540238496,20.635808296385267,18.038378028231193,15.59271060926519,13.306472867759128,11.186526603671604,9.238927474505784,7.468924750120381,5.880961936495978,4.478678268454011,3.2649110713307046,2.2416989916039647,1.4102860964758972,0.7711268424069,0.32389191260593,0.06747492347378085,0.0,0.11883022011493984,0.4205769279937664,0.9011099163173943,1.5555684774839886,2.378373323777096,3.3632393764869817,4.5031894239851,5.790568648753369,7.217060023367152,8.773700575432589,10.450898521477352,12.238451269795807,14.125564292247356,16.100870865010254,18.15245267828729,20.267861314967824,22.43414059824181,24.637849808168667,26.86508776720083,29.101517794658193,31.332393530161482,33.542585626015985,35.71660930854971,37.838652808405,39.89260665978839,41.86209386866654,43.73050094992503,45.48100983347427,47.09663063931235,48.560235321542365,49.85459218134057,50.96240124888464,51.866330534227465,52.54905314713134,52.993285285856814,53.18182509489747,53.09759239167919,52.72366926220419,52.04334152565667,51.04014106795699,49.69788904427207,48.000739950477836,-24.73912775576052,0.11797042215935516,0.6192883703228257,model C,beta,v1.5,1.2600855112467828,-1.2366663894469287,6.0,21.0,-88.20552386635737
84,Excahauler Botchik,57.0,100.0,96.671443589497,93.60671319104523,90.79435143855144,88.22287293325519,85.8807792419777,83.7565737561163,81.83877641138378,80.1159382682935,78.57665595338979,77.20958596122325,76.00345881707206,74.94709310040805,74.02940932910857,73.23944370441328,72.56636171662659,71.9994716115654,71.52823771775199,71.1422936343525,70.83145527986055,70.58573380152635,70.395348345531,70.25073868790636,70.14257772620002,70.06178383188568,69.999533063519,69.94727124063863,69.89672587841274,69.83991798303059,69.76917370783995,69.67713587022925,69.55677532925566,69.40140222401803,69.20467707277548,68.96062173281118,68.66363022104153,68.30847939537078,67.89033949679066,67.40478455222575,66.84780263812397,66.21580600479244,65.5056410614787,64.71459822219732,63.84042161230165,62.881318635801286,61.83596940342454,60.70353602142622,59.48367174114117,58.17652996928285,56.78277313898692,55.30358144160097,53.74066141921898,52.096254417961305,50.37314490199988,48.57466862832911,46.70472068228166,44.76776337378992,42.768833994392594,40.71355243498676,38.608128664325484,36.459370068259915,34.27468864972803,32.062108089487474,29.83027066759474,27.588444045628812,25.346527909660928,23.115060473969155,20.90522484549865,18.72885524906673,16.598443113314044,14.52714301740065,12.528778498447263,10.617847719722185,8.809528999573416,7.119686201106493,5.564873982606367,4.162342908706735,2.930044422302874,1.8866356772106476,1.0514842315708204,0.44467260199794556,0.08700267847655428,0.0,0.20591789095677307,0.7277414582615351,1.5891914492306571,2.814727970204468,4.429554065913777,6.459619159592352,8.931622353834651,11.873015592198362,15.312006681553312,19.27756217517406,23.799410116580297,28.908042644119618,34.63471845629918,41.01146513785794,48.071081346589786,55.84713886090753,64.37398448815424,-43.73895523068227,0.1333949276284221,0.5484383939633563,model C,beta,v1.5,1.3020939536958558,-1.3276590325470843,92.0,66.0,16.632695592282616
85,Wallwalker Botsky I,68.0,72.74050400739567,72.40518825178096,72.47528601571997,72.90555428012013,73.65186585461507,74.67129846336653,75.92221893855432,77.3643625215547,78.95890727180688,80.668543583368,82.4575388091561,84.29179699288154,86.13891370866668,87.96822600835361,89.75085747650051,91.45975839306585,93.06974100378116,94.557509898212,95.901687495507,97.08283463783548,98.083466291513,98.88806235581545,99.48307357948123,99.85692258490171,100.0,99.90465569779803,99.56518514367174,98.97781085029452,98.1406589402693,97.05373081644821,95.71886993994126,94.13972371581264,92.32170048646572,90.27192163271606,87.99916878255274,85.51382612758816,82.82781784719553,79.95454064033548,76.9087913650701,73.70668978576583,70.36559642798416,66.90402554106078,63.34155316837349,59.69872032529733,55.99693128484876,52.25834697101794,48.50577345978929,44.76254558784961,41.052405668986175,37.39937731817086,33.82763438333448,30.361364984828377,27.02463066257384,23.841220630901535,20.83450114107695,18.02725995151625,15.441545905687867,13.09850361770612,11.018203265608454,9.219465492324726,7.719681414333221,6.534627738004254,5.678276983633342,5.162602817163065,4.997380489589965,5.189982384064063,5.745168670673372,6.6648730689187365,7.94798371787448,9.590119154041298,11.583399396883415,13.91621214205378,16.572974062314312,19.53388721613473,22.77469056398544,26.266406592319214,29.97508304523862,33.86152976385114,37.88105063331643,41.983170637577054,46.11135802178211,50.202741562394216,54.1878229449899,57.990184249743116,61.52619054460454,64.70468758615627,67.42669462817071,69.58509233784392,71.06430581972639,71.73998274733805,71.47866660246972,70.13746502218164,67.56371325347406,63.59463271566735,58.05698467044863,50.76671899962293,41.528618090548946,30.1359358292491,16.370031701237618,0.0,59.511470409941126,-0.4012870926137795,-0.03600417940664351,model A,alpha,v0.5,0.7949344490869836,-0.8491394094485195,84.0,67.0,28.319979964844528
86,Extrawalker Botchik I,54.0,79.81845648602504,83.81561020372766,87.31699979684495,90.34427576444054,92.91871399631931,95.06121577302727,96.79230776585167,98.13214203682095,99.10049603870468,99.71677261501371,100.0,99.96883181865677,99.64154708671838,99.03605021066039,98.1698709876996,97.06016460579391,95.7237116436425,94.1769180706857,92.43581524710503,90.51605992382318,88.43293424250407,86.20134573555283,83.83582732611575,81.35053732808024,78.75925944607505,76.07540277546995,73.31200180237614,70.4817164036457,67.59683184687218,64.66925879039016,61.71053328327544,58.73181676534502,55.74389606715723,52.7571834100113,49.78171640594783,46.8271580577487,43.90279675893677,41.01754629377621,38.17994583727242,35.3981599551719,32.67997860396236,30.03281713087273,27.46371627387316,24.979342161674865,22.585986313730366,20.289565640233402,18.095622442118824,16.00932441106263,14.035464629482162,12.1784615705358,10.442359098123148,8.83082646688518,7.3471583222038435,5.994274700202333,4.774721027745033,3.690668122437614,2.743912192626633,1.935874837400373,1.267603046587871,0.739769200759331,0.35267107122657854,0.10623182004223859,0.0,0.033149554635422525,0.20447981822458655,0.5124155157847832,0.9550067630751446,1.5299290665953393,2.2344833235862747,3.0655958220305393,4.0198182406513,5.093327648913272,6.281926507022543,7.581042665926016,8.98572936731167,10.490665243609062,12.090154317989093,13.778126004363036,15.548135107384176,17.39336182244692,19.306611735686097,21.280315823978558,23.306530454942312,25.3769373869355,27.482843769059244,29.61518214115431,31.764510433803135,33.92101196832961,36.074495456798736,38.214395002016296,40.3297700975296,42.409305627628044,44.441311867339664,46.413724482436244,48.31410452943054,50.12963845557411,51.847138098862246,53.45304068803147,54.933408842556695,56.27393057265708,65.58555620859414,-0.2371996732875526,0.37620620754876544,model B,gamma,windows 2000,0.9959534110801451,-0.9851142094439148,57.0,50.0,-47.01935718558197
87,Firewidget Botberg,35.0,75.44183773441209,78.41719875587633,81.18782814500058,83.75608558951312,86.12442150791686,88.2953770494895,90.27158409428324,92.05576525312505,93.65073386761654,95.05939401013399,96.28474048382833,97.32985882262517,98.19792529122476,98.89220688510204,99.41606133050661,99.77293708446274,99.96637333476934,100.0,99.87753772950299,99.6027979034012,99.17968263259223,98.61218475874834,97.90438785431641,97.06046622251804,96.08468489734948,94.98139964358163,93.75505695676004,92.41019406320497,90.9514389200113,89.38351021504862,87.71121736696112,85.93946052516775,84.073230569862,82.11760911201213,80.07776849336106,77.95897178642628,75.76657279450002,73.50601605164918,71.1828368227153,68.80266110331459,66.37120561983795,63.894277829450864,61.37777592009355,58.82768881048089,56.250096150102436,53.651168319222364,51.03716642887952,48.41444232088747,45.78943856783431,43.168688473083044,40.55881607077112,37.96653612581067,35.39865413388863,32.86206632146644,30.36375964578034,27.910811794841116,25.510391187434294,23.169756973120105,20.89625903223329,18.697337975883418,16.580525145954645,14.553442615105727,12.62380318677031,10.79941039515643,9.088158505246898,7.498032512799285,6.037108144345741,4.713551857193022,3.535620839422636,2.5116630098907105,1.6501170182280724,0.9595122448402181,0.4484688009072647,0.1256975283840459,0.0,0.08026851925926595,0.3754861204406833,0.8947265685976326,1.6471543595583065,2.642024719925359,3.8886836070765436,5.396567709163716,7.175204445113785,9.234211964628164,11.583299148182924,14.232265607028967,17.191001683191548,20.469488449470884,24.077797709441796,28.02609199745369,32.32462457863067,36.98373944887154,42.01387133484956,47.42554569401306,53.22937871458448,59.436077315561505,66.05643914671634,73.10135258859543,80.58179675252046,88.50884148058726,-79.26038359292167,-0.06749552771718592,0.17520047517695167,model B,gamma,windows 2000,1.1144223991925157,-1.0331708421862555,32.0,56.0,-68.66121423779285
88,Excadigger Boterson I,58.0,55.696120389490865,62.09973893241904,67.91758466876146,73.17214261623496,77.88554985343322,82.07959551982684,85.77572081576325,88.99501900246682,91.75823540203868,94.08576739745695,95.99766443257661,97.51362801212944,98.6530117017242,99.4348211278464,99.87771397785859,100.0,99.8196410033869,99.35425085801236,98.62109549474633,97.63709290533568,96.41881314240408,94.98247831945213,93.34396261085726,91.51879225187388,89.52214553863311,87.36885282814313,85.07339653828888,82.64991114783216,80.11218319641166,77.47365128454304,74.74740607361878,71.94619028590814,69.08239870455739,66.16807817358959,63.21492759790479,60.23429794327975,57.23719223636816,54.23426556470075,51.23582507668488,48.25182998160496,45.29189154962213,42.36527311177451,39.48089005997715,36.647309847021816,33.87275198657729,31.165088053189134,28.531841682279875,25.980188570148787,23.51695647397218,21.148625211803008,18.881326662571464,16.72084476608425,14.672615523025106,12.741726994954702,10.932919304310525,9.250584634406847,7.698767229434898,6.281163394462783,5.001121495435655,3.8616419591752034,2.8653772733801564,2.0146319866261155,1.3113627083657593,0.7571781089283549,0.3533389195199411,0.10075793222382359,0.0,0.05128203668520921,0.2544730169933161,0.6090939765148107,1.1143180117174005,1.7689702799452411,2.5715279994195717,3.520120449238499,4.612528969377242,5.846186960687552,7.218179884898064,8.725245264614276,10.363772683319267,12.129803785371818,14.01903227600829,16.02680392134167,18.148116548362584,20.377620044937782,22.709616359810127,25.13805950260074,27.65655554380777,30.258362614804813,32.93639090784325,35.683202676051195,38.49101223343393,41.351685954873396,44.25674227612758,47.197351693832815,50.16433676550174,53.14817210952317,56.1389844051635,59.126552392565756,62.10030687275086,65.04933070761484,-56.52424193343728,-0.17533789282872247,-0.027776029029368154,model B,gamma,windows 2000,1.0106734157500552,-1.0323227022813604,46.0,29.0,-100.0
