id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,Cranial Uplink Bandwidth,Axial Piston Model,Nanochip Model,Astrogation Buffer Length,Polarity Sinks,InfoCore Size,AutoTerrain Tread Count,Sonoreceptors,Repulsorlift Motor HP,Productivity
81,Rockborer Botsky Jr.,55.0,100.0,98.05284397747201,96.10732894941957,94.1630363126951,92.21960871906894,90.27675007522917,88.33422554278168,86.3918615382502,84.44954573307625,82.50722705361922,80.56491568115625,78.62268305188238,76.68066185691035,74.73904604227081,72.79809080891219,70.85811261270076,68.91948916442055,66.98265942977348,65.0481236293792,63.116443238775275,61.188240988417,59.264200863677516,57.34506810484782,55.431649207136644,53.52481192067062,51.62548525049413,49.73465945656942,47.85338605377649,45.982777811913245,44.12400875569532,42.278314164756225,40.44699057364725,38.6313957718375,36.83294880371392,35.053129968581274,33.29348082066212,31.555604169096835,29.84116407794361,28.151885866178468,26.48955610769524,24.856022631305564,23.253194520738898,21.683042114642525,20.14759700658153,18.648952045038815,17.189261333415118,15.770740230028963,14.395665348116724,13.066374555832558,11.78526697624845,10.554802987354217,9.377504222057446,8.255953568183592,7.192795168475914,6.190734420595468,5.252537977121122,4.381033745549582,3.579110888295367,2.8497198226907745,2.1958722209859958,1.6206410103489566,1.1271603728654374,0.7186257455390364,0.3982938202911653,0.16948254396105197,0.035571118305696696,0.0,0.06627090063657141,0.2379467867259632,0.5186518796964577,0.9120716558941527,1.4219528465829827,2.052103437944718,2.8063926710789016,3.6887510420029357,4.703170301651993,5.853703455879096,7.144464765455089,8.579629746068571,10.163435168326043,11.900179057751743,13.794220694787798,15.849980614794124,18.07194060804837,20.464643719746157,23.03269425000081,25.780757753843442,28.713561041223105,31.835892177006613,35.15260048097855,38.66859652784131,42.388852147215204,46.31840042363827,50.462335696566385,54.82581356037325,59.414050864350386,64.23232571270712,69.28597746457056,74.58040673398567,80.12107538991529,model D,0.9485600733913153,gamma,windows 2000,-0.3067072818670598,-0.30780871436069007,0.34947546965717413,0.38696001468352953,32.0,21.0,-100.0
82,Pulllift Boterson,74.0,96.40511821946365,98.01634422743129,99.1330310493915,99.78464311583741,100.0,99.80727641784821,99.23400222808876,98.30706243216632,97.05269717426339,95.49650174130028,93.66342656293531,91.57777721156457,89.26321440232205,86.74275399307957,84.03876698444691,81.17297951977164,78.16647288513924,75.03968350937306,71.81240296403428,68.50377796342201,65.1323103645732,61.71585716726264,58.27163051400308,54.816197690045044,51.365481123377,47.934758384725214,44.538662187553896,41.191180388065085,37.90565598519871,34.69478712063256,31.570627078782294,28.544584286801406,25.627422314581377,22.829259874751415,20.159570822678692,17.627184156468235,15.240284016962935,13.006409687743473,10.932455595128589,9.02467130817473,7.288661538676217,5.729386141165421,4.351160112912339,3.1576535939249606,2.1518918669492244,1.3362553574687428,0.7124796337051471,0.2816554066180157,0.04422852990456757,0.0,0.1481259560774678,0.48711768004789285,1.014841596559985,1.7285192730007293,2.624727419494348,3.6993978889033716,4.94781767682834,6.364628921607082,7.943828904315864,9.678770048768598,11.562159921517024,13.586061231850701,15.741891831797359,18.020424716122214,20.41178802232853,22.905465030657812,25.490294164088567,28.154468988337822,30.885538211860723,33.6704056858493,36.49533040423445,39.345926503684574,42.20716326360565,45.06336510614183,47.898211596175315,50.6947374413257,53.43533249195068,56.10174174114639,58.67506532474556,61.13575852131974,63.46363175217863,65.63785058136857,67.63693571567501,69.43876300462072,71.02056344046626,72.35892315821005,73.42978343558885,74.20844069307667,74.66954649388568,74.78710754396656,74.53448569200624,73.88439792943122,72.80891639040475,71.27946835182836,69.2668362333418,66.74115759732237,63.671925148884846,60.0279867358822,55.77754534890575,50.88815912128379,model B,0.35892034957874513,alpha,v0.5,-0.3935147650354975,-0.3971133618831831,-0.23835718212327084,-0.24993371272534615,8.0,30.0,-100.0
83,Firelift Boterson I,59.0,85.58409143019146,89.39188153712391,92.55979386938282,95.12211429603637,97.11241663954405,98.56356267575659,99.50770213391603,99.97627269665563,100.0,99.60889763336496,98.83226713955764,97.69869801477647,96.23606770861106,94.47154162404243,92.4315731174428,90.14190349857564,87.62756203059574,84.91286593004918,82.0214203668733,78.97611846439669,75.79914129933925,72.51195790181212,69.13532525531777,65.68928829674991,62.19317991639355,58.665620957924915,55.12452021841157,51.58707444831234,48.06976835147733,44.588374585147896,41.157953759956676,37.79285443992766,34.506713142476,31.312454338408173,28.22229045192193,25.247721860606365,22.3995368954417,19.68781184079956,17.12191093444281,14.710486367525641,12.461478284593346,10.382114783582704,8.478911915821676,6.757673686029417,5.223492052316523,3.8807469261848646,2.733106172527363,1.7835256096283927,1.0342490091637295,0.4868080962000243,0.14202254919563354,0.0,0.060136033853833974,0.3211141893890223,0.7809059586290827,1.4367707869882556,2.2852560732726084,3.322197169679189,4.542717381796571,5.941227968604139,7.511428142472864,9.24630506916506,11.138133867834254,13.178477611025016,15.358187324673677,17.667401988107354,20.095548534044692,22.63134184859559,25.26278477126126,27.977168094933834,30.76107056589733,33.60035888382663,36.48018770178784,39.38499962623867,42.298525217027965,45.203782987395876,48.08307940397373,50.91800888678372,53.68945380924023,56.377584498148046,58.96185923370438,61.42102424949619,63.73311373250292,65.87544982309446,67.82464261503279,69.55659015547111,71.04647844495234,72.26878143741318,73.19726104017938,73.80496711396893,74.06423747289188,73.94669788444791,73.42326206952977,72.46413170241951,71.03879641079136,69.1160337757116,66.66390933163699,63.64977656641575,60.040276921287315,55.8013397908819,model B,0.6004371412124437,kappa,windows 2000,-0.7603944696292749,-0.7828130543571797,0.015584229703013874,-0.01102284834364236,65.0,91.0,63.117086385510845
84,Wallpulverizer Botberg I,61.0,82.13015042310955,86.3345676447493,89.91270402880825,92.89616227738901,95.31592269385146,97.2023431828129,98.58515925014787,99.49348400298832,99.9558081497235,100.0,99.65330546472178,98.94234805605011,97.89312888740356,96.53102667345814,94.88079773014708,92.96657597466105,90.81187292544797,88.43957770221314,85.87195702591923,83.13065521878619,80.2366942042913,77.21047350716925,74.071770253412,70.83973917026887,67.53291258624651,64.16920043110895,60.76589023587749,57.339647132830784,53.9065138555049,50.481910738693124,47.080635718446125,43.71686433207198,40.40414971813601,37.15542261646094,33.98299136812672,30.898541915470812,27.9131378020879,25.037220172829972,22.280607773806388,19.652496952384016,17.16146165718677,14.815453438095998,12.621801446250592,10.587212434046549,8.717770755137302,7.018938364433401,5.495554818103155,4.151837273571898,2.9913804895223683,2.017156825894563,1.2315162438861509,0.6361863059516916,0.2322721758033221,0.020256618410542503,0.0,0.17074028805599556,0.5310930513198158,1.0790514597903038,1.811986284723601,2.726645898633029,3.8191562752898527,5.085020989721774,6.519121218214202,8.115715738309975,9.868440928809536,11.770310769770235,13.813716842506954,15.990428329591744,18.29159201485377,20.70773228338045,23.228751121515774,25.84392811686122,28.541920458275644,31.310762935874976,34.13786794103305,37.010025466380384,39.913403105805706,42.833546054454274,45.75537710872904,48.66319666628985,51.5406827260546,54.37089088819782,57.13625435415261,59.81858392660736,62.399068009509826,64.85827260806369,67.17614132873084,69.33199537922975,71.3045335685377,73.07183230688739,74.61134560576957,75.8999050779329,76.91371993738258,77.62837699938193,78.01884068045192,78.0594529983691,77.72393357216839,76.98537962214242,75.8162659698408,74.18844503807055,model D,0.5887643099047732,kappa,windows 2000,-0.3265167943998033,-0.314459770662551,0.023212663165417924,-0.015765505584915233,53.0,14.0,-62.06554134272085
85,Excalift Boterson I,67.0,40.99855267074452,50.97299356478886,59.78946353781316,67.50755569407032,74.18560808435691,79.88070370601321,84.64867050292307,88.54408136551409,91.62025413075747,93.92925158216812,95.52188144980458,96.44769641026907,96.75499408670746,96.49081704880929,95.70095281280771,94.42993384147967,92.72103754414562,90.61628627666978,88.15644734145997,85.38103298746769,82.32830041018815,79.03525175166023,75.53763410046629,71.8699394917326,68.06540490712891,64.15601227486879,60.172488469709236,56.144305312951204,52.09967957243909,48.06557296256103,44.0676921442488,40.13048872497791,36.27715925876742,32.52964524618016,28.908633134322464,25.43355431684456,22.12258513394015,18.992646872346718,16.059405765345282,13.337272992760607,10.839404680961058,8.577701902858893,6.562810677909657,4.804121972112818,3.309771698011453,2.086640714692368,1.140354827785729,0.4752847894656019,0.09454629845020673,0.0,0.19225148592086633,0.6706512945610638,1.4332949108130464,2.4770227661129156,3.7974202384400373,5.388817652318194,7.2442902788143515,9.355658335538989,11.713486986646084,14.307086342834479,17.12451146134478,20.15256234596367,23.37678394701863,26.781466161383214,30.34964383247385,34.06309675025002,37.90234965121556,41.84667221841708,45.87407908144732,49.961329816438784,54.083928946071794,58.21612593956602,62.33091521268882,66.40003612774885,70.39397299359888,74.28195506563601,78.03195654580001,81.61069658257499,84.98363927098816,88.1149936526121,90.96771371555941,93.50349839449089,95.68279157060647,97.46478207165443,98.8074036719236,99.6673350922461,100.0,99.75956700910514,98.89894968002577,97.3698065197698,95.12254098188933,92.10630146647878,88.26898132017801,83.5572188361677,77.9163972541758,71.2906447604712,63.62283448786816,54.85458451572236,44.92625786993619,33.77696252295326,model D,0.9584301921844632,gamma,windows 2000,0.0373035518095719,0.023979973170798495,0.38283281698040605,0.41397633417824065,90.0,39.0,-0.3002887183318279
86,Thumpvator Botsky,22.0,0.0,14.05858377749686,26.818279919388992,38.338015309279335,48.675579534625214,57.88762488673833,66.02966636078476,73.15608165578497,79.3201111746138,84.57385802400043,88.96828801452853,92.553229660636,95.37737418061523,97.48827549661296,98.93235023463025,99.75487772452266,100.0,99.71072179862655,98.92891056182093,97.69529643485609,96.04947226685957,94.02989361081292,91.67387872355249,89.0176085657686,86.09612680200628,82.94333980066475,79.5920166339977,76.0737890781132,72.41915161297354,68.65746142239567,64.81693839405061,60.92466511946398,57.006586894015776,53.08751171694014,49.19111029132595,45.33991602411612,41.55532502610825,37.85759611195399,34.265850800159576,30.798073313085673,27.471110576947126,24.300672221813507,21.301330581608156,18.4865206941096,15.86854030094986,13.458549847616233,11.26657248344963,9.301494061645755,7.571063139254703,6.081890977180724,4.8394515401825124,3.848081496873302,3.11098021972055,2.630209785046169,2.406694973026464,2.4402232676921964,2.729444856927978,3.2718726324734133,4.0638821899224125,5.1007118287229805,6.376462552178083,7.88409806744359,9.615444785531922,11.561191821307986,13.710890993492274,16.05295682465906,18.57466654123697,21.262160073509882,24.100440055614314,27.07337182554314,30.163683425142395,33.352965600112135,36.62167180000817,39.949118178240255,43.31348359207132,46.691809602620104,50.06000047485914,53.3928231776153,56.663907383570276,59.84574546925945,62.90969251507246,65.82596630525437,68.56364732790487,71.0906787749764,73.37386654227589,75.37887922946597,77.07024814006321,78.41136728143829,79.36449336481714,79.890745805277,79.95010672175403,79.50142093703477,78.50239597776388,76.90960207443639,74.67847216140554,71.76330187687645,68.11724956290813,63.69233626541513,58.43944573416932,52.30832442279104,model B,0.778602267043175,zeta,windows 2000,-0.1665426996212903,-0.16567145776930473,0.19866087485238082,0.22997763832813373,51.0,63.0,-15.24796335998586
87,Firelift Botchik,66.0,41.323035735479216,44.98094439365177,48.195407348334264,50.98710880422943,53.37636196226446,55.38310901959095,57.026921169584924,58.32699860184684,59.302170502201534,59.970895052698346,60.35125943161099,60.460979813437596,60.31740136890076,59.93749826494744,59.33787366474908,58.53475972770155,57.54401760942507,56.38113746176434,55.061238432788514,53.59906866679112,52.0090053042901,50.30505448202787,48.50085133297122,46.609659986311414,44.64437356746412,42.61751419806939,40.54123299599179,38.42731007532023,36.28715454636805,34.13180451567305,31.971927085997486,29.81781835632794,27.679403421875477,25.566236374075636,23.487500300588195,21.45200728529762,19.468198408312666,17.544143745966405,15.687542370816512,13.905722351645064,12.205640753458454,10.593883637487535,9.076666061187687,7.659832078238544,6.348854738544444,5.148836088233721,4.064507169659488,3.1002280213992326,2.259987678254764,1.547404171252311,0.9657245276425778,0.5178247709007158,0.20620992072629293,0.033013993043248896,0.0,0.10855994996940915,0.35971484754856126,0.7541146935592724,1.2920384850477156,1.9733942152842103,2.7977188737637637,3.7641784462057974,4.871567914554108,6.118311256976784,7.502461447866696,9.021700457840618,10.673339253740258,12.454317798631607,14.361205051804744,16.390198968774556,18.537126501280287,20.797443597285454,23.166235200978047,25.638215252770863,28.207726689300483,30.868741443427894,33.61486044423977,36.439313617045535,39.33495988337949,42.294287161001705,45.309412363895,48.372081402266744,51.47366918255004,54.605179607401396,57.75724557570152,60.92012898255636,64.08372071929594,67.2375406734742,70.37073772887042,73.4720897654881,76.530003659554,79.53251528352084,82.46728950606544,85.32162019208809,88.08243020271428,90.73627139529444,93.2693246234019,95.66739973683622,97.91593558161955,100.0,model A,0.11829112780284189,beta,v0.5,-0.5299147016977295,-0.5408980268944484,-0.48161368252912834,-0.4330832884202449,73.0,58.0,38.810786198002525
88,Rockvator Botsky Jr.,73.0,57.201079010591286,58.14713457811075,58.79516355583219,59.162746132767175,59.26710053391001,59.125083020237824,58.75318788871044,58.167547472270506,57.38393213984337,56.417750296337154,55.28404838264276,53.997510875633836,52.57246028816682,51.02285716908087,49.36230010319792,47.60402571132265,45.76090865024254,43.845461612727796,41.86983532753138,39.84581855938906,37.78483810901931,35.69795881312338,33.5958835443853,31.488953211471838,29.38714675903254,27.3000811676997,25.237011454088375,23.20683067079638,21.218069906404317,19.27889828547549,17.397122968556026,15.580189152174778,13.835180068843345,12.168816987056125,10.587459211290273,9.097104082005664,7.703386975644974,6.411581304633616,5.226598517379757,4.152988098274421,3.1949375676911815,2.356272481986622,1.640456433499896,1.0505910505529978,0.5894159974506644,0.25930897448044476,0.06228571791256596,0.0,0.07374362897867623,0.2844464490670163,0.6326763404663329,1.1186392193607633,1.742179037917083,2.5027777842848784,3.399555482596535,4.431270192967102,5.596318011494535,6.892733070259319,8.31818753732499,9.869991616737565,11.54509354852611,13.340079608702116,15.251174109260246,17.274239398177414,19.404775859413746,21.637921912911963,23.96845401459742,26.390786656378467,28.89897236614609,31.48670170777382,34.1473032811184,36.87374372201922,39.658627702297935,42.4941979297596,45.37233514819178,48.28455813736464,51.22202371303125,54.175526726927735,57.13550006677226,60.09201465626644,63.03477945509447,65.953141458923,68.83608569940182,71.67223524416342,74.44985119682251,77.15683269697756,79.78071692020873,82.30867907808,84.72753241813739,87.02372822390946,89.18335581490834,91.19214254662825,93.03545381054693,94.69829303412388,96.16530168080193,97.42075925000675,98.44858327714643,99.23232933361224,99.75519102677801,100.0,model A,0.8439369340860502,zeta,windows 2000,-0.2530763296477385,-0.26599701921695995,0.24860459094702447,0.1536766341491986,42.0,61.0,-34.9272447558634
89,Wallminer Botski II,81.0,55.81126406540034,64.10409746850424,71.39518115230342,77.73549226629893,83.1749551520965,87.76244134340651,91.54576956604406,94.5717057379289,96.88596296908545,98.53320156164285,99.55702900983489,100.0,99.90361641058134,99.30832731212675,98.25352896728867,96.77756483082435,94.91772554959557,92.7102489625689,90.19032010081555,87.39207118751138,84.34858163793696,81.09187805947751,77.652934251623,74.06167120596791,70.34695710621163,66.53660732815807,62.6573844397157,58.73499820089807,54.79410556382306,50.8583106727133,46.95016486389602,43.091166665803435,39.30176179897204,35.6013431760433,32.00825090176333,28.539772272982734,25.212141778656864,22.04054109984586,19.039099109714527,16.2208918735322,13.597942648672964,11.181221884615688,8.980647222943775,7.0050834973453675,5.262342733613204,3.7591841496450193,2.501314155442528,1.4933863531130482,0.7390015368679663,0.2407076930232366,0.0,0.0173208283236428,0.29205974062450435,0.8225534916373136,1.6060860282020344,2.6388884892625737,3.9161392058679834,5.431963701171781,7.179434690432486,9.15057208101286,11.336342972380383,13.7266616561081,16.310389615871987,19.075335527454584,22.008255258741826,25.094851869724888,28.319775612499363,31.66662393126556,35.117941462329,38.655220034098754,42.25889866708948,45.90836357392066,49.581948159315836,53.25693302010299,56.90954594521601,60.51496191569233,64.04730310467448,67.47963887740922,70.7839857912492,73.93130759565001,76.89151523217326,79.63346683448526,82.12496772835645,84.33277043166039,86.22257465437934,87.7590272985974,88.90572245850196,89.62520142038866,89.87895266265618,89.62741185580705,88.82996186244976,87.44493273729631,85.4296017271645,82.74019327097653,79.33187899975844,75.15877773664242,70.17395549686289,64.32942548776218,57.57614810878554,49.864030951482086,model D,0.3235565058350798,alpha,v0.5,-0.4039595547071969,-0.40476045185838405,-0.2731001161374107,-0.26333536361177384,97.0,28.0,-13.899509074390792
90,Firevator Botberg,27.0,80.74291543514525,85.44855293093605,89.41992445830158,92.69687787753114,95.31840321374594,97.32263265689922,98.74684056177598,99.62744344799327,100.0,99.89921106707702,99.35891966333708,98.41211096772484,97.09091232401691,95.42659324082182,93.44956539158001,91.18938261456377,88.67474091287745,85.93347845445719,82.99257557207117,79.87815476331936,76.61548069063372,73.2289601812781,69.74214222734831,66.17771798577209,62.557520778309026,58.90252609155067,55.23285157692052,51.56775705067389,47.92564449389811,44.32405805251243,40.779684037268005,37.3083509237478,33.9250293523669,30.643832128372132,27.478014221842407,24.439972767688353,21.54124706565266,18.79251858030987,16.203610941066646,13.783489942161115,11.540263542663885,9.481181866477066,7.612637202334803,5.940164003803256,4.468438889280469,3.2012806419962554,2.1416502100124952,1.2916507062230362,0.6525274083535254,0.22466775896139637,0.00760136543646962,0.0,0.19967759970538285,0.6035902664379186,1.2078362669148448,2.00765603268508,2.997432160129907,4.170689410462032,5.520094709726636,7.037457148800416,8.713727983391946,10.53900063404198,12.502510686123006,14.592635889839444,16.7968961602279,19.101953577156536,21.493612385325527,23.956818994267017,26.47566197834532,29.033372076756187,31.612322193527763,34.19402739751942,36.75914492242313,39.28747416676275,41.75795669389343,44.148676232003325,46.43685867411149,48.59887207806914,50.61022666655962,52.445574827098326,54.078711112031584,55.48257223853943,56.6292370886326,57.48992670915333,58.03500431177674,58.23397527300972,58.055487134190706,57.467329601490405,56.436434545910444,54.92887600328634,52.9098701742838,50.343775424401485,47.19409228396825,43.42346344814773,38.99367377693344,33.86565029515059,27.99946219245768,21.35432082334368,13.888579707131038,5.559734527972916,model A,0.10746592826571676,beta,v0.5,-0.47076831950383585,-0.49577399459271426,-0.5154840563361176,-0.5457290621345384,96.0,58.0,56.665616039308304
91,Wallminer Botski I,47.0,66.17297917333492,72.51132532709977,78.09370104362205,82.95590966176255,87.13307584241706,90.65964556851648,93.56938614502671,95.8953861989487,97.67005567931845,98.92512585720704,99.6916493257205,100.0,99.87987311722173,99.36028523659692,98.46957423937184,97.2353993288278,95.68474103028115,93.84390119108335,91.7385029806208,89.393490890315,86.83313073362254,84.08100964603496,81.16003608507899,78.09243983031618,74.89977198334334,71.6029049677922,68.22203252932962,64.77666973565746,61.28565297651256,57.76713996366695,54.238609730927564,50.71686263413652,47.21802035117086,43.75752588194266,40.35014354839923,37.00995899452278,33.75037918633044,30.58413241187465,27.523268281242707,24.579157726557057,21.7624930019752,19.083287683689512,16.550876669927572,14.173916180951998,11.960383759060504,9.917578268585611,8.052119895895096,6.369950149391769,4.876331859513372,3.575849178732816,2.4724075815580524,1.5692338645319468,0.8688761462324843,0.3732038672727618,0.08340779030085338,0.0,0.1228139030881629,0.4510042283186041,0.9830470264796634,1.716739670394702,2.6492008549218915,3.776870596954982,5.095510235422032,6.600202431286882,8.28535116754742,10.144681749238199,12.171240803427095,14.35739627921796,16.69483744774996,19.174574902195975,21.786940557765856,24.52158765170266,27.367490743285465,30.312945713828494,33.3455697666802,36.452301427225436,39.61940054288263,42.83244828310609,46.07634713938519,49.335320925243586,52.59291477624137,55.831995149971966,59.03474982606549,62.18268790618606,65.25663981403244,68.23675729534047,71.10251341787873,73.83270257145212,76.40544046790035,78.79816414109763,80.98763194695371,82.94992356341399,84.66043999045758,86.09390355010046,87.22435788639115,88.025167965415,88.469020075292,88.52792182617767,88.17320215026237,87.37551130177008,model D,0.62837063792794,kappa,windows 2000,-0.4442338612021556,-0.4231787931860466,0.028054746300166467,0.04745895930683362,85.0,47.0,17.46660542890237
92,Pushwidget Botson,88.0,74.7462486353648,79.74745097856383,84.12282090619846,87.90169857030872,91.11286873430721,93.7845607729791,95.94444867248211,97.61965103034655,98.83673105547527,99.62169656814378,100.0,99.99653839406459,99.6356534047306,98.94113129776389,97.93620295030263,96.64354385085772,95.0852740993126,93.28295840692323,91.25760609631823,89.02967110149869,86.61905196783835,84.04509185208344,81.32657852235283,78.48174435813795,75.52826635030272,72.48326610108377,69.36330982409021,66.18440834430366,62.96201709807844,59.71103613314137,56.44581010859182,53.180128294901806,49.92722457391581,46.699777438851,43.50990999429705,40.36918995621611,37.28862965194308,34.27868602018531,31.349260611022817,28.509699585908056,25.76879371766608,23.13477839049468,20.61533359996395,18.21758395301682,15.948098667968628,13.812891574507184,11.817421113693122,9.966590337959486,8.264746911111995,6.71568310832868,5.322635816160569,4.088286532530761,3.014761366735311,2.1036310394428623,1.355910882694096,0.7720608399030696,0.35198546585578283,0.09503392671096927,0.0,0.06512207462686563,0.28808315086795644,0.6660108403722822,1.1954773661615432,1.8724995626298913,2.692538875544196,3.6505013620435935,4.740737690640148,5.9570431412183575,7.292657605035018,8.740265584720031,10.29199619427494,11.939423159075343,13.673564815868138,15.484884112772834,17.363288609282808,19.298130476262372,21.278206495949323,23.29175806195361,25.32647117925824,27.369476464218543,29.407349144562012,31.426109059389358,33.41122065917354,35.34759300576018,37.21957977236755,39.01097924358613,40.70503431537914,42.284432495082775,43.731305901405285,45.027231264427044,46.1532299256028,47.08976783775776,47.81675556509076,48.31354828317371,48.5589457789499,48.53119245073565,48.207977308220315,47.56643397246506,46.58314067590437,45.23412026234431,model B,0.9552244500204279,gamma,windows 2000,0.0010853977401824588,0.004535018727582602,0.3884769633652583,0.3877181216485721,40.0,9.0,-82.9470324250168
93,Extrawidget Botsky,35.0,100.0,99.81411206640321,99.5270281823711,99.14598116760574,98.6780112053467,98.12996584237091,97.50849998899272,96.82007591906394,96.07096326997379,95.26723904264884,94.41478760155314,93.51930067468818,92.58627735359278,91.62102409334328,90.62865471255338,89.61409039337418,88.58205968149426,87.53709848613956,86.48355008007347,85.4255650995968,84.36710154454772,83.31192477830194,82.26360752777248,81.22552988340979,80.20087929920179,79.19265059267376,78.20364594488845,77.236474900446,76.29355436748394,75.37710861767731,74.48916928623845,73.63157537191721,72.8059732370008,72.01381660731387,71.25636657221852,70.53469158461422,69.84966746093787,69.20197738116381,68.59211188880376,68.02036889090687,67.48685365805976,66.99147882438639,66.53396438754821,66.113837708744,65.73043351271004,65.38289388771997,65.07016828558493,64.7910135216534,64.54399377481127,64.32748058748187,64.13965286562603,63.978496878741886,63.84180625986502,63.72718200556844,63.63203247596261,63.55357339469532,63.48882784895188,63.434626289454954,63.38760653046466,63.34421374977852,63.300700488731465,63.25312665219581,63.1973595085814,63.12907368983536,63.04375119144232,62.93668137242433,62.802960955340794,62.63749402628864,62.43499203490208,62.189973794352824,61.89676548135004,61.54950063614023,61.1421201625073,60.668372327772715,60.1218127627952,59.49580446197097,58.78351778323366,57.977930448054316,57.07182754144136,56.05780151194072,54.92825217163567,53.675386696146965,52.29121962463266,50.767572859788345,49.096075667847025,47.26816467857905,45.27508388529219,43.10788464483172,40.75742567758029,38.21437306745789,35.46920026192209,32.51218807196776,29.333424672127062,25.922805600469957,22.270033758603507,18.36461941167215,14.195880188358117,9.752941080880632,5.024734444996474,0.0,model D,0.0888270255873538,beta,v0.5,-0.7478418899683128,-0.7211772075720397,-0.5057572042107092,-0.44252742669279654,24.0,32.0,-100.0
94,Extrawalker Botberg I,92.0,41.66777237485128,51.53386814987033,60.31989718349623,68.07857931602493,74.86157188992574,80.71946974984125,85.70180524258737,89.8570482171533,93.23260602470165,95.87482351856823,97.8289830542622,99.13930448946607,99.84894518403563,100.0,99.6335013015616,98.78941895509621,97.50666032915281,95.82307029445384,93.77543122389498,91.39946299254518,88.72982297764682,85.80010605861553,82.64284461704014,79.28950853668304,75.77050520347977,72.11517950553917,68.35181383314351,64.50762807874823,60.60877963698223,56.680363404647615,52.746411780719846,48.829894666347734,44.952719464853274,41.135731081732004,37.39871192465252,33.76038190345691,30.23839843016057,26.84935641895198,23.608788286193388,20.53116395041991,17.62989083234002,14.917313854835987,12.404715442962665,10.1023155239489,8.019271527196238,6.163678384280288,4.542568528949352,3.1619118971248645,2.0266159269025636,1.1405255585504572,0.5064232345103455,0.12602889939742767,0.0,0.12793148527981635,0.5083558063716326,1.138742916584237,2.015500271398941,3.1339728284705854,4.488443047627844,6.072130890871857,7.877193822377769,9.894726808493862,12.11476231774109,14.526270320815113,17.117158290583507,19.874271202088003,22.783391532543273,25.829239261337,28.995471870031768,32.26468434236089,35.61840916423338,39.0371163237305,42.50021331110606,45.98604511878895,49.47189424138037,52.93398067565458,56.347461920559475,59.68643297721685,62.92392634892058,66.03191204113857,68.9812975615126,71.74192791985658,74.28258562815897,76.5709907005802,78.57380065345542,80.25661050529095,81.58395277676925,82.51929749074483,83.02505217224446,83.06256184847018,82.59210904879441,81.57291380476667,79.96313365010846,77.7198636207111,74.79913625464523,71.15592159214935,66.74412717564005,61.516598049702395,55.42511676109909,48.420403358763245,model D,1.0172302411694842,gamma,windows 2000,-0.14075650092961356,-0.1486817059075295,0.43320894245166564,0.35298225259644733,31.0,3.0,-100.0
95,Rockvator Botchik,69.0,21.36649966483317,24.77371724875551,27.835561448487823,30.566649218974547,32.981364825992,35.09385984614843,36.918053166883986,38.46763098647069,39.75604681401248,40.79652146944521,41.60204308353662,42.18536709788638,42.559016264926015,42.73528064791899,42.72621762096068,42.54365186897833,42.19917538773109,41.704147483810054,41.06969477463815,40.306711188470274,39.42585796439321,38.43756365232561,37.352024113018054,36.17920251805303,34.92882934984492,33.61040240164,32.233186777516444,30.806214892384375,29.338286471985768,27.837968552894537,26.313595482516433,24.773268919089215,23.224857831682442,21.675998500197604,20.134094515368183,18.60631677875939,17.09960350276854,15.620660210624662,14.175959736388787,12.7717422249539,11.414015132044753,10.10855322421814,8.860898578862562,7.6763605841986795,6.560015939278877,5.516708653987444,4.5510500490407235,3.6674187559867186,2.86996071720564,2.162589185909259,1.5489847261415026,1.0325952127781348,0.616635831526757,0.30408907892701026,0.09770476235026104,0.0,0.013259220911322154,0.13953416495140641,0.3806438828194546,0.7381747360463393,1.2134803969949481,1.8076818488599984,2.521667385668389,3.3560926122784336,4.311380444380712,5.387721108497636,6.585072141983423,7.90315839302446,9.34147202063851,10.899272494675893,12.575586595818313,14.369208415579541,16.278699356305435,18.30238813117349,20.43837076419338,22.684510590206138,25.038438254885502,27.497551714736375,30.05901623709602,32.719764400133556,35.4764960928496,38.325678515077286,41.263546177481146,44.28610090155789,47.389111819636064,50.56811537487598,53.81841532127037,57.135082723642746,60.51295595765005,63.94664070977979,67.43050997735199,70.9587040685186,74.52513060226337,78.12346450840218,81.74714802758203,85.38939071128289,89.04316942181599,92.70122833232418,96.35607892678362,100.0,model B,0.0924468977517853,beta,v0.5,-0.4230901861481041,-0.4192690427096802,-0.4770308179904617,-0.46154511289205524,43.0,49.0,-57.72336627431591
