id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,AutoTerrain Tread Count,Cranial Uplink Bandwidth,InfoCore Size,Repulsorlift Motor HP,Astrogation Buffer Length,Polarity Sinks,Productivity
66,Stonepulverizer Botberg,25.0,57.24382198364258,66.64548010030764,74.67550355876084,81.42390936416425,86.97928179137422,91.42861542652695,94.85716555497848,97.34830589559913,98.98339368142234,99.84164208664798,100.0,99.53303914443849,98.51284854322641,97.00893633235032,95.08813891929591,92.81453748817775,90.24938185122355,87.45102164661279,84.47484488266983,81.37322382841133,78.19546825044824,74.98778599624202,71.79325092371576,68.65177817721877,65.60010680984678,62.67178975211565,59.897191126989846,57.303490911265385,54.914696943307185,52.75166427714054,50.832121882897695,49.17070669361799,47.77900499840298,46.66560118192599,45.836133810295784,45.29335906327503,45.037221512852696,45.06493224817131,45.37105434680846,45.94759569241272,46.784109138694326,47.86780001976913,49.18364100685888,50.71449431134445,52.441241234173184,54.34291906162265,56.396865307416476,58.5788693011961,60.863331123347464,63.22342788617844,65.6312873614569,68.05816895429709,70.47465202340474,72.85083154767383,75.15652113913922,77.36146340228323,79.43554763969826,81.34903490409941,83.07279039669648,84.57852321191875,85.83903342849291,86.82846654687516,87.52257527304216,87.89898864862957,87.93748852743003,87.62029339824511,86.93234955408946,85.86162960775113,84.39943835370455,82.5407259763816,80.28440860478983,77.63369621349815,74.59642786996038,71.18541432820648,67.41878796888017,63.32036008563824,58.91998551789478,54.253934629931614,49.36527263635042,44.304246273887195,39.128677819585576,33.90436645530853,28.705496978622115,23.615055860022565,18.725254646522842,14.13796071159252,9.965135351445623,6.32927922769988,3.3638851563697623,1.213898243225357,0.03618336550985926,0.0,1.2874843974207448,4.094139103237881,8.62932982476814,15.116789644672027,23.79513058079258,34.91836249234713,48.75641933246688,65.5956927471141,2.828531852161319,model C,gamma,v1.0,-0.3772327212388727,-0.2598057972342954,0.45946674850676333,0.466730628693259,61.0,79.0,28.77435472446001
67,Stonelift Boterson I,55.0,83.35054529402676,87.51340688261948,90.98801496404985,93.82219906030265,96.0629864813,97.7565175202458,98.94796460867458,99.6814554312054,100.0,99.94542168892619,99.55829222742558,98.87787065408622,97.94204622991981,96.78728531134378,95.44858218286801,93.95941384948615,92.35169878877197,90.65575966268001,88.90028998905136,87.11232477282374,85.31721509694678,83.53860667300151,81.79842235152493,80.1168485920391,78.5123258927851,77.00154318016155,75.59943615786793,74.3191896157526,73.1722436983656,72.168304133216,71.31535641873404,70.61968397193826,70.08589023580683,69.71692474635384,69.5141131594107,69.47719123711141,69.60434279408335,69.89224160334234,70.33609726189255,70.92970501603098,71.66549954635707,72.53461271248655,73.52693525746994,74.63118247191662,75.83496381782267,77.12485651210346,78.48648306983186,79.90459280718024,81.3631473040674,82.84540982651086,84.33403870868278,85.81118469467133,87.2585922399465,88.65770477253102,89.98977391387555,91.23597265943847,92.37751251897133,93.39576461650736,94.27238475005649,94.98944241100402,95.52955376321412,95.87601858183803,96.01296115182784,95.92547512615346,95.59977234372556,95.02333560702246,94.18507541942259,93.07549068224043,91.6868333514685,90.01327705422327,88.05108966489466,85.79880984100497,83.25742751876439,80.43056836834053,77.32468220882399,73.94923538290645,70.31690709125591,66.44378968660546,62.34959292753479,58.057852191971946,53.5961406503835,48.99628539868139,44.29458755083135,39.53204629115973,34.75458688637561,30.01329265728999,25.36464091024336,20.870742828233734,16.599587321754925,12.625288839337449,9.028339137791566,5.895863012157912,3.3218779853604516,1.4075579575707111,0.26150081526577623,0.0,0.7473200368782834,2.635976022733462,5.807017074010774,10.41031373435411,-75.11205826778388,model D,beta,v2.0,-0.45469865746302385,-0.6146526058225554,0.7394129568710543,0.7366468169590036,9.0,85.0,-73.1340883704604
68,Rockwaller Botberg,31.0,0.0,7.200829203862284,14.055845682680918,20.574131885695227,26.764658041031318,32.636282155702034,38.19775001560696,43.45769518553242,48.424639009151505,53.10699060902405,57.51304688659664,61.650992522202586,65.52889997506199,69.15472948328166,72.53632906385519,75.68143451266288,78.59766940447179,81.29254509293577,83.77346071059539,86.04770316887794,88.1224471580975,90.00475514745489,91.70157738503761,93.21975189782002,94.56600449166321,95.74694875131493,96.76908604040977,97.63880550146901,98.36238405590065,98.94598640399961,99.39566502494732,99.71736017681212,99.91689989654908,100.0,99.97226408189331,99.83918351584444,99.60613745435538,99.27839282881483,98.8611043494984,98.35931450556839,97.7779535650738,97.1218395749504,96.39567836102071,95.60406352799406,94.75147645946642,93.84228631792054,92.88075004472599,91.87101236013902,90.81710576330265,89.72295053224667,88.59235472388755,87.42901417402858,86.23651249735973,85.01832108745776,83.77779911678621,82.51819353669535,81.24263907742213,79.95415824809038,78.65566133671042,77.34994641017975,76.03969931428217,74.72749367368849,73.41579089195623,72.1069401515296,70.80317841373956,69.50663041880387,68.21930868582704,66.9431135128003,65.67983297660167,64.43114293299573,63.19860701663408,61.983676641055,60.787690998683274,59.61187706083081,58.45734957769607,57.325111078364166,56.21605187080711,55.13095004188352,54.07047145733911,53.03516976180585,52.02548637880277,51.04175051073573,50.084179138897,49.15287702346592,48.24783670350833,47.36893849697692,46.51595050071114,45.68852859043736,44.88621642076849,44.108445425204074,43.354534816130574,42.6236915848214,41.91501050143633,41.22747411502195,40.559952753511794,39.91120452372613,39.27987531137187,38.664498781042624,38.06349637621888,37.47517731926748,15.735413918042852,model C,gamma,v1.0,-0.1011428129674381,-0.13253476875407091,0.36004508911263045,0.3661077887162054,97.0,76.0,72.120081421004
69,Firewidget Boterson II,90.0,31.768325049473617,47.98817183534827,61.5764205519419,72.74976270641021,81.71507752633269,88.66962914223089,93.80126377008656,97.28860689385974,99.3012604480071,100.0,99.53697193284273,98.05589062759066,95.69223564586845,92.57344891238819,88.8191318974676,84.54124279954823,79.84429372771368,74.82554788420757,69.57521674695208,64.17665725206575,58.70656897638196,53.23519131996689,47.82650068863786,42.53840767648151,37.42295424837179,32.52651092248836,27.889973952834506,23.54896251175583,19.534015872457736,15.870790591524328,12.580257691436051,9.678899843087848,7.17890854830781,5.088381322375009,3.411518876538197,2.1488223005325535,1.297290245099674,0.8506161045050102,0.7993851990553225,1.1312719576179755,1.8312371001388734,2.881724820159556,4.262859967337704,5.952645229962009,7.92715831747387,10.160749142983336,12.626237005787221,15.295107773888835,18.137711066514985,21.12345743663449,24.221015553476363,27.39850938504723,30.62371538065082,33.86425965340582,37.08781516276344,40.26229889702558,43.35606905586358,46.33812223283726,49.1782905979098,51.84743907997017,54.31766254934869,56.562483000334836,58.55704673369762,60.27832153920394,61.70529387812989,62.819166065790164,63.6035534540486,64.04468161383708,64.13158351767596,63.85629672219121,63.214060550632524,62.20351327539163,60.82688930052016,59.090216344248425,57.003512621500164,54.58098402641822,51.84122131487342,48.80739728699635,45.50746396967904,41.97434979909965,38.246156803245555,34.3663577844323,30.383993501809524,26.35386985388879,22.33675506106289,18.399576848117686,14.615619626752327,11.064721678108864,7.833472335271931,5.015409165785401,2.7112151542093335,1.0289158845803248,0.08407672297286947,0.0,0.9079221933389124,2.947211110234676,6.2655630700364116,11.019200086714015,17.37306705135429,25.501028914714297,88.48386187854578,model C,gamma,v1.5,-0.22454380236234217,-0.16553287881653608,0.22155716103449435,0.20284531126775415,55.0,72.0,-3.8581585342967344
70,Stoneborer Boterson II,23.0,56.15876188146828,67.7433842803905,77.23456814026764,84.81787012541932,90.6699750433159,94.95888146597058,97.84408735133195,99.47677566467632,100.0,99.54887020141166,98.25073798452483,96.22538255785005,93.58519624418747,90.435370102019,86.87407954690077,82.99266997285545,78.87584237376471,74.60183896476143,70.24262880362208,65.8640934121593,61.526212397614,57.2832490740477,53.183936083735205,49.271661018556564,45.58465204138989,42.15616350750314,39.014661585947046,36.184009880947,33.68365505329587,31.528812441745874,29.730651684401533,28.29648234011127,27.229939509860472,26.53116945816335,26.19701523445584,26.221202294487604,26.594524121713718,27.305027848688844,28.33819987845735,29.677151505947876,31.30280453936386,33.19407692157715,35.32806835151937,37.680245905574935,40.22462965897395,42.93397830718262,45.77997478729775,48.73341189943782,51.76437792813674,54.84244226373301,57.93684102376703,61.01666267436906,64.05103365165274,67.00930398310939,69.8612329089989,72.57717450374005,75.12826329730655,77.48659989661937,79.62543660693375,81.5193630532392,83.14449180164395,84.47864398077533,85.50153490316481,86.19495968664592,86.54297887574376,86.53210406306823,86.15148351070602,85.39308777161075,84.2518953110016,82.72607812775003,80.81718737577243,78.53033898542623,75.87439928490024,72.8621706216028,69.51057698356183,65.84084962081138,61.8787126667883,57.654568759719936,53.203684664019015,48.56637689167686,43.78819732365716,38.92011883127881,34.01872089762265,29.14637523891395,24.3714314259173,19.768402505324378,15.418150621159407,11.408072636163906,7.832285753171147,4.791813136537081,2.3947695335002988,0.7565468955864412,0.0,0.2556320710110214,1.6617804013681663,4.364801973657748,8.519259081719637,14.288104952042088,21.842869365134334,31.3638442769281,79.3868861543937,model C,gamma,v1.0,-0.1935859033325249,-0.16929287742006338,0.3721508769205311,0.3973202577710092,20.0,59.0,-80.66186133605416
71,Stonepulverizer Botsky,21.0,25.028551640340773,39.08301327310987,51.39475822074677,62.06402337815402,71.18985246089537,78.86993116625415,85.20042911927119,90.27584860376221,94.18888007831464,97.03026447726404,98.88866229664988,99.85052946515093,100.0,99.41877544787823,98.18602111078899,96.37826905691088,94.06932791643078,91.33019946235585,88.22900197630533,84.83090039928177,81.19804326742171,77.38950643272563,73.46124356876796,69.46604346138588,65.45349408434825,61.469953460003524,57.558527304907116,53.759053460429016,50.10809310833986,46.6389287713773,43.38156909879132,40.36276043686923,37.606005184440306,35.131586933359664,32.95660239397192,31.09500010555375,29.557625931736588,28.35227534090855,27.48375247159566,26.953935982823197,26.761851689455014,26.90375198251494,27.373202034484557,28.16117278958351,29.256140739025472,30.6441944812595,32.30914806718431,34.23266113034542,36.39436580211286,38.77200041183641,41.34154997197857,44.07739344823349,46.95245781461702,49.93837889354271,53.00566898087467,56.12389125595939,59.26184097663864,62.3877334592408,65.46939884355238,68.47448364276637,71.37065907841699,74.12583620028357,76.7083877912831,79.08737705733996,81.23279310222925,83.11579318740795,84.7089517768203,85.98651636668573,86.92467010026353,87.50180116759935,87.69877899024718,87.49923719097599,86.88986334845828,85.86069553692055,84.40542565080317,82.52170951436555,80.21148377630028,77.48128958931161,74.3426030746725,70.81217257176652,66.91236267261156,62.671505041351075,58.1242560187437,53.31196101160975,48.28302566727736,43.09329383299656,37.80643230033303,32.494322334551704,27.237457988966963,22.125351204274754,17.256943692877023,12.741025608164641,8.696660998799036,5.253620047963926,2.552818097592021,0.7467614575853747,0.0,0.4895865382199117,2.405542991110043,5.951333332140608,-12.208033358895094,model C,gamma,windows 2000,-0.0887479782804661,-0.12808384681844007,0.6072771797932273,0.6370199123449606,78.0,49.0,-30.90701516201061
72,Waterwalker Botchik,66.0,26.442055986447286,42.92189188261684,56.878698519176204,68.51350526482354,78.01842663743615,85.57683887614563,91.36355651341279,95.5450089471027,98.27941701255983,99.7169695546829,100.0,99.2631629287436,97.63361064692565,95.2311697584125,92.16851773699986,88.55135949848804,84.47860397275687,80.04254067584068,75.32901628200331,70.41761119581335,65.38181612421874,60.28920864862231,55.20162979695654,50.17536061575845,45.26129874224489,40.505134976387346,35.947529852987245,31.6242902137507,27.566545779363583,23.80092572156673,20.34973523523084,17.23113211043139,14.45930330452398,12.044641514218865,9.993921747656648,8.310477896482425,6.994379307922048,6.042607356855787,5.449232017894023,5.205588437452918,5.3004535058276865,5.720222429269641,6.449085302059543,7.469203678584235,8.760887145409745,10.302769893358407,12.071987289581742,14.04435244963752,16.194532809563324,18.49622669795262,20.92233990802823,23.445162269719898,26.0365442217359,28.668073383641367,31.311251127932564,33.93766915210959,36.519186050752204,39.02810388759982,41.43734476761909,43.7206274090817,45.85264371564298,47.80923534841225,49.56757029802904,51.1063194567401,52.40583319047031,53.44831791090269,54.21801264755074,54.701365619833474,54.8872108091486,54.76694453095493,54.334702006839194,53.58753393659045,52.52558307028475,51.15226078035079,49.47442363364685,47.50254996354293,45.250916441985886,42.737774651574625,39.985527657650394,37.02090658035239,33.8751471666989,30.584166362672605,27.188738885278546,23.73467379463309,20.272991066035708,16.860098162035932,13.557966604521107,10.434308546781427,7.562753345591452,5.023024133273573,2.9011143897933023,1.2894645148118802,0.2871383997758573,0.0,0.5408899067054762,2.0298019191501693,4.594059616648714,8.36849293068454,13.495614716965862,20.125797327514363,-65.84110304503308,model D,beta,v0.5,-0.054595278942841774,0.14446507524630406,0.9222441050357211,0.9493758516072135,30.0,15.0,-100.0
73,Pushwidget Botberg II,80.0,80.6642129610618,86.84483145938243,91.68250408837065,95.30148064341516,97.82004631038936,99.35064455297739,100.0,99.86924133274073,99.05402417227178,97.64465396678017,95.72620887889359,93.37866267300646,90.67700760260604,87.69137729759822,84.48716965163383,81.12516970943435,77.66167255411808,74.14860619452618,70.63365445254848,67.16037985044984,63.76834649819567,60.493242980778476,57.36700524554338,54.417939489514524,51.670845046720856,49.14713727552207,46.86497044593491,44.83936062695892,43.08230857390256,41.60292261570906,40.4075415422828,39.49985749181489,38.88103883810945,38.549853077909354,38.50278971822284,38.73418316364855,39.23633560370258,39.99963990014348,41.012702474299154,42.262466194392566,43.734333262867466,45.412288103714594,47.279020249797625,49.316047230179436,51.50383745744789,53.821933115041986,56.24907304457773,58.76331563317335,61.342161700777645,63.96267738749355,66.60161704090496,69.23554610340335,71.84096399951292,74.39442702321757,76.87267122528544,79.2527353005962,81.5120834754664,83.62872839497703,85.58135401029557,87.34943846600781,88.91337698743864,90.25460476797956,91.35571985641762,92.20060604425771,92.7745557530497,93.06439292171433,93.05859589387107,92.74742030516038,92.12302197057546,91.17957977178062,89.91341854444303,88.32313196555927,86.40970544077517,84.17663899172048,81.63007014332626,78.77889681115529,75.63490018873004,72.21286763485706,68.53071556094676,64.60961231834797,60.47410108567335,56.15222275611772,51.67563882479648,47.07975427605801,42.40384047081596,37.69115803388014,32.98907974127276,28.349213407564662,23.827524773193844,19.484460391786634,15.385070517501939,11.599131992343517,8.201271133483736,5.271086620596908,2.893272383178977,1.157740487886783,0.15974402585141398,0.0,0.7848122123977914,2.6261941515537948,29.75447301246504,model D,beta,windows 2000,-0.08706870996474647,-0.06245394090686686,0.6198294045406658,0.6399881372546122,74.0,80.0,15.66227545195079
74,Waterwalker Botberg Jr.,20.0,64.3703016356549,74.66069935624827,82.92635330143712,89.35073047341042,94.10847833620166,97.36560921390384,99.2796846888844,100.0,99.66776844081157,98.41630575779912,96.37121454857669,93.65056866010733,90.36509758691781,86.61837086931382,82.50698249159451,78.12073528026777,73.54282530226487,68.85002626315551,64.11287390536269,59.39585040637755,54.75756877697444,50.25095725942567,45.9234437257165,41.817140075760015,37.96902663561205,34.41113655568605,31.17074020896833,28.270529589232023,25.728802709253344,23.55964799902522,21.77312870397335,20.375467283170167,19.369229807549885,18.75351035812428,18.524115424196463,18.67374830157666,19.192193490796207,20.066501095323726,21.28117121977847,22.818338368146662,24.657955841995676,26.777980138689127,29.154555349601445,31.762197558333373,34.57397923892673,37.56171365407832,40.69613925335675,43.94710407141556,47.28375012620873,50.67469781720653,54.08823032360929,57.49247800256185,60.855602787370266,64.14598258571459,67.33239567786605,70.38420511490015,73.27154311691156,75.96549547123178,78.43828593063984,80.66346061157992,82.61607239237556,84.27286531144591,85.61245896551777,86.61553290784309,87.26501104641083,87.54624604216723,87.44720370722604,86.95864740308444,86.07432243883741,84.79114046939699,83.10936389369903,81.03279025292703,78.56893662871816,75.72922404139032,72.52916184814086,68.98853214127493,65.1315741464181,60.98716862072252,56.58902225109323,51.97585205239569,47.19156976567277,42.28546625636333,37.312395912508116,32.33296104297377,27.413696275661447,22.62725295572986,18.052583543800342,13.775126014177122,9.886988253063112,6.487132456767631,3.681559529929658,1.5834934837370906,0.3135658341218231,0.0,0.7787957014601687,2.7939133579981403,6.197458486736678,11.149866100614533,17.820085106618837,26.3857627040005,-3.0795536374436097,model C,gamma,v1.0,-0.3128256581467383,-0.40133711615160933,0.43108084590479395,0.4683407683253716,58.0,74.0,0.8376722064894153
75,Firewalker Botsky II,95.0,53.205464322840236,59.2237565398788,64.08714377638456,67.90854451861088,70.79507414192176,72.84817225693698,74.16373005567728,74.83221765770972,74.93881145629274,74.56352146452143,73.78131866147272,72.66226233835069,71.2716274446316,69.67003193420926,67.9135641115402,66.0539099777888,64.13848057697265,62.21053934210763,60.30932944135316,58.470201124157484,56.724739067402716,55.10088972155028,53.62308865678593,52.31238790916504,51.18658332675772,50.260341915794285,49.54532918681016,49.05033650079128,48.781408415319255,48.741970030716466,48.93295433619153,49.35292955598432,49.998226495511176,50.8630658875102,51.939685738186405,53.21846867335698,54.68806928459644,56.33554147538196,58.146465807238265,60.10507684588343,62.19439050737324,64.39633140424758,66.69186019167451,69.06110091359568,71.48346834887236,73.93779535742975,76.4024602264026,78.8555140162807,81.27480790705282,83.6381205443537,85.92328538560791,88.10831804617617,90.17154364549906,92.09172415324389,93.84818573544844,95.42094610066795,96.79084184611803,97.9396558038214,98.85024438675308,99.5066649349861,99.89430306183459,100.0,99.81217994771809,99.32097741490212,98.51836456928875,97.3982785825822,95.95674897660132,94.19202496942472,92.10470282153337,89.69785318195665,86.97714843442307,83.95099004349578,80.6306359007274,77.0303276707954,73.16741813765806,69.06249855069164,64.73952597083803,60.225950616749714,55.55284321093703,50.755022325911305,45.87118173032982,40.94401773514452,36.020356539737655,31.151281578081086,26.392260864871623,21.8032743416782,17.448941223085964,13.398647342846079,9.726672500020026,6.512317805118801,3.840033026249514,1.7995439352708933,0.48597965392832687,0.0,0.44792283343911937,1.9418514025326443,4.599801690036904,8.545829759316073,13.910159100499447,20.829307976619706,-15.9589167620191,model D,beta,v2.0,-0.2743071337159068,-0.194776030804576,0.77433670622461,0.7502342444925323,59.0,62.0,-53.71278970420491
76,Extralift Botsky,71.0,56.42466734316772,64.96213220327566,72.39325246045337,78.78383452150663,84.19878521887055,88.7020007890158,92.3562607572457,95.2231267288838,97.3628460868517,98.83426059563801,99.69471991165729,100.0,99.80422645757271,99.15980274262908,98.11734331069124,96.72561165686187,95.03146326452669,93.07979346044772,90.9134901762469,88.57339161628033,86.09824883190322,83.52469320212514,80.88720882065603,78.21810978934278,75.54752241799615,72.90337233060865,70.31137647796237,67.79504005662815,65.37565833435471,63.07232338184844,60.90193571094409,58.8792208191656,57.016750640677614,55.324969903627974,53.81222739387992,52.484812125135804,51.346994415450695,50.40107187013662,49.6474202710579,49.0845493723164,48.709163602327365,48.5162276722868,48.49903709102779,48.64929358626898,48.95718543225247,49.41147268377271,49.999577316596145,50.70767827427145,51.520811421329185,52.42297440287378,53.39723641056514,54.42585285499114,55.490384944428826,56.57182417000034,57.6507216972146,58.70732266390345,59.72170538454527,60.67392546098249,61.54416479952547,62.312885534451134,62.96098885788989,63.4699787561025,63.822130652149625,64.00066495495054,63.98992551473219,63.775562984870774,63.344723090120425,62.68623980123549,61.790833415983194,60.65131354654349,59.26278701330695,57.62287064505047,55.731908985519176,53.59319690638669,51.21320712661112,48.60182263818123,45.77257403825297,42.74288176767679,39.5343032559102,36.172784972335286,32.68891938394857,29.118206819453235,25.501322239740126,21.884386914757062,18.319245006768224,14.863745060007263,11.582026396719822,8.544810419592757,5.829696820581353,3.5214646961189757,1.712378568726556,0.5024993149980107,0.0,0.32148661803254897,1.5923237398050616,3.9469650659874804,7.529288887166953,12.492938450175973,19.00166723082562,27.229689113023305,72.62672536264157,model D,beta,v2.0,0.29000000000000004,0.3319246798265188,0.8658951613736046,0.8872394537989506,96.0,57.0,-22.101572207211944
77,Rocklift Botberg Jr.,26.0,27.878889098174085,41.64090132163113,53.66078789671912,64.04193454397867,72.88639828942613,80.29473491367617,86.36583371987186,91.19675962042236,94.88260254254836,97.51633415263497,99.1886718993922,99.9879503758232,100.0,99.3080330146467,97.99253680553066,96.13117453866099,93.7986931162945,91.0668384517498,88.00427806302842,84.67653098524394,81.14590500185844,77.47144119472658,73.70886581294789,69.91054946052559,66.12547360283362,62.39920439189169,58.77387381044711,55.288168134864534,51.977323716823584,48.873130083823845,46.00394035849731,43.39468899672864,41.06691684458315,39.03880351404191,37.32520707754517,35.93771108134264,34.88467887765192,34.17131527562406,33.79973551111766,33.76904153527897,34.07540562193145,34.71216129377082,35.66990156737102,36.93658451699329,38.49764615720612,40.33612064431264,42.43276779658426,44.76620793330239,47.31306403260786,50.048111208158744,52.944433504594244,55.97358801180712,59.10577629802417,62.31002316169272,65.55436270217693,68.8060317092579,72.03167037144958,75.1975303031099,78.26968989036949,81.21427695586607,83.99769874228372,86.58687921469841,88.94950368174156,91.05427073555393,92.87115151056484,94.37165626106628,95.52910825760037,96.31892500215471,96.71890676216088,96.70953242330678,96.27426266115269,95.39985043155215,94.07665877989014,92.29898596911583,90.0653979265949,87.37906800976472,84.24812409059068,80.68600295884212,76.71181204416544,72.35069845697569,67.6342253481423,62.60075558749273,57.29584276112061,51.7726294875016,46.0922530524147,40.32425836267483,34.547018218670964,28.848160905710724,23.32500510417496,18.085002118482183,13.24618542485123,8.937627537880179,5.299904195931718,2.485565865326618,0.6596165633381398,0.0,0.6980930387223994,2.959206475716562,7.00309313821247,13.064463301519167,-88.42857126974334,model D,beta,v2.0,-0.24031647885958768,-0.40348509660869214,0.8324790012010479,0.8229730367655164,22.0,97.0,-81.4057299287364
78,Rockhauler Botberg I,57.0,100.0,96.70511298018377,93.5099231531083,90.41278921237681,87.41206985159256,84.50612376435882,81.69330964427883,78.97198618495585,76.3405120799931,73.79724602299389,71.34054670756142,68.96877282729896,66.68028307580977,64.47343614669708,62.34659073356418,60.298105530014276,58.32633922965065,56.429650526076536,54.606398112895214,52.854940683709906,51.17363693212388,49.56084555174037,48.01492523616267,46.53423467899398,45.11713257383759,43.761977614296725,42.46712849397465,41.23094390647463,40.051782545399895,38.92800310435371,37.857964276939306,36.84002475675996,35.872543237418924,34.95387841251944,34.08238897566474,33.25643362045811,32.4743710405028,31.734559929402046,31.0353589807591,30.375126888177196,29.752222345259632,29.16500404560964,28.61183068283047,28.091060950525364,27.60105354229757,27.140167151750365,26.70676047248698,26.299192198110678,25.915821022224705,25.555005638432338,25.2151047403368,24.89447702154133,24.59148117564921,24.30447589626367,24.03181987698799,23.77187181142541,23.52299039317916,23.2835343158525,23.051862273048716,22.826332958371047,22.605305065422716,22.387137287806976,22.170188319127103,21.952816852986327,21.733381582987953,21.510241202735152,21.281754405831226,21.046279885879443,20.802176336483022,20.547802451245204,20.281516923769278,20.001678447658467,19.706645716516043,19.394777423945257,19.06443226354933,18.713968928931564,18.34174611369517,17.946122511443424,17.525456815779545,17.078107720306836,16.602433918628478,16.096794104347804,15.559546971068002,14.989051212392383,14.383665521924144,13.74174859326653,13.061659120022862,12.341755795796345,11.580397314190234,10.775942368807769,9.92674965325222,9.031177861126825,8.087585686034878,7.094331821579614,6.049774961364221,4.952273798992023,3.8001870280662584,2.591873342190165,1.3256914349669828,0.0,99.64112836723913,model C,gamma,windows 2000,-0.19901257015524199,-0.1753576705571364,0.47943736334358283,0.4668899400044141,21.0,50.0,-77.8609062338991
79,Excaborer Botski I,73.0,54.44712320728635,64.3391938432818,72.76990535911771,79.8321267602702,85.6174286278792,90.21592541265494,93.71612457198182,96.20478255022049,97.76676760220737,98.48492945995216,98.43997584253295,97.7103558091894,96.37214995561331,94.49896745343733,92.16184993292124,89.42918220883607,86.36660984954602,83.0369635892881,79.50019058364968,75.81329250824366,72.03027050058152,68.20207694514416,64.37657410165045,60.59849957652352,56.90943863755514,53.34780337176741,49.948818686472706,46.744515153530934,43.76372869680495,41.032107122813564,38.57212349458244,36.40309634869278,34.541216755527365,32.999582222715254,31.78823744177332,30.914221877946364,30.381624203244073,30.19164357267717,30.34265774368958,30.830298038790048,31.647531151380537,32.784747794782106,34.22985819446032,35.96839442344576,37.983619580955676,40.25664381420931,42.76654718344505,45.49050937013261,48.40394622838452,51.480653179564065,54.692955450092164,58.01186515245189,61.40724520939067,64.84798012131843,68.30215357690729,71.73723290688585,75.12026038103198,78.41805134836538,81.59739922053414,84.62528729840302,87.46910744183647,90.09688558268152,92.47751408094724,94.58099092418283,96.37866577005084,97.84349283210474,98.95029060875578,99.67600845544226,100.0,99.90430340122006,99.37392845061737,98.39715051738528,96.96581133655758,95.07562664036145,92.72650063276927,89.92284730725282,86.67391860773263,82.9941394327201,78.90344948266224,74.4276519504921,69.59876905535783,64.4554044195659,59.04311228871627,53.414773595033395,47.63097886390154,41.76041796358854,35.88027669817633,30.07664024368176,24.444903427382812,19.09018785033407,14.127765853090077,9.683491324613273,5.894237354398795,2.9083407277669955,0.8860532643937947,0.0,0.4356442112707527,2.391759283939573,6.08090742410509,11.729925212720525,-95.51594723813434,model C,gamma,v1.0,-0.5935797765583399,-0.45086432666405213,0.37911300019820005,0.3547335163359679,47.0,85.0,11.018382711491611
80,Firewalker Botsky Jr.,64.0,54.25896454106191,65.30991946869054,74.53827430320852,82.0959196091729,88.12775597553103,92.7718366661468,96.15951027032654,98.41556335334538,99.65836310697297,100.0,99.54643042876398,98.39761936767547,96.64768301974416,94.38503146710492,91.69251132154403,88.64754837502507,85.32229025021516,81.7837490510111,78.09394401306531,74.31004415431194,70.48451092549325,66.66524086068522,62.89570822782415,59.21510767923234,55.65849690214447,52.25693926923353,49.03764648913703,46.024121256983065,43.2362999049163,40.69069505262419,38.4005382578631,36.375922666984344,34.62394566546001,33.14885152840967,31.952174071126123,31.03287929960129,30.38750806105297,30.010318694449197,29.893429681037503,30.026962294867875,30.399183253320228,30.996647367631127,31.804340193418017,32.8058206812072,33.983363826959376,35.31810332259457,36.79017420652029,38.37885551415594,40.062712928459185,41.819741430453654,43.62750794975184,45.46329401508494,47.3042384048259,49.12747979751709,50.91029942239663,52.63026370992293,54.26536694230197,55.79417390401377,57.195962532337674,58.45086656787802,59.540018205091194,60.44569074281281,61.15144123477959,61.64225314016056,61.90467897408123,61.926982958146446,61.69928367097208,61.21369669870671,60.464477285561294,59.44816298433199,58.16371630692777,56.612667374897285,54.799256569952945,52.73057718449642,50.416718072153024,47.87090629828265,45.109649790521274,42.152879989296686,39.02409449836001,35.75049973530777,32.36315358210978,28.89710803564211,25.391551858197165,21.88995322802632,18.44020238985539,15.094754305415167,11.910771303968419,8.950265732832765,6.280242607906847,3.972842264202271,2.105483006356387,0.7610037591783393,0.02780671815847218,0.0,0.7775402931455523,2.466375508297721,5.178587428963235,9.032534361956712,14.152993787932783,20.671305011929707,62.94156426934276,model D,beta,v0.5,0.26714665222695866,0.35442106650862504,1.07,1.0580722447405382,5.0,97.0,-97.56183298948048
