id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,InfoCore Size,Cranial Uplink Bandwidth,Repulsorlift Motor HP,Axial Piston Model,Nanochip Model,AutoTerrain Tread Count,Polarity Sinks,Sonoreceptors,Astrogation Buffer Length,Productivity
79,Walllift Boterson,85.0,40.46022529532651,31.11353919715424,23.898146070351753,18.607214830104557,15.04426661911514,13.022951983111518,12.366828046355849,12.90913568715299,14.492576713359126,16.969091037890298,20.19963385423101,24.05395281194286,28.410365192173025,33.15553508316294,38.18425055575683,43.39920083891035,48.71075349519905,54.036731596327094,59.30219089863581,64.43919701861216,69.38660260839757,74.08982453129614,78.50062103728361,82.57686893851593,86.28234078483722,89.58648203928941,92.46418825361971,94.89558224379039,96.8657912654858,98.36472418962268,99.38684867785756,99.93096835809587,100.0,99.60075069049871,98.74369500929494,97.44275220437501,95.71506336751638,93.58076860979737,91.06278423710472,88.18657992564238,84.97995589744129,81.4728200958658,77.69696536112424,73.6858466057761,69.47435799024146,65.09861009830989,60.595707112647425,56.003523990306526,51.360483638235145,46.70533408878319,42.07692567521388,37.51398820720833,33.05490814638068,28.737505781778644,24.598812405398093,20.67484748768971,17.000395853067612,13.608784855416564,10.531661553603861,7.7987698869837585,5.4377278509096145,3.473804672239717,1.9296979848506688,0.8253110051377056,0.17752970753055256,0.0,0.3029048995648598,1.092741707803005,2.3720991863574294,4.13943473244615,6.388851554371712,9.109875847026986,12.287233967409005,15.900629610122575,19.92452098288432,24.327897982046988,29.074059368094794,34.120389941151274,39.41813771649728,44.91219110007222,50.5408560639863,56.235633322026324,61.92099550516578,67.51416433707551,72.92488780962667,78.05521735840347,82.79928503821694,87.04308069859496,90.66422915931597,93.53176738589639,95.50592166511713,96.4378847805118,96.16959318789297,94.5335041908522,91.35237311627573,86.43903048983982,79.59615921153035,70.61607173115415,59.280487223832935,45.360308765528,model A,0.18332134234138273,-0.4495166195158329,-0.18431476889620474,zeta,windows 2000,-0.11496266261692775,0.11045644420992257,77.0,91.0,47.41476436726663
80,Excaminer Botson Jr.,33.0,44.976827976698026,32.956132478061086,23.10912250921087,15.252891546120534,9.212783090548552,4.822226468590494,1.9225726292308465,0.3629299428947812,0.0,0.6979134095084453,2.32806559747823,4.768952605615243,7.906006889825165,11.631433118765166,15.844043972395541,20.449095940531866,25.358125121396448,30.488783020170356,35.76467234754496,41.115182818274256,46.475326949725904,51.78557586043354,56.99169506864858,62.04458029089189,66.90009324050537,71.51889742620425,75.8662939506283,79.9120573088942,83.63027118714716,86.9991642611121,90.00094599464643,92.6216424382913,94.8509320278235,96.68198138280705,98.11128110514552,99.13848157763313,99.7662287625073,100.0,99.84793980688885,99.32069567505079,98.4312538700124,97.19477522950173,95.6284309620009,93.7512384452963,91.58389702503369,89.14862381326522,86.46898948700593,83.5697540867822,80.47670281518597,77.21648183542396,73.81643406987133,70.30443499862325,66.70872845804695,63.05776243933272,59.38002488704426,55.703879497674805,52.05740151819561,48.468213544607515,44.963321320494295,41.568949535573466,38.31037762425121,35.21177556416683,32.296039674752315,29.584628415779875,27.097398185916315,24.85243912127125,22.865910893952083,21.151878510614726,19.722148111015105,18.58610276656231,17.750538278868532,17.21949897830178,16.99411352253555,17.07243069510667,17.449255203960117,18.11598348000616,19.060439475665646,20.266710463429668,21.714982834407962,23.38137789687679,25.237787674836383,27.251710706562044,29.38608784315345,31.59913804708625,33.84419419076636,36.0695388550794,38.21824012794558,40.227987402868735,42.03092717748789,43.553498852134936,44.716270528372185,45.433774807562806,45.6143445894072,45.15994887050854,43.96602854290723,41.921332192649345,38.90775189832995,34.80015902964384,29.466240045944886,22.766332294791717,model B,0.6369360524037686,0.006824745258490306,-0.4104576001622179,zeta,v1.0,0.3070311251981305,-0.27706082764625833,86.0,58.0,6.49130470674757
81,Pushpulverizer Botski,77.0,54.348198726575916,41.794246546707015,31.143578370090825,22.27577085710604,15.072065789304778,9.41557362031555,5.19146815319519,2.287172344229656,0.5925352331838125,0.0,0.404763147945635,1.7049248132096315,3.8016302009477476,6.599202147776882,10.005264810718192,13.930858482589217,18.290545533844938,23.002507480867425,27.988633180704987,33.17459815225945,38.48993502392325,43.86809510766452,49.246501099561755,54.56659090678724,59.773852601038804,64.81785049842172,69.65224236577808,74.23478775346607,78.5273474545879,82.49587409066619,86.11039382377037,89.34497919509032,92.17771308996083,94.59064382933329,96.56973138769733,98.10478473745098,99.18939031972006,99.82083164162509,100.0,99.73129633155644,99.02252418949975,97.88477384659087,96.33229752466167,94.38237575057336,92.0551748386289,89.37359549943163,86.3631125751938,83.0516059014924,79.46918229547755,75.64798867052534,71.62201627734184,67.4268960715172,63.099685207525944,58.678644659177536,54.203007966517234,49.71274110917351,45.24829350615375,40.85034014209351,36.55951481994935,32.416134540143695,28.45991500615786,24.729677256571943,21.26304542355995,18.096135617823613,15.263235939985783,12.796477618425575,10.72549727356483,9.077090308602322,7.87485542670165,7.138830274619974,6.885118212792235,7.125506211862216,7.867073875661065,9.111793590636703,10.856121801729993,13.090581414707545,15.799335324924812,18.959751072562067,22.54195662429375,26.508387281408414,30.813323714382,35.402421123895934,40.21222952830906,45.169705177574905,50.19171309360141,55.18452073708199,60.043282800736755,64.65151712904886,68.88057176441814,72.58908311976259,75.62242527759622,77.8121504155243,78.97542035820287,78.91442925576145,77.41581738863094,74.25007609887217,69.17094384792105,61.91479340077779,52.200010136694544,39.72636148623286,model A,0.3656188422355603,-0.2639166592163653,-0.42856098087584654,zeta,v2.0,0.0558803749381159,-0.10598638816720375,72.0,48.0,-45.62261359407441
82,Pushdigger Boterson,41.0,29.723456562206902,24.085294512648485,19.9170627779682,17.080300998220086,15.443064827496409,14.879795389527487,15.271188733281507,16.504065288564355,18.47123932161942,21.071388390727396,24.208922801806143,27.793855064010458,31.741669345331903,35.973190928198626,40.41445566507523,44.99657943406247,49.65562759449716,54.332484442552,58.97272266683535,63.526472803991,67.94829269429812,72.19703693727094,76.23572634725869,80.03141740904525,83.55507173344928,86.78142551292362,89.68885897715532,92.25926584866555,94.47792279840931,96.33335890137518,97.81722509218521,98.92416362069493,99.65167750759272,100.0,99.97196402707083,99.57287165559192,98.81036354558256,97.69428840589363,96.23657244980859,94.45108885064236,92.35352719734205,89.96126295008551,87.29322689588179,84.36977460417238,81.2125558824277,77.84438423175033,74.28910630247285,70.57147134975837,66.71700068920016,62.75185715242113,58.702714542674414,54.596627090442496,50.460898909038,46.3229534502011,42.21020295970299,38.149917932942586,34.16909657054711,30.294334233974652,26.551692901109387,22.96657062186338,19.56357097377857,16.366372517622814,13.397598252993435,10.678685073913236,8.2297532244333,6.069475754231692,4.214947974213371,2.6815569121106235,1.4828507680798395,0.630408370306709,0.1337086306012073,0.0,0.23416992436460798,0.8386142999837454,1.8131069291700026,3.1546689758619726,4.85743842122321,6.912539519242211,9.307952252331253,12.02838178692967,15.055127929096862,18.36595458011968,21.934959192107225,25.732442223593193,29.724776595135786,33.874277144914714,38.139070084334996,42.472962453620454,46.825311577422774,51.14089452041557,55.3597775428894,59.41718555636356,63.24337157917619,66.76348619208952,69.89744699388537,72.55980805697072,74.65962938296761,76.10034635832324,76.77963920990669,76.5893024606044,model D,0.6478402702418513,0.03333641961098477,-0.016170577559686095,zeta,v1.0,0.3445482894849494,-0.38042413884720105,41.0,72.0,-49.83848709867317
83,Wallminer Botson I,38.0,24.536776046468226,21.72888975925951,19.825232384762952,18.756472666956096,18.454402141157466,18.85205667150843,19.88383252194509,21.48559696066032,23.59479339805583,26.150541058184373,29.09372918368196,32.36710577419027,35.91536085826903,39.68520429879862,43.6254381318725,47.68702343918015,51.82314175387962,55.98925099996052,60.14313596509695,64.24495330699048,68.25727109320333,72.14510287448157,75.87593629156832,79.41975621550725,82.74906242143598,85.83888179586965,88.66677507747444,91.2128381313315,93.45969775669055,95.3925020282138,96.99890517071019,98.269046967359,99.19552670142434,99.77337163145921,100.0,99.87517857575055,99.40097472925707,98.58170304207236,97.4238664494107,95.93609191629223,94.12906064717863,92.01543282909662,89.60976690825457,86.92843340014649,83.98952323314738,80.81275062559851,77.41935049638361,73.83197040899273,70.07455704907885,66.1722372355035,62.151193464871966,58.038533989558935,53.862157429225185,49.65061191582277,45.43294877209123,41.23857072354381,37.09707464394352,33.0380888342701,29.091104835174413,25.285303772927946,21.649377238856427,18.211342702268478,14.998353456871042,12.036503100676875,9.35062454940104,6.964083583348868,4.8985669277914266,3.173864866832566,1.8076483907706304,0.8152408769371579,0.20938430404251746,0.0,0.1939439232422991,0.7947564775308761,1.8024068602538568,3.2130319442134874,5.018669692901231,7.206987109271823,9.761002717994163,12.658803581207279,15.873256847750836,19.371715835898705,23.115720649576495,27.060693328066655,31.155627529212857,35.34277274610284,39.557313057252145,43.727040410269986,47.7720224390179,51.60426481426199,55.12736812780711,58.236179310129344,60.81643758149519,62.74441493657403,63.886551162524974,64.09908339060568,63.22767018123472,61.10701014257046,57.56045508257136,52.399617694535216,model B,0.8357088995296967,0.21078319446123506,0.03383098376663829,kappa,v1.5,0.5522950275762053,-0.6360445584581997,96.0,46.0,-26.091862177691468
84,Rockwidget Boterson II,58.0,1.4530906055722816,0.3700954706482544,0.0,0.285446394315214,1.1700655336783863,2.5985790179266663,4.516896486708812,6.87220821924707,9.613073013802161,12.689501346841201,16.053033811908684,19.65681483820045,23.455661688840713,27.40612873886203,31.46656703288839,35.59717912252113,39.76006918342818,43.91928841213596,48.040875702524566,52.09289360202577,56.04545954752429,59.87077238096177,63.54313414464398,67.03896715625095,70.33682636355024,73.41740697881295,76.2635473929331,78.86022736924964,81.19456151707199,83.25578804490785,85.03525279339497,86.52638854793489,87.72468963103076,88.62768177432712,89.2348872703536,89.54778540397108,89.56976816352115,89.30609123167825,88.76382025600542,87.95177239921223,86.8804531691164,85.56198852830842,84.01005228351865,82.23978875468791,80.26773072374105,78.11171266306312,75.7907792436793,73.32508912313664,70.73581401309099,68.04503302659364,65.27562230508457,62.45113992508624,59.595706084600586,56.73387856921121,53.89052349788547,51.090681348481304,48.35942826295821,45.721732632288315,43.202306961072686,40.82545501185964,38.61491422916761,36.593693443208316,34.78390585331501,33.206597291073635,31.88156976315719,30.827200273859773,30.060254927340285,29.595698309560902,29.44649814993735,29.62342526268423,30.134848767867467,30.986526592161827,32.18139124930553,33.71933090026154,35.596965693084606,37.807419382483495,40.34008622909465,43.180393178454054,46.3095573196712,49.70433862381222,53.33678796197632,57.17399040308734,61.177803791375084,65.30459260357226,69.50495708580338,73.72345767018655,77.89833467112986,81.96122326133491,85.83686372750627,89.4428070057567,92.68911549671975,95.47805916036847,97.70380689053015,99.25211316910519,100.0,99.8154341227456,98.55699950582681,96.07356511972903,92.20394798965661,86.77657152798373,model D,0.33379009265926973,-0.31056363311008267,-0.05714273068408893,zeta,windows 2000,0.009034760183363771,0.0078058447133602625,89.0,95.0,80.0
85,Extravator Botberg I,84.0,27.10842264153725,19.920793845340086,13.96801914431994,9.174107923166531,5.46400239165995,2.76370284718731,1.0003877609451246,0.10252868782747858,0.0,0.6241834441595246,1.9080675224796402,3.786341697241944,6.195485419153031,9.073851979347419,12.361747185075988,16.001502859080503,19.937545162653567,24.116457742384714,28.487039700591993,33.00035838943941,37.60979702874025,42.27109714744594,46.94239584882095,51.58425789930329,56.159702641050934,60.63422572817372,64.97581568665132,69.15496529793708,73.14467780624703,76.92046794953565,80.46035781415601,83.74486751320762,86.7570006885678,89.48222483661077,91.90844645761139,94.02598102883515,95.8275178013135,97.30807942030569,98.46497636944535,99.29775623857392,99.80814781525926,100.0,99.87921554511549,99.45367961732288,98.73318318399734,97.72934122312142,96.45550575691698,94.92667370916502,93.1593895862099,91.171642981651,88.98276090471924,86.61329493233735,84.08490318487027,81.42022712555736,78.64276318363272,75.77672920113015,72.84692570337499,69.87859199315898,66.8972570686053,63.92858536471575,60.99821731860513,58.131604758420174,55.35384111594854,52.68948646290556,50.16238737091587,47.7954915951732,45.6106575817916,43.62845879883919,41.8679828910577,40.34662565826924,39.07987985746946,38.08111882860208,37.36137494402633,36.92911288166372,36.789997721832734,36.946657867770355,37.39844278984085,38.141175593423846,39.16690041049495,40.46362461488994,42.01505586125372,43.800333947674105,45.79375750200758,47.964505491881056,50.27635355838783,52.68738517346561,55.14969762095947,57.609102801374576,60.004822860308316,62.26918064057557,64.32728495801337,66.09671070097659,67.48717375351357,68.40020074223617,68.72879360686494,68.3570889944639,67.16001247737242,65.00292759480149,61.7412797181348,57.22023473990727,model D,0.6616255591936832,0.028434533548589935,-0.03589317976422157,kappa,v1.0,0.3597888078630781,-0.34792683949093595,73.0,20.0,-81.94429666481105
86,Thumpwaller Botson,44.0,0.0,6.7107462681327075,13.113542455440891,19.21431465620333,25.018988964698842,30.533491475206198,35.76374828200421,40.71568547937165,45.395229161587345,49.80830542293007,53.960840357678606,57.85876006011178,61.50799062450836,64.91445814514717,68.08408871630697,71.02280843226656,73.73654338730475,76.23121967570036,78.51276339173212,80.58710062967886,82.46015748381939,84.13786004843247,85.62613441779693,86.93090668619155,88.05810294789511,89.0136492971864,89.80347182834424,90.43349663564743,90.90964981337474,91.23785745580497,91.42404565721692,91.47414051188942,91.39406811410119,91.18975455813107,90.86712593825786,90.43210834876034,89.89062788391729,89.24861063800753,88.51198270530986,87.68667018010305,86.7785991566659,85.7936957292772,84.73788599221578,83.6170960397604,82.43725196618986,81.20427986578295,79.92410583281848,78.60265596157528,77.24585634633205,75.85963308136762,74.44991226096089,73.02261997939044,71.58368233093526,70.1390254098741,68.69457531048569,67.25625812704887,65.82999995384243,64.4217268851452,63.0373650152359,61.68284043839337,60.364079248896395,59.08700754102375,57.85755140905431,56.68163694726675,55.565190249939974,54.51413741135271,53.5344045257838,52.63191768751197,51.81260299081606,51.08238652997484,50.44719439926715,49.912952692971785,49.48558750536745,49.17102493073308,48.975191063347324,48.904011997489086,48.96341382743714,49.15932264747019,49.49766455186708,49.984365634906716,50.625351990867784,51.426549714029065,52.39388489866943,53.533283639067605,54.85067202950239,56.35197616425264,58.04312213759707,59.93003604381444,62.01864397718372,64.31487203198355,66.82464630249287,69.55389288299031,72.50853786775473,75.69450735106497,79.11772742719975,82.78412419043788,86.69962373505822,90.87015215533943,95.3016355455604,100.0,model D,0.20772909008527368,-0.42785674960067915,-0.4301787542810519,zeta,windows 2000,-0.10245137632131544,0.09026613789628345,67.0,89.0,32.6090202056055
87,Extraborer Botsky Jr.,83.0,34.75200339528861,25.36633778113814,17.697426061291743,11.598767372016267,6.930661940969235,3.5600715237900835,1.360479840691468,0.21175301305048563,0.0,0.6174330350198113,1.9622280625280126,3.9383851744722067,6.45558904692076,9.429069376654146,12.77946131775605,16.43266591820478,20.319710556464525,24.376609378076473,28.544223732250263,32.76812260845514,36.99844307301121,41.18975070568068,45.30090003625939,49.29489498116765,53.13874928004175,56.803346932325226,60.26330263386011,63.49682221347814,66.48556306959209,69.21449460678684,71.67175867241109,73.84852999316819,75.73887661170716,77.33962032321507,78.65019711200695,79.6725175881182,80.41082742389484,80.8715677905855,81.0632357949324,80.99624491576276,80.68278544057962,80.13668490215426,79.37326851511565,78.40921961254317,77.2624400825575,75.95191080491206,74.497552087583,72.92008410336254,71.24088732644903,69.48186296903758,67.66529341791279,65.81370267103954,63.94971677415332,62.09592425735252,60.2747365716894,58.50824852576116,56.81809872230274,55.22532999477385,53.750249843955864,52.412290874539245,51.22987123171543,50.220255037769945,49.39941282867045,48.78188199066108,48.38062719685233,48.20690084381199,48.27010348815735,48.577644283146846,49.13480141526828,49.944582540832364,51.00758522256651,52.32185736620066,53.88275765706384,55.682815996671934,57.711593939316565,59.95554512866854,62.39787573434895,65.01840488853935,67.79342512256522,70.69556280348431,73.69363857068304,76.7525277724649,79.83302090264452,82.89168403713407,85.88071927054052,88.74782515275305,91.43605712552923,93.88368795910476,96.02406818875963,97.78548655142994,99.0910304222864,99.85844625133394,100.0,99.42233757771221,98.02634527852764,95.70701021767397,92.35328076818297,87.84792699745125,82.06740110385815,74.88169785333831,model B,0.6981804928073337,0.09126870429710576,-0.3018313993267372,kappa,v1.0,0.43149177585534726,-0.4151285139872283,78.0,67.0,3.5681882870880344
88,Pulldigger Botsky I,73.0,42.99038768681012,41.23612359553792,39.77768986493461,38.60114521187566,37.69278273072555,37.03912989333772,36.62694854905468,36.44323492470789,36.47521962461782,36.71036763059398,37.13637830193483,37.74118537542788,38.51295696534962,39.44009556346553,40.51123803903014,41.71525563878694,43.04125398696845,44.478573085296155,46.01678731298058,47.645705426721264,49.35537056070671,51.13606022661445,52.978286313611,54.8727950883519,56.81056719498169,58.782817655133904,60.78099586793109,62.79678560998478,64.82210503539554,66.8491066757529,68.87017744013544,70.87793861511071,72.86524586473527,74.82518923055471,76.75109313160354,78.63651636440538,80.4752521029728,82.2613278988074,83.98900568089972,85.65278175572935,87.24738680726493,88.76778589696399,90.20917846377317,91.56699832412804,92.83691367195327,94.01482707866239,95.09687549315802,96.07943024183177,96.95909702856433,97.73271593472528,98.39736141917318,98.95034231825575,99.38920184580957,99.71171759316032,99.91590152912254,100.0,99.96249372958522,99.80209781915991,99.51776174749477,99.10866937084941,98.5742389229725,97.9141230151016,97.1282086359635,96.21661715177385,95.17970430623728,94.01806022054747,92.73250939338715,91.32411070092803,89.79415739683063,88.14417711224462,86.37593185580901,84.49141801365133,82.49286634938808,80.38274200412538,78.16374449645745,75.83880772246835,73.41109995573066,70.88402384730612,68.26121642574545,65.54654909708832,62.744127644863525,59.85829223008889,56.89361739127102,53.85491204440556,50.7472194829773,47.575817377960185,44.346217777816825,41.0641671084988,37.73564617344732,34.36687015359168,30.96428860735081,27.53458547063245,24.08467905683339,20.621722056839374,17.153101539025403,13.686438949254839,10.229590110880874,6.790645224744869,3.3779288691780547,0.0,model D,0.15,-0.47433805154019176,-0.5394575838852105,zeta,windows 2000,-0.15,0.13516480736914385,18.0,46.0,-100.0
89,Wallwaller Botchik I,52.0,45.98475655560408,33.724142607149986,23.678874324536654,15.661068045831561,9.491435419372936,4.999110006229706,2.021473882661377,0.40398424257798626,0.0,0.6706083915182148,2.284451578753724,4.717553250817798,7.853145226771768,11.581494058087028,15.799727631104881,20.411661769496472,25.32762683672272,30.46429433849427,35.74450352523126,41.097087994523456,46.45670229358996,51.76364852173935,56.963702932829406,62.00794253772699,66.85257170676807,71.45874877221794,75.7924126307304,79.82410934580848,83.52881875026354,86.88578104867617,89.87832341985528,92.49368661929775,94.7228515816501,96.56036602316615,98.00417104416861,99.05542773150788,99.71834376102258,100.0,99.91017710963426,99.46118214748851,98.6676751699526,97.54649583470471,96.1164900031704,94.3983363429829,92.4143729304424,90.18842385297717,87.74562581160231,85.11225472338026,82.31555232388017,79.38355276963851,76.34490924061943,73.22872054267238,70.06435770999498,66.88129060759039,63.70891453372851,60.57637682240734,57.51240344581034,54.54512561676529,51.70190639121013,49.00916727064497,46.49221480460015,44.175067193087855,42.08028088906916,40.22877720091068,38.63966889484295,37.33008679742333,36.31500639799676,35.60707445114921,35.21643557917674,35.15055887453778,35.41406450231812,36.008550302683815,36.932418393353664,38.18070177204799,39.74489091894868,41.61276039916639,43.76819546519714,46.19101865937781,48.856816416353645,51.73676566553171,54.797460433548714,58.00073844671435,61.30350773349789,64.65757322695839,68.00946336722969,71.30025670396294,74.46540849880024,77.43457732781602,80.1314516839985,82.47357657970313,84.37218014908993,85.73200025062646,86.45111106950435,86.42074972012625,85.52514284857088,83.64133323500829,80.63900639622375,76.3803171880329,70.71971640774693,63.50377739665507,model A,0.42285877483678125,-0.22033177571851398,-0.13280356756491374,zeta,v2.0,0.1191745894133697,-0.16954786006532968,97.0,93.0,76.9117002686632
90,Excalift Boterson Jr.,82.0,0.0,3.9320429492081326,7.7641403413811645,11.497487585971836,15.133280092432871,18.67271327021702,22.11698252877701,25.467283277565585,28.724810926035467,31.890760883639402,34.966328559830124,37.952709364060375,40.851098705782874,43.66269199445037,46.388684639515596,49.03027205043129,51.58864963665019,54.065012807625024,56.460556972808526,58.77647754165345,61.01396992361251,63.17422952813845,65.258451764684,67.26783204270191,69.20356577164493,71.06684836096575,72.85887522011714,74.58084175855181,76.23394338572253,77.81937551108201,79.338333544083,80.79201289417823,82.18160897082043,83.50831718346234,84.7733329415567,85.97785165455625,87.1230687319137,88.21017958308182,89.24037961751334,90.21486424466096,91.13482887397748,92.00146891491558,92.81597977692799,93.57955686946752,94.29339560198682,94.95869138393866,95.57663962477577,96.14843573395092,96.67527512091681,97.15835319512618,97.59886536603176,97.99800704308633,98.35697363574258,98.67696055345324,98.95916320567108,99.20477700184883,99.41499735143918,99.59101966389494,99.7340393486688,99.8452518152135,99.92585247298177,99.97703673142637,100.0,99.99593768815544,99.9660452053454,99.9115179610226,99.83355136463982,99.73334082564975,99.61208175350517,99.47096955765876,99.31119964756331,99.13396743267154,98.94046832243617,98.73189772630995,98.50945105374561,98.27432371419587,98.02771111711351,97.77080867195124,97.50481178816179,97.2309158751979,96.9503163425123,96.66420859955772,96.37378805578693,96.08025012065265,95.7847902036076,95.4886037141045,95.19288606159614,94.8988326555352,94.60763890537446,94.32050022056666,94.0386120105645,93.76316968482074,93.4953686527881,93.23640432391932,92.98747210766713,92.7497674134843,92.52448565082352,92.31282222913752,92.1159725578791,91.93513204650095,model D,0.25361841340649893,-0.36290644483024626,-0.4033460406851038,zeta,windows 2000,-0.03556579811130653,0.0313633989033648,99.0,23.0,-72.63040581681284
91,Firewalker Botson I,86.0,37.57487577502525,27.62117770236527,19.46326044803486,12.945185445649967,7.918355725694185,4.2413640196222735,1.7798408639637677,0.4063027044264532,0.0,0.4467653270594672,1.6388614834688662,3.474829592684734,5.859337207859629,8.703026415945748,11.9223619417985,15.439479252279941,19.182032660362452,23.0830434292322,27.080747876392852,31.11844547776881,35.144346971809135,39.11142246359093,42.97724952892275,46.70386131844842,50.257594661750446,53.60893817145359,56.7323803473284,59.60625768039489,62.21260275702577,64.53699236305043,66.56839558785825,68.29902192850213,69.72416939380211,70.84207260844896,71.65375091710762,72.16285648852084,72.37552241961264,72.30021083959245,71.94756101405734,71.33023744909669,70.46277799539595,69.36144195233899,68.04405817211249,66.52987316381017,64.839399197534,62.994262408500425,61.01705090114237,58.93116285321365,56.76065461989113,54.530088837880264,52.26438252951677,49.98865520687175,47.7280769758539,45.50771664031341,43.352389806147464,41.28650698539938,39.33392170036766,37.51777858770494,35.86036150252383,34.3829416225005,33.10562555197787,32.0472034260672,31.22499701475583,30.65470782700804,30.350265214866017,30.323674477561248,30.584864965608972,31.141538184918726,31.999015900892385,33.16008824253308,34.62486180654493,36.390607761436726,38.45160995162896,40.799013001553526,43.42067041975849,46.30099270301094,49.42079544040527,52.75714741745625,56.283218720219665,59.968128839374145,63.776794774340395,67.66977913738275,71.60313825770814,75.52827028557309,79.39176329638612,83.1352433948076,86.69522281885807,90.00294804402773,92.98424788736092,95.5593816115866,97.64288702918769,99.14342860654625,99.96364556800329,100.0,99.14262495515108,97.2751725563791,94.27466210098585,90.01132816477656,84.34846870616433,77.1422931702521,model B,0.5768648661053135,-0.05384315694319963,-0.56,zeta,v1.0,0.25476030242980285,-0.3015072467300551,15.0,88.0,-79.81810284741877
92,Pulldigger Botsky Jr.,23.0,16.1610293898949,10.823390383937078,6.7075942261594,3.7280358235177733,1.8003776724483198,0.84169667374108,0.7706244980360443,1.5074815019413967,2.974404194773972,5.095466255921967,7.796793102829878,11.006670009605708,14.655643776250333,18.676617948509172,23.004941588346085,27.5784915950395,32.33774857690071,37.22586627361454,42.18873452920209,47.17503581560592,52.13629530689715,57.02692450410526,61.80425841066951,66.42858625851338,70.86317578474038,75.07429105895271,79.03120386119222,82.70619861050275,86.0745708441159,89.11461924725813,91.80763123358042,94.13786207621047,96.09250758942632,97.66167036095311,98.8383195348814,99.61824414520821,100.0,99.98485011617781,99.57669870492533,98.78201870771784,97.60977288297492,96.07132844333431,94.18036524354874,91.9527775190039,89.40656917486044,86.56174262581645,83.44018118649261,80.0655250124408,76.46304059177322,72.6594837874149,68.6829564299776,64.56275646125695,60.329221628351014,56.013566728400974,51.64771440395533,47.26411948895502,42.89558690534056,38.575083110282705,34.33554109403539,30.209658928408057,26.22969186586463,22.42723798924149,18.833017412087933,15.476645029632172,12.386396820362837,9.588969698240149,7.109234915526032,4.969985016234607,3.1916743402065206,1.7921530778114314,0.7863948752565934,0.1862179905379025,0.0,0.232386055519211,0.883990692316392,1.9510931873835262,3.4253264685392892,5.2933595740988535,7.536573663177763,10.130731576605111,13.045640948466769,16.24481086827243,19.68510209373447,23.316370814183614,27.081105964593426,30.914060090238138,34.74187376196019,38.482693542076085,42.045783500890515,45.331130283837126,48.22904172924535,50.61973903672401,52.37294248617046,53.34745070740259,53.39071350041023,52.33839820622676,50.013949628433416,46.228143505273536,40.77863353239431,33.44949193621073,model A,0.9826193555982358,0.3759923148838087,0.09924474197808653,kappa,v0.5,0.6801284294200424,-0.6527960943233864,51.0,79.0,-23.21752324223914
93,Extrawidget Botberg,44.0,6.329459018318386,4.343611427643796,2.749395545078853,1.5324968523385203,0.6784245054891875,0.17252565723951355,0.0,0.14591452971134464,0.5952185304415204,1.332758779751628,2.3432949748304974,3.61151537939802,5.12205269137727,6.859500131335343,8.808427751692992,10.953398966702958,13.278987303197074,15.769793372102178,18.410462060724708,21.185699945804025,24.080292927334643,27.079124083156973,30.1671917443171,33.32962779119503,36.551716170401875,39.81891163244579,43.11685869016654,46.43141079793891,49.748649751644884,53.054905309414515,56.33677503313555,59.5811443507319,62.77520683921075,65.90648472847846,68.96284962592524,71.93254346177854,74.80419965522532,77.56686450130277,80.21001877855824,82.72359957747734,85.09802234968153,87.32420317789361,89.39358126667268,91.2981416539176,93.03043814313892,94.5836164565001,95.95143760862709,97.12830150118661,98.10927073823375,98.89009466232753,99.46723361141568,99.83788339648837,100.0,99.95232449506057,99.69440818539515,99.22663796607229,98.55026190500132,97.66741504519861,96.58114542782181,95.29544033597355,93.81525275927375,92.14652807920044,90.29623097519963,88.27237255156379,86.08403768507902,83.7414125934409,81.25581262443954,78.63971026591298,75.90676337646927,73.07184363697782,70.15106522282865,67.16181369696136,64.12277512366225,61.05396540313023,57.97675982681153,54.913922853503614,51.88963810622723,48.92953858986686,46.06073712958158,43.311857029982534,40.71306295508187,38.29609202900582,36.09428515748277,34.142618570094655,32.477735583299875,31.137978584225085,30.163421235223502,29.59590089920459,29.479051285730733,29.858335317884066,30.78107821990066,32.29650082557361,34.455753107427014,37.31194792665505,40.92019500383351,45.33763511039694,50.623474480886735,56.83901944596745,64.04771128621076,72.3151613066509,model A,0.9497402917425186,0.29585930916299097,0.1172490146563373,kappa,v1.5,0.6480588954973506,-0.6399947223940531,31.0,74.0,-72.25542586838
