id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,Astrogation Buffer Length,Repulsorlift Motor HP,Sonoreceptors,Axial Piston Model,Nanochip Model,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,InfoCore Size,Productivity
75,Extrawidget Botchik I,29.0,47.965365746813134,54.323507530914775,59.75608552129553,64.32718628912038,68.09980137918382,71.13571328167917,73.49538681877424,75.23786594599315,76.4206759684045,77.09973117161587,77.32924786757445,77.16166285517406,76.64755729566842,75.83558600289064,74.77241214827902,73.50264738070925,72.06879736113268,70.5112127120209,68.8680453816168,67.17521042299155,65.46635318790828,63.77282193549166,62.12364585570397,60.545518507627364,59.062786672552456,57.697444621873075,56.46913379978754,55.3951479208058,54.490443482063334,53.76765569044093,53.23711980449107,52.90689789117007,52.782810997377126,52.86847673629945,53.16535228856322,53.67278281819129,54.3880553033673,55.306457782005694,56.42134401212768,57.72420354704463,59.20473722534647,60.85093807569733,62.64917763643676,64.58429768998766,66.63970741207004,68.79748593572197,71.03849033012591,73.3424689942408,75.68818046524292,78.05351764176932,80.41563742197128,82.75109575637146,85.03598811552786,87.24609537250488,89.35703510015031,91.34441828317796,93.18401144505668,94.85190418970755,96.32468215800297,97.57960539907813,98.59479215644394,99.34940806890641,99.82386078629581,100.0,99.86132288830112,99.3931849765249,98.5830164119908,97.4205436537717,95.8980165772563,94.010440993522,91.75581658351277,89.13538024702018,86.15385486647385,82.81970348554,79.14538890252018,75.14763867856253,70.84771556067604,66.271693319549,61.45073800218077,56.42139459931316,51.22587912766959,45.91237612700276,40.53534157194783,35.15581119867755,29.841714246372554,24.668192613488195,19.717925428835397,15.081459037461336,10.857542401342279,7.153467914879543,4.0854176352024965,1.77881492727406,0.3686815238098241,0.0,0.8280816630348482,3.0189398564386907,6.749668679211802,12.208827119777474,19.596828604731837,29.126335962405175,model D,0.7858021269104185,0.09437157673825691,-0.2966035507187975,zeta,v2.0,0.43537812806892856,0.4412680094315919,41.0,75.0,7.456671393866799
76,Waterdigger Botsky II,59.0,31.906991314843168,40.85488843525467,48.18091958599309,54.0381325520997,58.57189863758357,61.92007866849602,64.21318899600483,65.57456749946873,66.12053958951158,65.96058421109693,65.19749984660214,63.92757051889294,62.24073179439758,60.220736786181384,57.945322157020925,55.48637412247842,52.91009445397615,50.27716648187075,47.642921098527516,45.05750276139484,42.566035496078456,40.20878889941601,38.02134414255103,36.03475997400763,34.27573872276467,32.766792301330206,31.52640820881572,30.569215534010592,29.9061509584563,29.544624759520993,29.488686813473553,29.739192598558283,30.293969198068886,31.147981303422963,32.293497217236485,33.720254856398455,35.41562775514378,37.36479106812985,39.55088757350905,41.95519367600405,44.557285409981695,47.335204442527555,50.26562407652045,53.32401525370641,56.48481255777364,59.721580217425654,63.007178109457406,66.3139277618271,69.61377835673434,72.87847273369049,76.07971339259517,79.18932849681013,82.17943787623481,85.02261903037727,87.69207313143333,90.16179102735555,92.40671924493368,94.40292599286357,96.12776716482388,97.56005234255049,98.68021079891072,99.47045750097894,99.9149591131064,100.0,99.71414822979882,99.04842157714012,97.99645352623934,96.55465927396742,94.72240173291607,92.50215753448218,89.89968303193494,86.92418030349299,83.58846315539982,79.90912312499283,75.90669548378692,71.60582524054136,67.03543314433355,62.22888168764166,57.22414110940708,52.063955398121756,46.79600829489025,41.47308929651209,36.153259658555534,30.900018398427292,25.782468298449363,20.87548190894196,16.25986755127299,12.02253532096728,8.256663090751609,5.061862513639555,2.544345026021045,0.8170878506953269,0.0,0.22008827884134313,1.6116232877889627,4.316305426146588,8.48343089502329,14.270057700413624,21.841171656265594,31.369852387561885,model E,0.7727015618373902,-0.11666709021378663,-0.5948785999355513,zeta,v2.0,0.44328916279672054,0.43094923098171944,51.0,78.0,16.61687336349823
77,Fireminer Boterson I,36.0,69.91871859869903,77.98768614659397,84.57249173542058,89.8078612447259,93.82185382497245,96.73600649849074,98.66547876043161,99.71919717971855,100.0,99.60478174060181,98.62463779747961,97.14500904417099,95.2458264327481,93.00165559476982,90.48184144223423,87.75065276853084,84.86742684939308,81.88671404385069,78.8584223951818,75.82796223186563,72.83639076853459,69.92055670692685,67.11324483683856,64.44332063707611,61.93587487640879,59.61236821452085,57.490775802964,55.5857318861098,53.90867440210191,52.467989583808446,51.26915655977451,50.31489195517441,49.605294492763726,49.137989593832515,48.90827397915665,48.909260269950714,49.13202158882059,49.56573616071538,50.19783191387987,51.01413108080668,51.99899479918939,53.135467712873606,54.40542257281111,55.78970483801046,57.26827727649017,58.82036456623082,60.42459789612782,62.059159566943535,63.70192759225986,65.33062029942964,66.92294093052993,68.45672224331497,69.91007111216635,71.26151312904776,72.49013720445593,73.5757401683732,74.49897137122065,75.2414772848094,75.78604610329299,76.11675234412088,76.21910144899131,76.08017438479891,75.68877224459352,75.03556084852909,74.11321534481637,72.91656481067442,71.44273685328596,69.69130221074701,67.66441935301847,65.36697908288276,62.80674913689097,59.99451878631912,56.94424343811816,53.673189235868875,50.2020776607308,46.55523013239714,42.76071261004562,38.85048019329361,34.860521723146945,30.831004382952305,26.806418299355055,22.835721143244267,18.972482730710656,15.27502962399293,11.80658973243689,8.635436913449325,5.835035573437734,3.484185268770252,1.6671653067388537,0.4738793464933663,0.0,0.3471134330006564,1.6228639659607165,3.941098675020653,7.4220119929410675,12.19229031007035,18.38525657529027,26.14101489696551,35.60659514388955,46.93609754625981,model C,0.3131453192367213,-0.09059440495869847,-0.8128791064763421,gamma,v0.5,0.009185745680342389,0.04194636417689236,99.0,3.0,-37.182801997440976
78,Firelift Botberg I,44.0,73.81387601861627,80.17890026411408,85.47262871310627,89.79112874889876,93.22557871875038,95.86237835284382,97.78325918325659,99.0653949629321,99.78151208465057,100.0,99.78502163834722,99.19662382580881,98.29084770422213,97.11983915011622,95.73195919368294,94.17189443774777,92.48076747674098,90.6962473156684,88.85265978908262,86.98109798005378,85.1095326391407,83.26292260336177,81.46332521516607,79.73000674140414,78.07955279229901,76.52597874041757,75.08084013964083,73.75334314413553,72.55045492732486,71.47701410085956,70.53584113358868,69.72784877053077,69.05215245184486,68.50618073180132,68.08578569775294,67.78535338910564,67.59791421629026,67.51525337973257,67.52802128882442,67.62584398089565,67.79743354018373,68.0306985168059,68.31285434572918,68.63053376574236,68.96989723842616,69.31674336712395,69.65661931591481,69.97493122858099,70.2570546475827,70.4884449330263,70.65474768163645,70.74190914572691,70.73628665217142,70.62475902137511,70.39483698624531,70.03477361116126,69.53367471094772,68.8816092698432,68.06971986047354,67.09033306281988,65.9370698831924,64.60495617320045,63.09053304872202,61.3919673088779,59.50916185499925,57.44386610959983,55.1997864353488,52.78269655403825,50.20054796555864,47.46358036686439,44.58443207095066,41.57825042581866,38.462802233449096,35.258584168777304,31.988933198656415,28.680137000833454,25.361544382919742,22.065675701362743,18.828333280409,15.688711831089,12.68950887017985,9.877035139173444,7.301325023253385,5.016246970264883,3.079613909682886,1.5532936715862846,0.5033194056265556,0.0,0.11803050041725693,0.9366025290778356,2.53951470363729,5.015283056178323,8.457251452187444,12.963702009516354,18.637965517359767,25.58853185522665,33.929160411907624,43.77899050444808,55.262651797118856,68.5103747203852,model C,0.49792892812476036,-0.26424297593497686,-0.6424054931107095,alpha,windows 2000,0.1668013661189749,0.16004405992199194,67.0,53.0,-4.6876617863383245
79,Thumpwaller Botski II,69.0,28.272830192685944,42.92219526976078,55.490717253621845,66.14479012884333,75.04324547787185,82.33750639733303,88.1717414143379,92.6830184027894,96.0014584996889,98.25039002144251,99.54650238016778,100.0,99.71475623339872,98.78846727745423,97.31280609019407,95.37357630688946,93.05086615636172,90.41920237728888,87.54770413451199,84.50023693534177,81.33556654586496,78.10751290725072,74.86510405205726,71.65273002053837,68.5102967769497,65.4733801258552,62.57337962843388,59.83767251878592,57.28976762023956,54.949459261657076,52.83298119374172,50.95316050534392,49.31957153976786,47.938689811077865,46.81404592040464,45.94637947225285,45.333792990805854,44.97190583623357,44.854008120998294,44.97121462616171,45.31261871769019,45.865446262763186,46.61520954607729,47.54586118615548,48.639948051651025,49.878765177654955,51.24250968200397,52.71043468158386,54.26100320863922,55.87204212707674,57.52089604877531,59.184581249888765,60.83993958715463,62.46379241420053,64.03309449785077,65.5250879344304,66.9174560660741,68.18847739703376,69.31717950998107,70.28349298231767,71.0684053024786,71.65411478624286,72.02418449303522,72.16369614223493,72.05940402948286,71.69988894298585,71.07571207982791,70.17956896226899,69.00644335405745,67.55376117673735,65.82154442594785,63.812565087738484,61.53249905486759,58.990080043113394,56.19725350758523,53.16933055901715,49.925141880084865,46.487191641708925,42.88181141936182,39.13931410937291,35.29414784523431,31.385049913912518,27.455200672152415,23.55237746277707,19.72910853100414,16.04282694074666,12.556024490921919,9.336405631755733,6.457041381088846,3.9965232406843563,2.039117112544691,0.6749172151902398,0.0,0.11657806748803544,1.133154083636648,3.164674696177762,6.332684450913911,10.765479708027106,16.598262558378725,23.973294739815874,model E,0.9509452468849665,0.16644471790221893,-0.40050589129606307,beta,v1.0,0.6251133182165527,0.6442038277603945,72.0,12.0,-42.99201892988725
80,Excaminer Botsky I,80.0,12.783718113164506,27.80372979041826,41.099805468362575,52.76783934592576,62.90259086558869,71.5975273405446,78.9446731592714,85.03446556751747,89.95561702769986,93.79498415571591,96.63744323516758,98.56577230899879,99.66053984854571,100.0,99.65999440828519,98.71386061834558,97.2323470538487,95.2835345733001,92.9327646035717,90.2425738508424,87.27263558895261,84.07970752517049,80.71758624337252,77.23706822463595,73.68591744524451,70.1088395521076,66.54746261559144,63.040324459764264,59.62286657005361,56.3274345783172,53.18328532532619,50.21660050066175,47.45050686002465,44.905103019957735,42.59749282998101,40.54182532214018,38.749341237968125,37.22842613285867,35.98467005785416,35.020933818845535,34.33742181318584,33.93176144371523,33.799089110201315,33.93214277819046,34.321361125272475,34.95498926475954,35.819191046775956,36.898167936762704,38.17428447139388,39.62820029190672,41.23900875484415,42.984382120209986,44.840723317039085,46.783324286376974,48.78653090167543,50.823914466600094,52.868449790250374,54.89269983979378,56.869006970511,58.76969073325571,60.56725225932801,62.23458522275824,63.745193380004686,65.07341468706765,66.1946519940108,67.08561031689763,67.72454068714556,68.09149057828444,68.16856091013382,67.94016963039464,67.3933218736476,66.51788669776943,65.30688039775954,63.756756396983896,61.86770171582471,59.64394001774889,57.09404123278824,54.23123775843239,51.073747237932686,47.64510191602065,43.974484572040794,40.09707103049486,36.05437924899698,31.894624983648807,27.673084031818547,23.452461052335753,19.303264963106354,15.304190916129997,11.542508849939821,8.114458619441665,5.12565170318495,2.6914794880355433,0.9375281312516184,0.0,0.026141688252955573,1.1746786111300014,3.616256176623102,7.533887534750422,13.123407904135737,20.5939354759672,model D,1.1246730614938039,0.23896737436841464,-0.23357385857494373,kappa,v1.5,0.7956973948173014,0.7837089025465126,50.0,31.0,-56.18031687229737
81,Wallwalker Botson II,74.0,100.0,99.51775444729455,99.07329027410043,98.66026770345667,98.27256197538536,97.90426334689168,97.54967709196384,97.20332350157315,96.85993788367395,96.51447056320363,96.1620868820827,95.79816719921469,95.41830689048619,95.0183163487669,94.59422098390955,94.14226122274991,93.65889250910685,93.14078530378231,92.58482508456125,91.98811234621174,91.34796260048488,90.66190637611486,89.92768921881891,89.14327169129736,88.30682937323353,87.41675286129389,86.47164776912793,85.4703347273682,84.41184938363033,83.29544240251299,82.12057946559796,80.88694127145,79.59442353561703,78.24313699062999,76.83340738600288,75.36577548823273,73.84099708079971,72.26004296416701,70.62409895578087,68.93456589007064,67.19305961844867,65.40141100931042,63.56166594803441,61.6760853369822,59.74714509549845,57.777536159910845,55.77016448353017,53.72815103665022,51.65483180654792,49.553757797483236,47.42869503069914,45.283624544421755,43.12274239386019,40.95045965120668,38.77140240563653,36.590411763308026,34.41254384736259,32.2430697979247,30.087475772101858,27.951462943984684,25.84094750464676,23.762060662144904,21.721148641518866,19.724772684791468,17.77970905096865,15.892949016039355,14.071698872975624,12.323379931732585,10.655628519248369,9.07629597944418,7.593448673224377,6.215367978476268,4.950550290070296,3.807707019859926,2.7957645966817197,1.923864466355258,1.2013630916831763,0.6378319524512936,0.24305754542841745,0.027041384366358733,0.0,0.17236494004744599,0.554782769209654,1.1581150691707625,1.9934384385979678,3.072044493141456,4.405439865434649,6.005346205093861,7.883700178718509,10.05265346989109,12.52457277917719,15.312039824125412,18.427851339267345,21.88501907611797,25.696769803174963,29.876545305919205,34.43800238681466,39.395012865308324,44.76166357783029,50.55225637779366,model C,0.30287804672360663,-0.07683610297045318,-0.8319043848875202,gamma,v0.5,-0.01472754246171272,-0.0042455381203868325,5.0,31.0,-100.0
82,Pushwidget Botsky Jr.,53.0,51.01564994628834,62.55352016902004,72.23943259460354,80.22414908263181,86.65154406669336,91.65874596879452,95.37627861378188,97.92820264376464,99.4322569325369,100.0,99.73695142658501,98.74273326767494,97.11121146802714,94.9306372761957,92.28378865895365,89.24811171571557,85.89586209295969,82.29424639865036,78.5055636166605,74.58734652119367,70.59250309120674,66.56945792483195,62.56229365379964,58.61089235786016,54.75107697920652,51.01475273689662,47.430048541275795,44.02145840839884,40.80998287445261,37.813270410178205,35.04575883529372,32.51881673291598,30.240884863983254,28.21761758167765,26.45202424584757,24.9446106374294,23.693520372870726,22.694676318552023,21.941922005209896,21.427163042357797,21.140508532710424,21.07041248660433,21.20381523642129,21.526284851010494,22.022158550110348,22.674684118771957,23.466161321779932,24.378083318076325,25.39127807518114,26.4860497836176,27.642320271330732,28.839770418112543,30.057981570023895,31.276576953815837,32.475363091353216,33.63447121403551,34.73449867722083,35.756650374646576,36.68288015285464,37.49603222560865,38.179982588323746,38.719780432480654,39.101789560054215,39.31382979793354,39.34531841234368,39.18741152326935,38.83314551887643,38.2775784699349,37.51793154424052,36.55373042103798,35.3869467054403,34.02213934285795,32.46659603341254,30.730474646368467,28.826944634544894,26.77232844874694,24.586242952184424,22.291740834894387,19.915452028162395,17.487725118946223,15.042768764297335,12.618793105789036,10.258151183926982,8.007480352576717,5.917843693401731,4.044871430251009,2.448902343618865,1.195125185043933,0.35372009153486844,0.0,0.21455206166724541,1.0833790565001755,2.698040807626529,5.155795595763324,8.559741573621555,13.018958180362695,18.648647555977536,25.570275955754322,33.911715164652904,43.80738391177941,model C,0.26,-0.21578454522908486,-0.9069188089243454,gamma,v0.5,-0.08,-0.06271124965465719,81.0,1.0,-58.09089500994739
83,Thumpwaller Botchik Jr.,93.0,30.098109229211513,45.30769370090613,58.23687095627656,69.0701071729989,77.98351590412565,85.14502665204708,90.71455344245251,94.84416339829157,97.67824531373562,99.3536782281389,100.0,99.739575880923,98.68776708957884,96.95309938566666,94.63743164387512,91.83612442784352,88.63820856412336,85.12655371613945,81.37803695815126,77.46371134921428,73.44897450714137,69.39373718246377,65.35259183239285,61.37498119478092,57.50536686208297,53.783397855317695,50.2440791980291,46.917940490247155,43.83120448244993,41.00595564952427,38.46030876472755,36.2085774736485,34.26144286816907,32.62612206042505,31.306536756768054,30.30348183172638,29.61479390196643,29.235519900254186,29.158085649415895,29.372464436300888,29.86634558574054,30.62530303451172,31.632963905296535,32.87117708064538,34.32018177693621,35.958776118337305,37.7644857107678,39.713732215859835,41.7820019249188,43.944014332884734,46.17389071229519,48.445322687244435,50.731740807345695,53.00648312169416,55.24296375282369,57.41484147067273,59.49618826654485,61.46165792706631,63.28665460815308,64.94750140896748,66.42160894588149,67.68764392643773,68.725697723312,69.51745494827148,70.04636202613823,70.29779576875211,70.25923194892817,69.92041387442123,69.27352096188541,68.31333731083492,67.03742027760813,65.44626904932605,63.543493217854106,61.33598135376792,58.834069580304316,56.05171014733325,53.00664000531533,49.72054937925983,46.21925034269345,42.5328453916093,38.69589601844374,34.74759128602759,30.731916401546133,26.697821290509626,22.699389170705693,18.796005126159848,15.052524681109315,11.539442373950413,8.333060331209579,5.515656841494432,3.175654929466905,1.4077909297931983,0.31328306111211734,0.0,0.5826294549225398,2.1828467401971654,4.929483349962149,8.958695532136476,14.41413286237011,21.44710681801791,model C,0.2740632542313511,-0.33727421856794065,-0.6750907929131067,gamma,v0.5,-0.04907008541421362,-0.05880746275523793,12.0,73.0,-57.37420690916528
84,Fireminer Botson,66.0,50.12664102260502,59.176134834071505,67.1385715008,74.07531167687883,80.04691344812443,85.11302997405484,89.33231167504164,92.76231296463966,95.45940352709493,97.4786841400306,98.87390704231098,99.69740084708374,100.0,99.83097878261256,99.2379898609525,98.26700737928307,96.96227459903275,95.36625608290534,93.51959442416883,91.46107152112202,89.22757439673926,86.85406556349336,84.37355793335648,81.81709427297903,79.21373120404681,76.59052774881617,73.97253842082718,71.3828108607947,68.84238801767822,66.3703148749288,63.983649721914645,61.697479970525,59.52494251695136,57.477248648647524,55.56371349646715,53.79179003197966,52.16710760996433,50.69351505608199,49.37312829972533,48.206382552047,47.19208902916596,46.32749622055148,45.60835570258542,45.02899249730343,44.582379976312495,44.26021930988812,44.05302346124883,43.95020572600883,43.94017281680887,44.01042249312494,44.14764573625597,44.33783346948747,44.566387823436074,44.81823794656955,45.077960360906516,45.32990386289466,45.55831896946395,45.747491909262315,45.881883159065374,45.94627052536804,45.92589677114995,45.806621787822586,45.575079312353296,45.2188381895662,44.726568179622376,44.088210310679024,43.29515177672359,42.340405380590134,41.21879352214988,39.9271367316829,38.46444674842434,36.8321241442935,35.03416049279702,33.07734508311204,30.97147617934596,28.72957682497519,26.368115192464124,23.90722947805795,21.370957341754675,18.787469892460127,16.189310218312883,13.613636462195158,11.102469442412302,8.702944818563424,6.467569802579377,4.454484414940456,2.727727286076519,1.3575060029423518,0.4204720007687813,0.0,0.18647198839622428,1.0775657483287966,2.7785479292406245,5.402571665291618,9.070978738184712,13.913606285159084,20.069098052174372,27.68522019226518,36.91918160907559,47.93795884556935,model D,0.6744160843933438,-0.06052915978875206,-0.6519942514824446,zeta,v2.0,0.3250889470355531,0.3576190410578935,63.0,14.0,-67.67125778524561
85,Stoneborer Botsky,22.0,76.26972811783148,83.33795437058359,88.97273700878851,93.30481987621337,96.45854953964592,98.55201215464795,99.69717033130902,100.0,99.56062727712658,98.47346533088296,96.82735124700532,94.70568289452554,92.18655579152463,89.3428999708864,86.24261684605108,82.94871607676878,79.51945243485314,76.00846266993491,72.4649023752156,68.93358285322093,65.45510798155445,62.066011078651194,58.79889176953114,55.68255285155303,52.74213716016758,49.99926443467135,47.47216818396033,45.17583255228331,43.12212918499562,41.31995409431265,39.775364525063544,38.491715820444604,37.469798287773074,36.707974064240496,36.202313982666254,35.946734437251834,35.93313424933341,36.15153153313585,36.59020056152665,37.2358086317692,38.073552931275934,39.087297403363024,40.259709613002734,41.572397612577525,43.00604680763424,44.54055682263664,46.155178366719326,47.82865009944193,49.53933549654217,51.265359715689016,52.98474646223702,54.67555485497976,56.316016291902706,57.88467131593836,59.36050648071745,60.72309121632566,61.952714695053736,63.03052269715451,63.938654476592625,64.66037962680204,65.18023494643764,65.48416130512744,65.55964050923026,65.39583216758473,64.98371055726491,64.31620148933646,63.38831917460305,62.197303089370074,60.742754841188294,59.026775034611646,57.05410013695577,54.83223934404283,52.37161144595927,49.68568169281155,46.791098660471626,43.70783111634549,40.45930488510987,37.07253971447455,33.57828614094206,30.011162355540645,26.40979106960584,22.816936380509574,19.27964063742617,15.849361307085875,12.582107839523868,9.538578533834404,6.784297403933852,4.389751044292121,2.430525495713771,0.9874431110737482,0.1466994210722149,0.0,0.644697331468798,2.1839276741975873,4.72674792773782,8.388272498234702,13.289810164191598,19.559000942213412,27.32995295275842,36.74337928589569,model D,1.2236409956812497,-0.12925922325009537,-0.13439042935078138,kappa,v1.5,0.8452048749004589,0.8323182517370975,66.0,79.0,56.06297427441639
86,Pullminer Botski,55.0,44.61033410806919,56.98483815571138,67.44850840180037,76.16092421818925,83.27425694118286,88.93342189268135,93.27623040132362,96.43354182363076,98.5294155651497,99.68126310159651,100.0,99.59019793984523,98.55023673421692,96.97245635094293,94.94330893373788,92.54351082334648,89.84819457868718,86.92706099799548,83.84453113996754,80.65989834490367,77.42748025585183,74.19677083975091,71.01259240857468,67.91524764047466,64.94067160092415,62.12058376386147,59.48264003283352,57.05058476213901,54.844402777972526,52.880471399567476,51.171712460339776,49.72774432903135,48.55503393085368,47.657048768630986,47.03440894394454,46.68503917827459,46.60432083414583,46.785243936269076,47.21855919268641,47.89293001591307,48.795084544082016,49.90996766208688,51.22089302272644,52.70969506784593,54.35688104948356,56.141783051010805,58.04271000827885,60.03709973075987,62.10167092269185,64.2125752042213,66.3455491325467,68.4760662230634,70.57948897050471,72.63122087008762,74.60685843865468,76.48234323581889,78.23411388510638,79.83925809509877,81.27566468058026,82.52217558367583,83.55873789500072,84.3665558747989,84.92824297408845,85.22797385580586,85.25163641594798,84.98698380471838,84.42378644766586,83.55398406683234,82.37183770189577,80.87408173131037,79.06007589345417,76.93195730776948,74.49479249590948,71.75672940287919,68.72914941817837,65.42681939694737,61.868043681111615,58.07481612051735,54.07297209408771,49.892340530953526,45.566895931608656,41.134910389038666,36.63910560988258,32.12680493556274,27.65008536342816,23.265929567910973,19.036377921652313,15.028680516662169,11.315449185453431,7.974809522184109,5.090552903806466,2.7522885112044357,1.055595350352379,0.10217427343025261,0.0,0.863473138119834,2.813572205511523,5.97800565068131,10.49136387408698,16.495271249262615,model D,0.8155643045967531,0.07477214740795846,-0.40322620691118893,zeta,v2.0,0.4975363730393943,0.45698552246937635,74.0,60.0,39.584077182007036
87,Waterwalker Botson Jr.,42.0,67.24173152754102,74.35115418493427,80.4415782286083,85.57751343580588,89.82253906041687,93.23919348827457,95.88886876395772,97.83170998909824,99.1265195921946,99.83066646993053,100.0,99.68876892543705,98.94954511045182,97.83315216777217,96.38859895749044,94.66301795741666,92.70160850493657,90.54758491037583,88.24212944186968,85.82435018173811,83.33124375436701,80.79766292559454,78.25628907360341,75.73760953131867,73.26989980031135,70.87921063620722,68.58936000560195,66.42192991448115,64.39626810814664,62.529494642647734,60.83651332771897,59.330028041222725,58.02056391509775,56.91649339281359,56.02406715833016,55.347449936563144,54.88876116535559,54.64812053895397,54.62369842299086,54.81177114097312,55.20678113227483,55.80140198163755,56.58660832017426,57.551750597880854,58.68463472765111,59.971606600799575,61.39764147408824,62.946438228260604,64.60051849807853,66.34133067386885,68.14935877457205,70.00423619229727,71.88486430838547,73.76953598097458,75.63606390407202,77.4619138381348,79.224342712151,80.90054159723067,82.46778355169941,83.90357633770039,85.18582000930056,86.29296937210324,87.20420131436202,87.89958700960925,88.36026899078139,88.5686430958547,88.50854528498382,88.16544332915171,87.52663337031566,86.58144135306742,85.32142932779611,83.74060662535523,81.83564590323658,79.6061040632509,77.05464804071262,74.18728546513006,71.01360019240221,67.54699270852218,63.804925404782566,59.809172724490935,55.586076181187636,51.16680424836986,46.5876171207247,41.890136346862086,37.12161933355732,32.33523872149829,27.590366632540615,22.95286378845958,18.495373501221373,14.297620534750497,10.446714838203311,7.037460150750739,4.172667477862743,1.9634734391066582,0.5296634874347668,0.0,0.5125552404533014,2.2150491927680256,5.265192266553634,9.831032873886755,model E,0.46455745731588205,-0.43851371083531543,-0.7186942932128406,gamma,v0.5,0.1484489240804135,0.16102314669323753,66.0,39.0,-39.244784737729475
88,Watervator Botski,52.0,87.05186526025415,90.6769472359178,93.63193937241702,95.96469413357163,97.72224605332815,98.95072653751733,99.69528266668546,100.0,99.90782938022926,99.4605177397961,98.69854290790589,97.66105241874843,96.38580632077411,94.909123987044,93.26583492665432,91.48923359723476,89.61103821852092,87.66135358700113,85.66863789163705,83.65967353065851,81.6595419294326,79.69160235940653,77.77747475812497,75.93702655032114,74.1883634700824,72.54782438408961,71.02998011593073,69.6476362714885,68.4118400654023,67.33189114860413,66.41535643692845,65.66808894079641,65.09425059597417,64.69633909540511,64.47521872211614,64.43015518319889,64.55885444486357,64.85750556856799,65.32082754822106,65.94212014845863,66.71331874399591,67.62505316005137,68.66671051384692,69.82650205718103,71.09153402007638,72.4478824555011,73.88067208516517,75.37415914638957,76.91181824005075,78.4764331795984,80.05019184114775,81.61478501464569,83.15150925611117,84.64137374095002,86.06521111834333,87.40379236670944,88.63794565024234,89.74867917652084,90.71730805519516,91.52558515774459,92.15583597831193,92.59109749560994,92.81526103590348,92.81321913706492,92.57101641370298,92.07600442336802,91.31700053382853,90.28445079142382,88.97059679048989,87.36964654385973,85.47794935443798,83.29417468784806,80.81949504615602,78.05777284266703,75.0157512777957,71.7032492160103,68.13336006385377,64.3226546490338,60.29138810059391,56.06371073014993,51.66788291420874,47.136493977558466,42.50668507772806,37.82037609052991,33.12449649666669,28.471220269421444,23.918204763415236,19.528833604442607,15.372463580379083,11.524675533162581,8.067529251851346,5.089822366755783,2.6873532446392194,0.9631878849992133,0.027930817419657597,0.0,1.0059057188524851,3.1805334886811587,6.6674309544274335,11.619098793996866,model E,0.8319099898755299,-0.038692332098820725,-0.3815485252162081,zeta,v2.0,0.47269999141492186,0.4234727600273966,60.0,71.0,38.12727444232256
89,Waterwalker Botchik,40.0,72.85762132278079,77.59480722665431,81.78836929102026,85.46731481454029,88.6602652728372,91.39540781150373,93.70044896869283,95.60257062728917,97.12838819666221,98.30391102400053,99.15450503522734,99.70485760549774,99.97894465927688,100.0,99.79048686931331,99.37207173589651,98.76560031386686,97.99107581076397,97.06763940511676,96.01355295359116,94.84618392771942,93.5819925802108,92.23652134084354,90.82438644193824,89.35927177341254,87.85392496741731,86.32015571255394,84.76883629767329,83.20990438525574,81.65236801437278,80.1043128332299,78.57291156129077,77.06443568098294,75.58426935898471,74.13692559709352,72.72606461267564,71.3545144486972,70.02429381333648,68.73663714917797,67.49202193198722,66.29019819906739,65.13022030719719,64.01048092015003,62.9287472257946,61.88219938277685,60.86747119678299,59.88069302638469,58.91753691846455,57.973263973223844,57.0427739387709,56.120657035291664,55.20124800880062,54.27868241447405,53.34695512956389,52.39998109589361,51.43165829193453,50.43593293446496,49.40686690980867,48.338707434656904,47.2259589464703,46.06345722346217,44.84644573416441,43.570654216573466,42.23237948687764,40.82856847776728,39.35690350632434,37.81588977149476,36.20494508114138,34.52449180867868,32.77605107928865,30.96233918571871,29.08736623365883,27.15653701670306,25.176754120890386,23.156523258827054,21.106060833391183,19.037403731019186,16.96452134457002,14.903429825775014,12.872308567268156,10.89161891419526,8.984225105407205,7.175517444234132,5.4935376988392095,3.9691067321544287,2.635954361400833,1.530851447185941,0.6937442121833488,0.16789078939619778,0.0,0.2403723607658652,0.9430433210675765,2.1659287294683645,3.9709725298910716,6.424296687363079,9.59635334335558,13.562079200689487,18.401052138030856,24.197650053969998,31.0412119406731,model C,0.48943238169358627,-0.27125243413855954,-0.5744243597715832,alpha,windows 2000,0.14856089928641886,0.15209388569961502,31.0,21.0,-100.0
