id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Nanochip Model,Cranial Uplink Bandwidth,Repulsorlift Motor HP,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Astrogation Buffer Length,InfoCore Size,Polarity Sinks,AutoTerrain Tread Count,Productivity
81,Stonedigger Botson,55.0,56.85616452916295,62.22155925412811,67.13022191758185,71.60355109589422,75.66267095792412,79.32839561145761,82.62119512592659,85.56116323140806,88.16798669390371,90.46091636690002,92.45873991920881,94.17975623908822,95.64175151464413,96.86197699051208,97.85712840081958,98.64332707842888,99.23610274046028,99.6503779500957,99.90045425466289,100.0,99.96203982110063,99.79894580903921,99.52243035417708,99.14354066564877,98.6726549671288,98.11948036887915,97.4930524160767,96.80173631342161,96.05322982602591,95.25456785658261,94.41212869881501,93.531641967207,92.61819820301321,91.6762601565501,90.7096757457671,89.72169269109844,88.71497482659547,87.69162008733916,86.65318017313342,85.60068188847843,84.53465015882485,83.45513272310824,82.36172650256398,81.25360564582246,80.12955125028533,78.98798275978129,77.82699103850295,76.64437312122433,75.43766863979786,74.20419792593296,72.94110179025436,71.64538297764102,70.31394929884566,68.94365843839438,67.53136443876727,66.07396586085923,64.56845562072048,63.01197250257927,61.40185434814296,59.73569292218147,58.01139045438951,56.227217857530796,54.38187462186114,52.474550385833616,50.5049881830825,48.47354936568934,46.38128020372828,44.22998016109207,42.022271847598994,39.76167264737966,37.452668023544774,35.10078649913241,32.712676314337855,30.2961837600204,27.8604331874945,25.4159086945985,22.97453748804514,20.549774922052244,18.156691213253502,15.81205983189049,13.534447569284321,11.34430628158797,9.264066309819945,7.318231576176087,5.533476356625665,3.9387437297827272,2.565345702063961,1.4470650091210762,0.6202585935575647,0.12396275892514243,0.0,0.29308750933865757,1.0509473601170822,2.3244183652473454,4.167569612776176,6.637815677563559,9.796033509242918,13.706680996458227,18.437917207387937,24.06172430654223,model B,0.7749897309125471,1.3676259552459564,1.0916104106246853,gamma,windows 2000,0.3715275576885202,-0.40992474579343,85.0,77.0,-100.0
82,Firepulverizer Boterson Jr.,70.0,59.915336387318206,55.43327572773671,52.06987714232854,49.71709978098505,48.272056637245456,47.636910544497326,47.718770172177116,48.429586021970756,49.686046424014116,51.40947353309353,53.525719324846385,55.965061591961614,58.66209994038021,61.55565178549573,64.58864834835495,67.70803065185824,70.86464551696014,74.01314155887,77.11186518325233,80.12275658242747,83.01124573157199,85.74614838491937,88.29956207196038,90.64676209364374,92.76609751857663,94.63888717922494,96.2493156681143,97.58432933403026,98.63353227821882,99.38908235058717,99.84558714590392,100.0,99.85151598596883,99.40146791036709,98.65322230941506,97.61207544519729,96.28514930186319,94.68128758182749,92.81095170197035,90.68611678983876,88.32016767984638,85.7277949094742,82.924890715471,79.92844503005475,76.75644147711125,73.42775336839705,69.96203969973779,66.37964114722993,62.701476063441596,58.94893647361157,55.14378407185158,51.30804621734594,47.46391193055146,43.63362788939991,39.83939442549592,36.103261520320665,32.44702480142875,28.892121538652038,25.45952664029802,22.169648649351416,19.042225739674144,16.096221712206724,13.349721991167533,10.81982962025385,8.522561258843378,6.472743178193122,4.68390725764052,3.1681869808058405,1.9362134317883055,0.9970112913726981,0.35789483322193544,0.02436392008674969,0.0,0.2863621024771235,0.8828828347211822,1.786764377819677,2.992874482944681,4.493642467555793,6.278955211601106,8.336053153711982,10.649426287412037,13.200710157310539,15.968581855309615,18.928656016795568,22.05338081684949,25.311933966440858,28.670118708630287,32.090259814772544,35.53109958071224,38.94769382298392,42.291307875021836,45.50931258335121,48.5450803037898,51.33788089765211,53.822777727950196,55.930523655585915,57.587457035563695,58.71539771318295,59.23154302023955,59.048363771229695,model A,0.8544796962077756,1.418467809247815,1.1488541961182048,gamma,windows 2000,0.05185289377262253,0.004670501059949317,5.0,77.0,-7.761830607871715
83,Rockvator Boterson Jr.,65.0,0.0,11.208121226693683,21.598073936006234,31.199216889932412,40.04045902695709,48.15025946205521,55.55662748669182,62.287122568822085,68.36885435289123,73.82848265983459,78.69221748707757,82.98581900853577,86.73459757461471,89.96341371221017,92.6966781247079,94.95835169198386,96.77194547040403,98.16052069282448,99.14668876859145,99.75261128354113,100.0,99.91011685678443,99.50377396920105,98.8013336290465,97.82270830460752,96.58736064066102,95.11430345847384,93.42209975580313,91.52886270689596,89.45225566248958,87.20949214981124,84.81733587257848,82.29210071099871,79.64965072176953,76.9054001380788,74.07431336960414,71.17090500251352,68.20923979946491,65.20293269960634,62.165148818576085,59.10860344850237,56.045562058003576,52.9878402921881,49.94680397265449,46.933369097491415,43.958001841277785,41.03071855508213,38.16108576646366,35.35822017947121,32.63078867464394,29.987008309011227,27.434646316092092,24.981020105896306,22.632997264923084,20.396995556162054,18.278982919093067,16.284477469685715,14.418547500400047,12.685811480185821,11.09043805448329,9.636146045222524,8.326204450823841,7.163432446197497,6.150199382744137,5.288424788354209,4.579578367408264,4.024680000777086,3.624299745821253,3.378557836392187,3.287124682830821,3.3492208719678556,3.5636171671248627,3.9286345081130456,4.442144011233532,5.101566969278189,5.9038748515285056,6.845589303756055,7.922782148222838,9.13107538368045,10.46564118537073,11.921201905025793,13.492030070868402,15.171948387610335,16.95432973645381,18.832097175091707,20.797723937705477,22.84323343496916,24.96019925404459,27.13974515858525,29.372545088733293,31.648823161122035,33.95835366887483,36.29046108160454,38.63402004541434,40.97745538289806,43.3087420931391,45.61540535171066,47.884520510676914,50.10271309859107,52.25615882049659,model D,0.3708675059037202,1.2061714642540853,0.8609907171900013,beta,v1.5,0.16150798062319516,-0.1697664136989805,28.0,87.0,-31.099246602121
84,Rockwalker Boterson II,37.0,97.4584260606552,97.28500207261429,97.1579121641015,97.07505742034428,97.03411162832674,97.03253407137932,97.067582323768,97.13632504528374,97.23565477583206,97.36230073002223,97.51284159175685,97.68371830882117,97.87124688747261,98.07163118703002,98.28097571446322,98.49529841898244,98.71054348662754,98.9225941348577,99.12728540714059,99.32041696754193,99.4977658953149,99.65509947948944,99.78818801346182,99.89281758958398,99.96480289375286,100.0,99.9943191650808,99.94373762306404,99.84431237992119,99.69219300811592,99.4836344411935,99.21500976837014,98.88282302912246,98.48372200777699,98.01451102809938,97.47216374788403,96.85383595354338,96.15687835469731,95.3788493787627,94.51752796554264,93.57092636181603,92.5373029159269,91.41517487237378,90.2033311663993,88.90084521857935,87.5070877294127,86.0217394739104,84.44480409618498,82.7766209040402,81.01787766356014,79.16962339369891,77.23328116086978,75.21066087353483,73.10397207679426,70.91583674697578,68.64930208622408,66.30785331709025,63.89542647712112,61.41642121344877,58.875713577379926,56.27866881898527,53.631154181689,50.93955169685822,48.21077097839226,45.45226201731209,42.67202797634992,39.87863798453844,37.081239931800276,34.28957326353744,31.513981775220685,28.765426406978918,26.05549803818884,23.39643028206394,20.801112280244258,18.283101497385744,15.856636515749464,13.536649829791342,11.338780640751288,9.279387651242747,7.375561859842131,5.645139355678062,4.106714113021144,2.7796507858730295,1.6840975025559008,0.8409986603021679,0.27210771984326165,0.0,0.04808547227105465,0.44062155542267883,1.2027259100787142,2.3603892333090073,3.9404880532195965,5.970797523541554,8.480004218221127,11.49771892600838,15.054489445046974,19.18181337746389,23.912150923958194,29.278937678390566,35.316597422373725,model B,0.7463009111956211,1.4251677869857224,1.2047137259465133,gamma,windows 2000,0.374873410777779,-0.4669756883177082,96.0,77.0,-100.0
85,Pushwidget Botberg,40.0,81.94826072608578,84.14526366332132,86.18556557311273,88.07212826292078,89.80791354020623,91.39588321242981,92.83899908705226,94.14022297153437,95.30251667333684,96.32884199992044,97.22216075874594,97.98543475727406,98.62162580296558,99.1336957032812,99.52460626568173,99.79731929762784,99.95479660658036,100.0,99.9358912853475,99.76543227008365,99.49158476166916,99.1173105675648,98.6455714952313,98.07932935212943,97.42154594571993,96.67518308346355,95.84320257282103,94.92856622125313,93.93423583622061,92.8631732251842,91.71834019560467,90.50269855494274,89.21921011065916,87.87083667021474,86.46054004107012,84.99128203068618,83.46602444652356,81.88772909604305,80.2593577867054,78.58387232597137,76.8642345213017,75.10340618015712,73.30434910999844,71.47002511828633,69.60339601248158,67.70742360004495,65.78506968843715,63.83929608511897,61.87306459755114,59.88933703319441,57.891075199509565,55.88124090395725,53.86279595399832,51.83870215709349,49.81192132070352,47.78541525228916,45.76214575931108,43.74507464923016,41.737163729507095,39.74137480760259,37.760669690977416,35.798010187092345,33.85635810340814,31.93867524738553,30.047923426485223,28.18706444816801,26.35906011989466,24.5668722491259,22.81346264332248,21.10179310994511,19.434825456454607,17.81552149031165,16.24684301897711,14.731751849911575,13.273209790575907,11.874178648430817,10.537620230937058,9.26649634555543,8.063768799746496,6.932399400971267,5.875349956690322,4.895582274364454,3.99605816145441,3.179739425420985,2.449587873724847,1.808565313826773,1.2596335531875784,0.8057543992679019,0.4498896595285404,0.19500114143030872,0.04405065243389815,0.0,0.06581099158941144,0.24444543466289434,0.5388651366812989,0.952031905105228,1.486907547395408,2.1464538710126546,2.933632683417764,3.851405792071499,model D,0.4395227483694353,1.3030712978674235,0.724890234264501,beta,v1.5,0.36417254353954975,-0.45344829154859867,68.0,54.0,-43.831561143837305
86,Wallpulverizer Botberg II,43.0,6.743186296975827,16.99374040412342,26.517469798966907,35.3389345088031,43.48235276439208,50.971600999957175,57.830213853184986,64.08138416522536,69.74796298069137,74.85245954765941,79.41704131766907,83.46353394572327,87.01342129028808,90.08784541329291,92.70760658013042,94.8931632596565,96.66463212419029,98.04178804951428,99.04406411487405,99.69055160297854,100.0,99.99081699557381,99.68106848279868,99.08847855823662,98.23042952191275,97.12396187731561,95.7857743313969,94.23222379457162,92.479325380718,90.5427524071775,88.43783639475492,86.17956706771835,83.7825923537989,81.26121838419115,78.6294094935529,75.90078822000514,73.08863530513231,70.20588969398183,67.26514853506451,64.27866718035446,61.25835918528897,58.21579630876862,55.16220851315732,52.108483964282,49.06516903143324,46.04246828736442,43.05024450829256,40.098018673897705,37.19496996732331,34.3499357751759,31.57141168752539,28.867551497905087,26.24616720331108,23.714729004203257,21.28036530450455,18.9498627116011,16.729666036342216,14.625878293040898,12.644260699472618,10.790232676876958,9.068871849956329,7.4849140468762565,6.042753299266038,4.746441842217548,3.599690114286533,2.6058667574915253,1.7679986173146283,1.0887707427012177,0.5705263860594908,0.21526700326150772,0.02465225364241516,0.0,0.14228630859609748,0.45214544915590205,0.9298698948667697,1.5754103223804123,2.388375611811246,3.3680328467373193,4.513307314199262,5.822782504701631,7.294700112212772,8.92696003416216,10.717120371444642,12.66239742841814,14.759665712901965,17.005457936181077,19.395965013002332,21.927036061575844,24.594178403575732,27.39255756413862,30.31699727186471,33.36197945881712,36.52164426052289,39.78979001597214,43.159873267617385,46.625008761375696,50.17796944662697,53.81118647621322,57.51674920644121,61.28640519708104,model D,0.30174226708929197,1.1772442765145281,0.7843241316778118,beta,v1.5,0.11288477648584527,-0.11326869285875245,45.0,14.0,78.29412044597811
87,Waterlift Boterson I,31.0,82.1902065614825,84.44220001687647,86.52705732857666,88.44805391693211,90.20846520229185,91.81156660500496,93.26063354542046,94.55894144388743,95.70976572075493,96.71638179637199,97.5820650910877,98.31009102525108,98.90373501921118,99.36627249331708,99.70097886791781,99.91112956336245,100.0,99.97086559817959,99.8270017782502,99.57168396056093,99.20818756546082,98.7397880132989,98.16976072442428,97.50138111918596,96.73792461793303,95.88266664101451,94.93888260877947,93.90984794157696,92.79883805975602,91.60912838366576,90.34399433365516,89.00671133007332,87.60055479326927,86.12880014359207,84.59472280139082,83.00159818701447,81.35270172081216,79.65130882313291,77.90069491432577,76.1041354147398,74.26490574472409,72.38628132462765,70.4715375747995,68.52394991558879,66.54679376734447,64.54334455041567,62.51687768515144,60.470668591900754,58.40799269101276,56.33212540283644,54.2463421477209,52.153918346015196,50.05812941806834,47.96225078422939,45.86955786484742,43.783326080271465,41.70683085085063,39.64334759693385,37.596151738870326,35.56851869700903,33.56372389169901,31.585042743289343,29.635750672129063,27.719123098567266,25.83843544295295,23.996963125635183,22.197981566963062,20.44476618728558,18.740592406951865,17.08873564631087,15.492471325711701,13.955074865503429,12.479821686035098,11.069987207655737,9.728846850714413,8.459676035560198,7.2657501825421145,6.150344712009258,5.116735044310603,4.168196599795303,3.3080047988123353,2.539435061710759,1.8657628088397258,1.2902634605481533,0.8162124371851959,0.44688515909980486,0.18555704664111053,0.035503520158183643,0.0,0.08232190651565406,0.2857446600542521,0.6135436809647701,1.0689943895962548,1.6553722062978484,2.3759525514184907,3.2340108453073597,4.2328225083133955,5.3756629607857045,6.665807623073309,8.1065319155254,model D,0.44524464564498223,1.015982051274737,0.5996056331235604,beta,v1.5,-0.15270720220413814,0.07801855058216976,85.0,41.0,-16.313728822111884
88,Firewalker Botchik II,70.0,100.0,94.12837597005031,88.86846298267848,84.1793468127337,80.02159694435076,76.3572437854985,73.1497558825285,70.36401713472354,67.96630400884632,65.92426275368791,64.2068866146164,62.784493048125455,61.62870093638292,60.71240780177934,60.00976702147662,59.49616504195653,59.14819859356935,58.94365190508235,58.86147391822849,58.881755502254926,58.985706668471614,59.15563378479982,59.37491679032085,59.627986409824466,59.900301368357546,60.178325605772706,60.44950549127669,60.70224703797925,60.92589311744144,61.110700674224404,61.24781794043774,61.3292616502883,61.3478942546287,61.297401135505744,61.17226782070918,60.96775719832031,60.67988673126039,60.305405671839296,59.841772276304226,59.28713101938795,58.64028980885796,57.9006972000642,57.0684196104886,56.14411853429293,55.12902775686771,54.02493056938072,52.8341369833256,51.559460945070214,50.20419755040584,48.7721002590949,47.2673581094201,45.69457293273311,44.05873656800253,42.36520807636309,40.61969095566382,38.82821035501711,36.9970902893468,35.13293085393662,33.242585438979624,31.33313794412576,29.41187999303133,27.48628814790678,25.564001124065864,23.652797004474024,21.760570454296797,19.895309935448736,18.06507492114178,16.27797311043381,14.542137642776625,12.86570431256707,11.256788783691194,9.723463804077555,8.273736420242043,6.915525191838922,5.656637406208308,4.504746292924472,3.4673682383455438,2.551840000161031,1.7652959219407915,1.1146451476838928,0.606548836366628,0.2473973764917164,0.043287600636008665,0.0,0.12297593895602305,0.4172948695968652,0.8876515462842756,1.538333240196907,2.373196953881164,3.3956466357954214,4.608610394865098,6.014517715023025,7.615276669767949,9.412251136701833,11.40623801208902,13.597444425397143,15.98546495384951,18.56925883697337,21.34712719114633,24.31669022414858,model A,0.12574287950522603,0.9575325424959413,0.4912434463821843,beta,v1.5,-0.1268573924047438,0.011704635649778333,16.0,33.0,56.06554257713708
89,Thumpborer Botberg,70.0,84.05026497018909,84.9679668116217,85.92101078798474,86.89977660357955,87.89497363006559,88.89764090646062,89.89914713914054,90.8911907018395,91.86579963564994,92.81533164902243,93.73247411776579,94.61024408504709,95.44198826139156,96.22138302468274,96.94243442016231,97.59947816043021,98.18717962544461,98.7005338625219,99.13486558633662,99.48582917892165,99.74940868966802,99.92191783532498,100.0,99.98062823515883,99.86110525962538,99.63906345958178,99.31246488856841,98.8796012674839,98.33909398458503,97.68989409548685,96.9312823231626,96.06286905794377,95.08459435752007,93.99672794693944,92.799869218608,91.49494723229009,90.08322071510835,88.56627806154353,86.94603733343473,85.22474625997916,83.40498223773231,81.48965233060785,79.48199326987775,77.38557145417208,75.20428294947928,72.94235348914586,70.60433847387667,68.19512297173468,65.71992171814121,63.18427911587566,60.594069235075786,57.95549581323747,55.27509225521482,52.55972163322022,49.81657668682426,47.0531798229557,44.27738311590159,41.49736830730715,38.721646806175855,35.95905968886938,33.21877769910764,30.51030124796879,27.843460413889108,25.228414942663214,22.675654247443916,20.19599740874219,17.800593174427263,15.500919959726678,13.308785847226007,11.236328586869195,9.296015595958416,7.500643959153898,5.863340428474261,4.397561423296381,3.1170930303550963,2.0360510037437702,1.1688807649138309,0.5303574026749043,0.13558567319494097,0.0,0.13936447397449378,0.5697728533607911,1.3076485637599655,2.3697446981308175,3.7731440167906687,5.53525894741492,7.67383158503728,10.206933692049397,13.152966698201714,16.5306617006025,20.359079463718228,24.65761041937364,29.445974666751617,34.74422197239376,40.57273177019925,46.95221316142582,53.903704914689335,61.44857546596385,69.60852291858156,78.40557504323336,model B,0.07,0.84,0.48383549794559105,beta,v1.5,-0.15280290167504954,0.07323580579711729,48.0,40.0,31.998593589947248
90,Waterwaller Botberg,99.0,99.81019083668338,100.0,99.95094648519569,99.68757590310908,99.23377424000849,98.61271824820764,97.84682876369864,96.95772695080281,95.96619347383883,94.8921305958087,93.75452720410102,92.57142676321205,91.3598981944842,90.13600968286211,88.91480541066635,87.71028521838458,86.53538719248053,85.4019731802201,84.32081723151543,83.30159696778648,82.35288787783989,81.48216054076578,80.69578077585182,79.99901271951505,79.39602482925122,78.88989881460164,78.48264149513761,78.17519958546256,77.96747740723148,77.85835752818821,77.84572432822004,77.92649049243019,78.09662643122738,78.35119262743345,78.6843749104084,79.08952265719267,79.55918992066756,80.0851794847327,80.65858984650146,81.26986512551353,81.90884789996561,82.56483496995908,83.22663604776575,83.8826353751107,84.52085626747312,85.12902858540443,85.69465913286403,86.2051049825728,86.64764972838374,87.00958266467082,87.2782808927345,87.4412943542259,87.48643379158759,87.40186163551249,87.17618581942025,86.79855652095077,86.25876583047602,85.5473503466289,84.65569669884991,83.57614999695086,82.30212520769729,80.82822145840713,79.15033926756786,77.26580070247059,75.17347246386245,72.87389189761613,70.36939593341587,67.66425295046426,64.76479757020223,61.67956837605026,58.419448560165165,54.99780949721552,51.430657245173364,47.73678197312491,43.9379103160981,40.0588606569072,36.127701335017015,32.17591178242072,28.238546586541062,24.354402480142586,20.566188258266557,16.920697622181187,13.468984950349434,10.266543996415347,7.373489514206591,4.854741809755718,2.780214220338913,1.2250035205316023,0.2695832552815607,0.0,0.5080725476729221,1.8915940229826587,4.254536923455864,7.707261087622191,12.366724590194783,18.35669756426718,25.807978950524397,34.858616173478765,45.65412774471684,58.347728793163455,model A,0.6368729956707346,1.4752988456839478,1.145748743757736,gamma,windows 2000,0.246180713692688,-0.19516557348514896,22.0,5.0,75.61762537335744
91,Wallwalker Boterson II,52.0,69.29174492653803,72.71059527660638,75.8485485304319,78.72056832260999,81.34132316029789,83.72515880081582,85.88607216818998,87.83768680863729,89.59322988499187,91.16551071007365,92.5669008189984,93.8093155804299,94.9041973467737,95.86250014331283,96.6946758962854,97.4106621999038,98.01987162231576,98.5311825505076,98.95293157414868,99.29290740837817,99.55834635553344,99.75592930582027,99.89178027692492,99.97146649256796,100.0,99.98184082643918,99.92090167445053,99.8205541562671,99.68363656705282,99.51246319710751,99.30883518301322,99.07405289772291,98.80892987959051,98.51380830034302,98.18857597199445,97.83268489270145,97.44517133156087,97.02467745234907,96.56947447620313,96.07748738324375,95.54632115314004,94.97328854461627,94.35543941390016,93.6895915721131,92.97236318160249,92.2002066912152,91.36944431051379,90.47630502293346,89.516963137882,88.48757838178042,87.38433752804632,86.2034975660185,84.94143040882368,83.59466914018479,82.1599558001715,80.63429070989197,79.01498333512698,77.29970468890573,75.48654127302305,73.57405055849893,71.56131800497982,69.44801561908154,67.23446205167394,64.92168423410783,62.511480553383045,60.006485566259116,57.41023625230714,54.727239805903785,51.963042967166864,49.124302891832905,46.218859560076815,43.2558097242728,40.24558239569736,37.20001587017423,34.13243629266084,31.057737760776998,27.99246396727494,24.954891381452164,21.965113969503765,19.045129453820085,16.21892711122265,13.512577110144807,10.954321386752278,8.574666060005601,6.406475385666279,4.485067249242764,2.848310197878938,1.5367220111838136,0.5935698110050408,0.06497171014167692,0.0,0.4507858771921137,1.4726257090737664,3.1240888382268723,5.467126925881946,8.567184834283257,12.493313047995388,17.31828163414995,23.11869574164048,29.97511263924891,model D,0.6852067761947136,1.4484822522831529,1.0682034115472696,gamma,windows 2000,0.4018737862824022,-0.3972988029147144,93.0,52.0,-58.09623983359103
92,Stonevator Boterson,40.0,97.99887443730287,98.85503479584759,99.46127594538456,99.83670741805304,100.0,99.96934927292628,99.76244125615443,99.39642014921797,98.8878581749723,98.25272752322725,97.50637439490139,96.66349514669751,95.73811453630009,94.74356606809427,93.69247443940633,92.59674008726584,91.46752583568946,90.31524564348618,89.14955545258432,87.97934613688011,86.81273855160777,85.65708068323124,84.51894689985758,83.40413930217187,82.31769117489384,81.26387253875585,80.24619780300277,79.26743551841328,78.3296202308428,77.43406643528805,76.58138463047321,75.77149947395763,75.00367003776522,74.2765121645353,73.5880229241953,72.93560717115474,72.3161062020211,71.72582851383713,71.16058266283972,70.61571222374057,70.0861328495283,69.56637143179206,69.05060736156715,68.53271589070165,68.00631359374532,67.46480593035936,66.90143690824843,66.30934084661396,65.681596240129,65.01128172343496,64.29153413615938,63.51560868845622,62.67694122706664,61.76921260190247,60.786415133150385,59.722921178898105,58.573553803282444,57.33365954515832,55.9991832872898,54.56674522606273,53.03371994171879,51.39831756911152,49.659667068983,47.817901599763594,45.87424598989221,43.8311063106581,41.69216154956501,39.462457384216705,37.14850205672323,34.7583643486302,32.301773656368574,29.790222167226105,27.237069135841736,24.657647261219324,22.069371164265164,19.491847965845306,16.94698996536604,14.459129419874744,12.05513542368337,9.764532888512283,7.619623624156999,5.6556095196755605,3.9107178250986427,2.4263285336591247,1.2471038645464516,0.4211198461786591,0.0,0.0390511247979423,0.5974011815405171,1.7381392787397199,3.5284577583304535,6.039796382077192,9.347988618497569,13.533410030309401,18.681128762400903,24.881058130317985,32.2281113092789,40.82235812370587,50.76918393728036,62.179450643520426,model A,0.45070766960339714,1.236315005107955,0.8538231486608572,beta,v1.5,0.03980898732665844,-0.04109907289685491,69.0,90.0,-100.0
93,Pushwaller Botson,87.0,57.64778186235636,62.349513825645374,66.73798380912002,70.81998965528126,74.60232920663,78.09180030566718,81.29520079489374,84.21932851681065,86.8709813139188,89.25695702871916,91.38405350371265,93.2590685814002,94.8888001042828,96.28004591486132,97.43960385563673,98.37427176911,99.090847497782,99.59612888415369,99.89691377072604,100.0,99.91218541447645,99.64026785665634,99.19104516904062,98.57131519413026,97.78787577442614,96.84752475242924,95.75705997064048,94.5232792715608,93.15298049769115,91.65296149153245,90.03002009558566,88.2909541523517,86.44256150433148,84.491639994026,82.44498746393614,80.30940175656289,78.09168071440716,75.79862217996988,73.43702399575201,71.0136840042545,68.53540004797824,66.00896996942416,63.44119161109325,60.83886281548645,58.2087814251047,55.557745282448856,52.89255223001995,50.2200001103189,47.546886765846594,44.88001003910402,42.226167772592085,39.59215780881172,36.98477799026395,34.41082615944964,31.877100158869677,29.390397831025073,26.95751701841675,24.58525556354572,22.280411308912832,20.049782097018962,17.900165770365124,15.838360171452285,13.871163142781384,12.005372526853373,10.247786166169064,8.605201903229508,7.084417580535603,5.692231040588332,4.435440125888521,3.3208426789372423,2.355236542235382,1.5454195582838643,0.898189569583634,0.420344418635615,0.118681947940712,0.0,0.0710964173143131,0.3387690423846059,0.8098157177118028,1.4910342857967984,2.389222589140728,3.511178470244224,4.863699771608544,6.453584335734298,8.287630005122645,10.37263462227457,12.715396029690792,15.32271206987254,18.201380585320457,21.358199418535712,24.79996641201896,28.533479408271372,32.565536249793986,36.902934779087346,41.552472838652854,46.520948270991106,51.815158918603075,57.44190262398996,63.40797722965239,69.7201805780916,model D,1.07,1.4287216694373313,1.2681963004239378,gamma,windows 2000,0.26829971011014586,-0.18287097683120154,26.0,21.0,75.88018923960443
94,Excadigger Botson,42.0,58.509960742677414,59.87930278733226,61.361913001130915,62.94384853368823,64.61134340720804,66.35083196213893,68.14897155803084,69.99266452959289,71.86907939795208,73.76567133711318,75.67020189561951,77.57075797341491,79.45577005390652,81.31402969122887,83.13470625270874,84.90736291653134,86.62197192460718,88.2689290906403,89.83906756339734,91.32367084517766,92.71448506548468,94.00373050989789,95.18411240414629,96.24883095338267,97.19159063665882,98.00660875660202,98.6886232442924,99.23289971934142,99.63523780517126,99.89197669949536,100.0,99.95673978522686,99.76017995065656,99.40885879999344,98.90187089165113,98.23886814043931,97.42006017445141,96.44621394715348,95.31865260467401,94.03925360829466,92.61044611214221,91.03520759608163,89.31705975380979,87.46006363615064,85.46881404955117,83.34843320977838,81.10456365081764,78.74336038897158,76.27148234216024,73.69608300442255,71.02480037561818,68.2657461463312,65.42749413797407,62.519067998093156,59.54992815087509,56.529958002854045,53.46944940382047,50.37908736293015,47.26993402001511,44.15341187209504,41.04128625508977,37.94564708073293,34.878889828686674,31.85369579385743,28.883011588912378,25.98002790199742,23.15815750965605,20.431012544948768,17.81238102077443,15.316202608391807,12.956543671142676,10.74757155337582,8.703528124571939,6.838702578669597,5.167403488592466,3.70393011597724,2.462542976103319,1.4574336580220173,0.7026938998887,0.21228391949467415,0.0,0.07944133086844243,0.4639761040032929,1.1667068650818542,2.200435120095194,3.577625197084923,5.3103673630833015,7.410340196253644,9.888772213232192,12.75640275167034,16.02344210797843,19.69953093027024,23.793698866509082,28.314322467853376,33.26908234720663,38.664919592963685,44.507991437962765,50.80362618363415,57.55627737935504,64.7694772569986,model B,0.7948768039830234,1.4682143074475453,1.221233544423985,gamma,windows 2000,0.5419342358898616,-0.6224008052718482,76.0,68.0,-95.44911931589783
95,Waterdigger Botsky,97.0,81.62971641589562,81.75762371361918,82.02960624892216,82.43093076717166,82.94728377352087,83.56477153290905,84.26992007006159,85.04967516948997,85.89140237549172,86.78288699215052,87.71233408333609,88.66836847270424,89.64003474369689,90.61679723954202,91.58854006325379,92.54556707763236,93.47860190526397,94.378787928521,95.23768828956196,96.04728589033132,96.79998339255978,97.48860321776401,98.10638754724687,98.64699832209725,99.10451724319013,99.47344577118665,99.74870512653393,99.92563628946526,100.0,99.9679767579436,99.8261668228876,99.5715902142096,99.20168671107335,98.71431585242867,98.1077569370114,97.3807090233436,96.53229092973329,95.56204123427466,94.46991827484801,93.25630014911962,91.92198471454195,90.46818958835352,88.89655214757906,87.2091295290291,85.40839862930059,83.49725610477631,81.47901837162534,79.35742160580266,77.13662174304952,74.82119447889309,72.41613526864674,69.9268593274099,67.3592016300681,64.719416911293,62.01417966554216,59.250584147059534,56.43614436987486,53.57879410780429,50.68688689444959,47.769196023199285,44.834914547227285,41.893655279494205,38.95545079274625,36.03075341951608,33.130435252122155,30.26578814266922,27.44852370304817,24.6907733049358,22.005088079795026,19.404438918874867,16.902216473210697,14.512231153623414,12.248713130720692,10.126312334895573,8.160098456328054,6.365560944983227,4.758609010613083,3.3555716227551864,2.173197510733625,1.2286551636582315,0.5395328304249406,0.12383851971611631,0.0,0.1868647995306553,0.7037002063487326,1.5701932682806112,2.8064507929387537,4.432999347721938,6.470785259815093,8.94117461618892,11.865953263600383,15.267326808592511,19.16792061749444,23.590779816421353,28.5593692912746,34.09757368774155,40.22969741129604,46.98046462719698,54.37501926049052,62.43892499600826,model A,0.7649703680933644,1.4696368328106875,1.2260490992267659,gamma,windows 2000,0.62,-0.7811209097043625,85.0,1.0,13.083850229233974
