id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Astrogation Buffer Length,InfoCore Size,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,Repulsorlift Motor HP,Productivity
71,Pullwalker Botson,66.0,99.8699766286119,89.40906288306087,79.97132331586994,71.50828745100375,63.972439143000884,57.317216576973806,51.497012268608955,46.46717306416662,42.18400014048105,38.60474900496039,35.68762949558671,33.39180578091599,31.677396360078113,30.505474062776898,29.838066049290056,29.63815381046925,29.869673167740036,30.497514273101856,31.48752160912806,32.806493988966054,34.42218455633698,36.30330078553594,38.41950448143206,40.741411779468244,43.240593145661386,45.88957337660224,48.661831599455546,51.53180127195992,54.47487018242787,57.46738044974589,60.48662852337431,63.51086518334738,66.51929554027336,69.49207903533431,72.41032944028632,75.25611485745927,78.012457719757,80.66333479065739,83.19367716421192,85.58937026504636,87.83725384836015,89.92512199992663,91.84172313609336,93.57676000378154,95.12088968048627,96.46572357427662,97.60382742379569,98.52872129826038,99.23487959746133,99.71773105176341,99.97365872210548,100.0,99.79504660753331,99.35804459736597,98.68919435273227,97.78965058744052,96.6615223458726,95.30787300298496,93.73272026430736,91.94103616594367,89.9387470745718,87.73273368744357,85.33083103238435,82.74182846779354,79.97546968264527,77.04245269648649,73.9544298594387,70.72400785219709,67.36474768603044,63.89116470278259,60.31872857486922,56.66386330528257,52.94394722758645,49.177313005920034,45.383247634996096,41.581992440100976,37.7947430770947,34.0436495324122,30.35181612306173,26.743301496625488,23.243118631259,19.877234835692924,16.672571749230517,13.657005341750894,10.859365913705181,8.309438096118585,6.0379608505912366,4.076627469295932,2.458085574980957,1.2159371209673457,0.3847383911506308,0.0,0.09818689255778823,0.7167183444415496,1.8939679618424292,3.669263681524381,6.08288777082772,9.176076827663605,12.991021780518675,17.57086788845482,83.89390380530006,1.6344501151263024,-0.04330682866678748,model D,alpha,windows 2000,0.2800146324122491,-0.27243938481888946,38.0,93.0,-84.69026307762803
72,Extrawalker Botchik Jr.,85.0,51.47290258192173,41.57187630718361,32.89491596873088,25.381054789493678,18.969730285024138,13.600875809953628,9.215009003005207,5.753317130561377,3.1577393287871227,1.371045744308199,0.33691357344472117,0.0,0.3060120316046373,1.201773234616041,2.6352873675729276,4.55579891320537,6.913850509000043,9.661337276320609,12.751558048083634,16.139263494989482,19.780701150308794,23.633657333223834,27.65749597072571,31.81319431806614,36.063375577765086,40.37233841717351,44.706083384591125,49.03233622393973,53.320568087991646,57.542012650153886,61.669680114806546,65.67836812619771,69.54466957589287,73.2469773087797,76.76548572762835,80.08218929620678,83.18087794095166,86.04712935119412,88.66829817794107,91.03350213121172,93.1336049759296,94.96119642636938,96.51056893915913,97.77769140483845,98.76017973797062,99.45726436581144,99.86975461553267,100.0,99.85184840210782,99.43060115766838,98.74296503685576,97.79700112420679,96.60207059717473,95.16877740324053,93.50890783557915,91.63536700727855,89.56211222411795,87.3040832558971,84.87712950632506,82.29793408146222,79.58393475671559,76.75324184239231,73.82455294780847,70.81706464395137,67.75038102469843,64.6444191665891,61.519311487156344,58.39530500180919,55.29265747927259,52.23153049558326,49.23187938663627,46.313340099295324,43.49511294104992,40.79584322823129,38.233498832785386,35.82524462759837,33.58731383037593,31.534876246086103,29.68190340794467,28.041030616966367,26.62341588006788,25.438595746726133,24.494338044188858,23.796491511245538,23.348832330550678,23.152907559501642,23.207875459676654,23.510342724822127,24.054198607396053,24.83044594367039,25.82702907738666,27.02865868196546,28.41663348127487,29.96865886894758,31.658662426262868,33.45660633857417,35.32829671029823,37.23518977845551,39.13419502477282,40.97747518633032,38.26859067001723,1.657927346536427,-0.18287748148857086,model D,alpha,windows 2000,0.26333546960516563,-0.28693527028819826,41.0,63.0,2.024584168132236
73,Firewidget Botchik,33.0,59.46205359220155,49.92334053592054,41.492558719599444,34.118615737350275,27.7505872799035,22.33778958148987,17.82984986771365,14.17677480441754,11.329016947538937,9.237539193957815,7.853877233335995,7.130200000948064,7.019368131503634,7.4749904139612395,8.451478247333633,9.904098097484662,11.789021954917631,14.063375793555128,16.68528603051037,19.61392398685006,22.809548349348844,26.23354563323499,29.848468645927912,33.618072951766905,37.50735133773175,41.48256628015427,45.511280412421875,49.56238499367254,53.60612637848102,57.61413048753662,61.55942527931306,65.41646122272886,69.16112977079997,72.77077983528356,76.22423226231363,79.50179230902754,82.58526012118482,85.45793921177675,88.10464294062811,90.51169899498946,92.66695187112265,94.55976335687537,96.18101101524972,97.52308466896037,98.57988088598559,99.34679546610867,99.8207139284516,100.0,99.88448210511946,99.47543785606341,98.775576544473,97.7890196338675,96.5212792531271,94.97923469096654,93.17110689140058,91.10643095020178,88.79602661234766,86.25196677046179,83.48754396424428,80.51723488089553,77.35666285653014,74.02255837858382,70.53271758920884,66.90595878966603,63.16207694570195,59.32179619392394,55.40672034916071,51.43928141281962,47.44268608223286,43.44086026099339,39.45839157028747,35.52046986121271,31.65282572809285,27.88166702278166,24.233613369955492,20.735628683404776,17.414951683308853,14.299024414507317,11.4154187657624,8.791760990011115,6.455654225608843,4.434599018566792,2.755911845780441,1.446641639245389,0.5334843112698554,0.04269528067770612,0.0,0.4305024836609513,1.3585918371552854,2.8078467872137782,4.800938212965583,7.359529678086699,10.504175963946732,14.254219603738234,18.627685417604376,23.641173048755242,29.30974750057832,35.64682767473574,42.6640729102588,50.371267523629136,-66.48947367199861,1.0596353305187614,-0.7854816512887777,model A,gamma,v2.0,-0.48774124838406363,0.4481046540246469,90.0,3.0,35.97394103417873
74,Thumpborer Botberg Jr.,38.0,100.0,92.14304338531186,85.02316232485194,78.60335573600243,72.8474083373609,67.7198906487402,63.186158991168526,59.21235548688949,55.765408059361995,52.8130304332603,50.323722134474025,48.26676849010811,46.61224062848288,45.330995479133946,44.394675772812356,43.77571004148441,43.44731261833181,43.3834836377516,43.55900903535615,43.94946054797318,44.5311957136458,45.281357871632395,46.17787616240675,47.19946552765796,48.32562671029049,49.536646254424205,50.813596505394166,52.13833560975096,53.49350751526036,54.862541970903614,56.229654526877226,57.579846534593074,58.8989051466784,60.173403316975836,61.39069980054327,62.53893915365396,63.607051733796474,64.58475369967495,65.4625470112085,66.23171942953186,66.8843445169951,67.4132816371635,67.8121759548177,68.07545843595396,68.19834584778344,68.17684075873291,68.00773153844462,67.68859235777579,67.2177831887994,66.59444980480335,65.81852378029129,64.89072249098179,63.81254911380947,62.58629262692327,61.21502780968871,59.70261524268533,58.05370130770916,56.27371818777077,54.36888386709664,52.34620213112806,50.21346256652238,47.979240561151535,45.65289730410323,43.24457978568045,40.76522079740171,38.22653893200038,35.64103858342564,33.022009946841905,30.383529018628806,27.740457596381233,25.10844327890971,22.503919466240166,19.944105359613474,17.447005961486557,15.031412075529987,12.716900306632365,10.523833060894924,8.473358545636604,6.587410769389403,4.888709541903299,3.4007604741403075,2.1478549782817917,1.1550702677200702,0.4482693570671478,0.05410106214609301,0.0,0.314186588882367,1.0256670482665478,2.164233398837705,3.760463462498367,5.845720862365955,8.452155022773216,11.612701169267574,15.361080328613058,19.73179932878816,24.760150798986977,30.482213169618582,36.93485067230852,44.15571333989603,52.183237006437125,-37.55308480922428,1.4379528039724416,-0.3506231401724683,model C,kappa,v0.5,-0.02104677333166194,0.048100474056410214,74.0,30.0,49.8295154007552
75,Pullhauler Botsky,65.0,96.5942173971606,98.10553091121962,99.14230758642341,99.75722722701033,100.0,99.91743624148675,99.55351626293259,98.94946015746028,98.14379760614672,97.17243768431581,96.06873866783185,94.86357783939246,93.58542129482187,92.26039374936396,90.91234834397545,89.56293645161908,88.23167748355665,86.93602869564225,85.69145499461536,84.51149874439396,83.40784957236778,82.39041417569129,81.46738612757693,80.64531568358831,79.92917958793318,79.32245087975669,78.8271686994346,78.44400809486616,78.17234982776758,78.01035017996492,77.95501075968727,78.00224830786013,78.14696450439814,78.38311577449852,78.70378309493425,79.10124180034693,79.5670313895401,80.09202533177239,80.66650087305064,81.28020884242311,81.92244345827228,82.58211213460865,83.24780528736308,83.90786614068054,84.55046053321303,85.16364672441267,85.735445200825,86.25390848238207,86.70719092869523,87.08361854534877,87.37175879019311,87.56049037963726,87.63907309494256,87.59721758851572,87.42515519020195,87.11370771357787,86.65435726224501,86.03931603612207,85.26159613774024,84.31507937853333,83.19458708513356,81.89594990566218,80.41607761602604,78.75302892620687,76.90608128655724,74.8758006940923,72.66411149878323,70.27436620985091,67.71141530205782,64.98167702200378,62.09320719441527,59.05576902844174,55.88090292394655,52.581996277802915,49.17435329018352,45.67526477085658,42.10407794547759,38.4822662618823,34.83349919638018,31.183712060049203,27.561175805024874,23.996566830798784,20.523036790506303,17.176282397223545,13.994615230259921,11.019031541449218,8.293282061444371,5.863941806012201,3.7804798823227506,2.095329295243551,0.8639567536382335,0.14493247664960743,0.0,0.4941459822858851,1.6956700112636853,3.676254410147591,6.511034043905071,10.278666125543019,15.061400022407959,20.945147062475318,-93.31281833080199,1.0969870680981204,-0.728719069746222,model A,gamma,v2.0,-0.4316368170062954,0.3758425219882294,68.0,37.0,56.655800320887906
76,Wallborer Botberg II,57.0,66.97070822755353,66.25978443787264,65.50816303929781,64.73052797147322,63.940978347337804,63.15299359849934,62.3794009676391,61.63234534794738,60.92326146958956,60.26284843320304,59.661046590424746,59.12701677144943,58.66912185961867,58.29491071304048,58.01110443323984,57.82358498083963,57.737386138272605,57.756686819523814,57.88480672690384,58.12420435485279,58.47647734077487,58.942365162903755,59.5217541851987,60.21368504927126,61.01636241334272,61.9271670382324,62.94267022037643,64.05865057187741,65.27011314758468,66.5713109192054,67.95576859644619,69.4163087951856,70.94508055267727,72.53359018978372,74.17273452024097,75.85283640695373,77.56368266532144,79.29456431359489,81.03431917026363,82.77137679847414,84.4938057974784,86.18936344111373,87.84554766331269,89.44965139064419,90.98881922188514,92.45010645462263,93.82054045888717,95.08718439781629,96.23720329534909,97.25793245095142,98.13694820137161,98.86214102942738,99.42179101982276,99.8046456619964,100.0,99.99777912940797,99.78862304125752,99.36397381301938,98.71616514659938,97.83851425337066,96.725416086237,95.37243991872582,93.7764282711132,91.93559818357834,89.84964483639017,87.5198475171228,84.9491779349039,82.14241088169145,79.10623724058335,75.84937934115602,72.38270866183498,68.7193658792953,64.87488326489276,60.867309428126916,56.7173364071332,52.44842910620642,48.08695708035569,43.66232866688902,39.20712746402889,34.75725115655905,30.352052688501153,26.034483782823308,21.8512408081774,17.852912992669907,14.094132984660703,10.633729760593798,7.5348838798592235,4.865285086684501,2.6972922590583273,1.1080957046825892,0.17988180395873404,0.0,0.6611321356795642,2.2614641377048295,4.904860047725472,8.701038400472141,13.765750948921813,20.220963736500956,28.195040516311202,37.8229285173953,-39.377186816988186,1.1209849702582397,-0.6028332435243265,model A,beta,v1.0,-0.35833019060103555,0.4352027119456292,20.0,76.0,11.747574430795765
77,Excalift Botberg II,82.0,60.55463210546564,61.36020625679747,62.19270855623458,63.050411642304816,63.93158815353603,64.83451072845608,65.7574520055928,66.69868462347401,67.65648122062761,68.6291144355814,69.61485690686324,70.61198127300095,71.61876017252243,72.63346624395547,73.65437212582793,74.67975045666769,75.70787387500255,76.73701501936037,77.76544652826901,78.79144104025629,79.81327119385006,80.82920962757818,81.83752897996848,82.83650188954881,83.82440099484703,84.79949893439095,85.76006834670844,86.70438187032735,87.63071214377548,88.53733180558075,89.42251349427093,90.28452984837394,91.12165350641753,91.93215710692962,92.71431328843805,93.46639468947062,94.18667394855524,94.87342370421968,95.52491659499182,96.13942525939953,96.71522233597062,97.25058046323292,97.74377227971435,98.19307042394269,98.59674753444577,98.95307624975149,99.26032920838766,99.51677904888217,99.72069840976276,99.8703599295574,99.96403624679385,100.0,99.97652382770367,99.89188036843271,99.74434226071497,99.5321821430783,99.25367265405055,98.9070864321595,98.4906961159331,98.00277434389912,97.44159375458543,96.80542698651988,96.09254667823028,95.30122546824454,94.42973599509044,93.47635089729583,92.43934281338862,91.31698438189659,90.10754824134759,88.80930703026948,87.42053338719012,85.93949995063733,84.36447935913898,82.69374425122287,80.9255672654169,79.05822104024887,77.08997821424663,75.01911142593806,72.843893313851,70.56259651651322,68.17349367245266,65.67485742019714,63.06496039827445,60.34207524521251,57.50447459953912,54.55043109978212,51.478217384469396,48.28610609212877,44.97236986128805,41.53528133047514,37.97311313821786,34.28413792304406,30.466628323481547,26.518856978058224,22.43909652530191,18.22561960374042,13.876698851901658,9.390606908313444,4.765616411503572,0.0,-67.6614731958482,1.3568493562592283,-0.586338309266887,model B,kappa,v0.5,-0.10205172045194144,0.0752077574560393,42.0,57.0,8.765574745514073
78,Pulllift Botsky,65.0,69.62484521949273,63.31190452279319,57.54739266706065,52.31820509330398,47.61080242014849,43.41121686162754,39.705059729526546,36.477530020279985,33.713424086420865,31.39714639258313,29.512721356056588,28.04380627189466,26.973705322574848,26.28538467221187,25.961488645323485,25.9843569901491,26.336043226521138,26.998334078288895,27.95276999029533,29.180666729906573,30.66313807309391,32.381119575068766,34.315393425470184,36.44661438810522,38.75533682524183,41.22204280645461,43.82717130202329,46.55114846088374,49.37441897313196,52.27747851708045,55.24090729086779,58.24540462862029,61.2718247011669,64.30121330130655,67.31484571362834,70.2942656688843,73.22132538291503,76.07822668012786,78.84756320152785,81.51236369730162,84.05613640395379,86.46291450599558,88.71730268218734,90.80452473633274,92.71047231262604,94.42175469555198,95.92574969433892,97.21065561196363,98.26554429870964,99.08041529027824,99.64625103045186,99.95507317831039,100.0,99.77530484505486,99.2764757072717,98.50027587013683,97.44480563680578,96.10956514463606,94.4955182642724,92.60515758328445,90.44257047435774,88.01350624803686,85.32544439002201,82.38766388301677,79.2113136131306,75.8094838608332,72.19727887646049,68.39189054027506,64.4126731070781,60.28121903537497,56.021435901092374,51.659624395849335,47.22455740978081,42.747560198912275,38.26259163708989,33.806326552460945,29.4182391485079,25.140687509636145,21.01899919131223,17.101557894757125,13.439891226190703,10.088759540628935,7.106245870235105,4.553846937222605,2.4965652513105145,1.0030022917319736,0.14545277379576127,0.0,0.6466122956995161,2.169240529323163,4.6559167171493065,8.198853712625764,12.894545980253195,18.843871454010362,26.152194480338558,34.92946984567863,45.29034788855876,57.354280696233126,71.2456293858788,87.09377247034081,-60.78903930737369,1.7636809362404495,-0.16507397413035763,model D,alpha,windows 2000,0.3140448374837871,-0.27137732267876286,62.0,10.0,43.498459038738815
79,Excadigger Boterson,89.0,98.7002637547959,86.46050512781616,75.37635160484434,65.40092403527811,56.48737625456961,48.588958292620084,41.65907800783587,35.65136114684604,30.519709829881712,26.218359461816853,22.70193406887075,19.92550006097213,17.844618419784698,16.415395312394498,15.594531130658694,15.339367956216075,15.607935451159092,16.358995174367465,17.55208332350349,19.147551902668823,21.106608315723122,23.39135338526372,25.96481779726765,28.790996971394755,31.834884356952426,35.062503154522155,38.440936463247674,41.93835585378429,45.52404836691048,49.16844193780057,52.84312924595904,56.520889990816926,60.175711592989,63.782808321193485,67.31863884483235,70.7609222122344,74.08865225455875,77.28211041536078,80.32287700581892,83.1938408856245,85.87920756953076,88.36450575956614,90.63659230290729,92.68365557541435,94.49521729082777,96.06213273562688,97.37658942954995,98.43210421177562,99.22351875276611,99.7469934917723,100.0,99.98131176943808,99.6909934273476,99.13038837641413,98.30210486055891,97.2100004564154,95.85916499046286,94.2559018818263,92.40770791073399,90.3232514126393,88.01234889800251,85.48594009773521,82.7560614343058,79.83581791850625,76.7393534718819,73.48181967482087,70.07934294030692,66.54899011333218,62.90873249597324,59.177408298127474,55.37468351391078,51.52101122371987,47.63758932195044,43.746316670384296,39.86974767723008,36.03104530183347,32.25393248504252,28.56264200523836,24.981864760025783,21.5366964735879,18.25258282969778,15.155263030395435,12.270711780328163,9.625079696744706,7.2446321451589775,5.155686500674608,3.3845478349637528,1.9574430289171763,0.9004533109498317,0.239445220967188,0.0,0.20734140549440047,0.8862619522647487,2.0610475791105176,3.7554007410888364,5.992361927461219,8.794229605282913,12.182478588673815,16.17767683373784,20.799400659142446,-71.47655575770067,1.6840584512802894,-0.2187992184955393,model D,alpha,windows 2000,0.22852532586141994,-0.18211497245449024,10.0,45.0,23.348005228895957
80,Firevator Botski I,66.0,10.319604826411625,9.74832847570721,9.595506556587695,9.833403701781174,10.434920020409402,11.373591097987822,12.623587996425517,14.15971725402525,15.95742088548347,17.992776381890266,20.242496710729412,22.68393031587835,25.295061117608174,28.05450851258368,30.9415273738633,33.93600805089913,37.01847636953699,40.17009363201628,43.372656616970154,46.60859757942538,49.86098425080242,53.113519838915366,56.350543027972066,59.557027978573906,62.718584327716066,65.82145718878733,68.85252715157017,71.79931028224067,74.64995812336869,77.39325769391766,80.01863148924475,82.51613748110071,84.87646911763002,87.09095532337092,89.15156049925511,91.05088452260806,92.78216274714897,94.33926600299071,95.71670059663963,96.909608310996,97.91376640535348,98.72558761539977,99.34212015321589,99.76104770727663,99.98068944245065,100.0,99.81856949758044,99.43662352924156,98.85502316542654,98.07526495297213,97.09948091510901,95.93043855146107,94.57154083804645,93.02682622727639,91.30096864795614,89.39927750528477,87.32769768085458,85.09280953265166,82.70182889505601,80.16260707884123,77.48363087117424,74.67402253561606,71.74353981212136,68.70257591703822,65.56215954310817,62.33395485946707,59.03026151164428,55.66401462156233,52.24878478753775,48.79877808428091,45.328836062895704,41.854435750879425,38.391689652123745,34.95734574691286,31.568787491925992,28.244033820234876,25.00173914130564,21.861193340997843,18.84232178156443,15.965685301652544,13.252480216302478,10.724538316948705,8.40432687141913,6.314948623935307,4.480141795112172,2.924280081958918,1.6723726578781013,0.7500641726656363,0.18363475251174927,0.0,0.22671099410729237,0.891954290204513,2.024551920056933,3.653961391822095,5.810275690052261,8.524223275693021,11.827168086083221,15.751109534956182,20.328682512438455,25.593157385049924,54.04501511180894,1.3991719543555248,-0.37680457750233576,model C,kappa,v0.5,-0.026131855895628164,0.021618485740458583,53.0,71.0,-35.50082488690789
81,Excawidget Botson II,51.0,100.0,91.62028048344509,84.43217410967215,78.34064739092554,73.2548932176427,69.08824620484577,65.7580980385328,63.185812822069174,61.29664242257904,60.01964181733658,59.287584440157445,59.03687752779011,59.20747746630725,59.74280513749714,60.589661265254946,61.6981417619742,63.02155307493812,64.51632753271093,66.14193869152938,67.86081668169398,69.6382635539604,71.44236862593091,73.24392382844566,75.01633905197417,76.73555749300645,78.37997100044485,79.93033542199487,81.36968595055694,82.68325247061756,83.85837490464087,84.88441855945989,85.75268947266773,86.45634975900947,86.990332956773,87.35125937418063,87.53735143578055,87.54834902883792,87.38542484972652,87.05109975031999,86.54915808438324,85.88456305396397,85.0633720557832,84.09265202762873,82.98039479474356,81.73543241621944,80.36735253138805,78.88641370621126,77.30346077967344,75.62984021017306,73.87731542191243,72.05798215129133,70.18418379329661,68.26842674789467,66.32329576642192,64.36136929797735,62.39513483581176,60.43690426372228,58.498729202440636,56.59231635602687,54.72894285825919,52.919371619025725,51.17376667071648,49.50160851461444,47.91160946728592,46.411629006973854,45.00858911998736,43.70838964709414,42.51582362991211,41.43449265729882,40.46672221174627,39.61347701576845,38.874276378294816,38.2471095410629,37.728351025006255,37.31267597664929,36.99297551449545,36.7602720754221,36.603634761067546,36.51009468422723,36.46456031524317,36.4497328283913,36.44602144828106,36.431458796238246,36.38161623670205,36.26951922361567,36.06556264681475,35.7374261784227,35.24998961923717,34.56524824512673,33.64222815342013,32.43690160929523,30.902102392173823,28.987441142114434,26.639220706193996,23.800351484915126,20.410266778578425,16.40483813369079,11.716290689351073,6.273118523634958,0.0,-72.17378126070592,1.4147764476334894,-0.40724208425078356,model C,kappa,v0.5,-0.08575895685884993,0.10917582264784678,8.0,8.0,28.920740181225987
82,Stonelift Botski I,33.0,100.0,87.40526081720746,76.05558135862601,65.89372975001434,56.86276962500485,48.906144133478016,41.96775726227069,35.99205246821896,30.92408862353494,26.709613273518073,23.29513320660047,20.62798233672653,18.65638689806684,17.329527952066194,16.597601206826045,16.411874148820925,16.724740486949273,17.489771908918563,18.661767149964376,20.19679837390396,22.05225486652406,24.18688404130251,26.560829757464973,29.13566795037463,31.87443957425741,34.7416808572607,37.703450868846176,40.72735639951758,43.78257415288175,46.83987025004496,49.87161704634255,52.851807260403305,55.75606541554784,58.56165659352167,61.24749250056166,63.794134845797515,66.18379603198724,68.40033715858625,70.4292633371522,72.25771631908201,73.87446443568511,75.26988985058925,76.43597312448199,77.36627509218486,78.05591605206385,78.50155226777167,78.70134978232606,78.65495554452175,78.36346584767652,77.82939208071153,77.05662379156631,76.05038906294732,74.8172122004107,73.36486873278066,71.70233772490032,69.83975140271681,67.78834209070362,65.5603864616114,63.16914709856037,60.62881136945953,57.954427613765745,55.161838641574526,52.267612545044905,49.28897082215934,46.24371381281801,43.15014344726654,40.02698330685814,36.893295997149494,33.7683978333356,30.671770838007976,27.62297205125959,24.641540153116516,21.74689939830404,18.958260863352155,16.294521006028052,13.774157537109687,11.415122604486974,9.234733289604293,7.249559416231917,5.475308671571778,3.926709039701909,2.6173885473511707,1.559752322008764,0.7648569623680508,0.24228222110773298,0.0,0.04424065736235478,0.37935662783616825,1.0076833545009274,1.9293975333289222,3.1423726699611616,4.642031948834554,6.421198414626929,8.469942466046627,10.775426661954288,13.321747839816588,16.089776546493813,19.05699378136766,22.19732505179465,25.48097174090004,86.33047972003965,1.7083732908019411,-0.21777098579612253,model D,alpha,windows 2000,0.2407586161660038,-0.17598486992643042,55.0,50.0,23.01189055645098
83,Firevator Botsky,65.0,60.05658919896539,58.297828362379065,56.63977865543497,55.09693800628899,53.68209699324999,52.40639243914483,51.27936100568324,50.308992787822916,49.501784908134375,48.86279511116604,48.39569535780911,48.10282541966261,47.98524647339833,48.0427946951258,48.27413485475727,48.67681391037268,49.24731460258464,49.98110904890339,50.87271233810178,51.91573612458025,53.1029422227318,54.42629620130695,55.87702097777875,57.445650412707685,59.12208290410672,60.895634981806246,62.75509490181904,64.68877624070527,66.68457148993741,68.73000565026528,70.81228982608098,72.91837481978393,75.03500472614569,77.14877052667508,79.24616368398308,81.31362973614796,83.33762189107988,85.30465462088635,87.2013572562367,89.01452758072762,90.73118542524755,92.33862626234212,93.82447480057876,95.176738578912,96.38386156104825,97.43477772981066,98.31896468150447,99.02649722028163,99.54810095250593,99.8752058811179,100.0,99.91548288834109,99.61551930500208,99.09489278288042,98.34935922327514,97.37570049025196,96.1717780050082,94.73658634023785,93.07030681449623,91.17436108656531,89.05146474981856,86.70568092658574,84.14247386251839,81.36876252095429,78.3929741772825,75.22509801330848,71.87673871161905,68.36117004994749,64.69338849553793,60.89016679951138,56.97010759122955,52.95369697266052,48.863358112743704,44.723504841754206,40.560595245668864,36.40318526052979,32.281982266811475,28.229898683783006,24.282105563875227,20.476086187045098,16.851689655140056,13.451184486263717,10.31931220914039,7.503340957480874,5.053119064346433,3.0211286565136377,1.4625392488408249,0.43526133863138683,0.0,0.2203084782359139,1.1626417841710082,2.896410288540981,5.494033316353349,9.030992741250932,13.585886579876364,19.24048258623912,26.07977184607763,34.192022371228056,43.66883269398511,54.605185461469596,71.57455946988483,1.4288564508163124,-0.32165181644204743,model C,zeta,v1.5,0.034190243725106484,-0.08244615292670851,98.0,48.0,6.229687131943578
84,Pullwidget Botson I,85.0,71.40483690472706,59.82501103645974,49.466665384658874,40.27036010373491,32.17785428283531,25.132105945844586,19.077272051384277,13.958708492812939,9.722970098226206,6.317810630456688,3.6921827870740964,1.7962382003851092,0.5813274374334803,0.0,0.006004324602472436,0.554287782495714,1.6009966796716675,3.1034762568591745,5.020270689524267,7.31112308786985,9.936975496835968,12.85996889609974,16.043443200075085,19.451937257913283,23.05118885350243,26.808134705467662,30.69091046717126,34.66885072671255,38.71248900692768,42.793557765390055,46.884988394409994,50.96091122103488,54.99665550704922,58.96874944897439,62.854920178068994,66.63409376032841,70.28639519648524,73.7931484220092,77.13687630710685,80.30130065672174,83.2713422105348,86.03312064296352,88.57395456316294,90.88236151502454,92.9480579771774,94.7619593629874,96.31618002055716,97.60403323272689,98.62003121707355,99.35988512591102,99.82050504629058,100.0,99.89767794356462,99.51404576824639,98.85080930004443,97.91087329969518,96.69834146267205,95.2185164191849,93.47789973418102,91.48419190734538,89.24629237309884,86.7742995005998,84.07951059374403,81.17442189116362,78.0727285662285,74.78932472704443,71.34030341645636,67.74295661204383,64.01577522612469,60.17844910575387,56.25186703272287,52.25811672356026,48.220484829532374,44.163456936642206,40.11271756562832,36.0951501719693,32.1388371458781,28.27305981230551,24.528298430939717,20.93623219620668,17.52973923726695,14.342896618020681,11.410980337103338,8.770465327888791,6.459025458486548,4.5155335317439285,2.980061285245813,1.8938793913135983,1.299457457004878,1.2404640241149754,1.7617665691769455,2.909431503459734,4.730724172970498,7.274108858451803,10.58924877538414,14.727006073986193,19.739441839212553,25.679816090752972,32.60258778303882,40.56341480523314,-42.9652689980172,0.9616968366936587,-0.7996919963956414,model A,gamma,v2.0,-0.5491834555916617,0.5617266505170984,98.0,2.0,37.37468276866149
85,Pushhauler Botchik II,21.0,95.57863362053362,87.74745405292606,80.44622622031149,73.66582373050721,67.39669741744723,61.628876331880576,56.35196969341744,51.55516980392251,47.22725592225598,43.35659910036197,39.931167980704444,36.938535555050684,34.36588688460214,32.20002778147296,30.427394451515795,29.03406409849521,28.005766489608664,27.327896482354852,26.985527512749556,26.963426044889115,27.24606698186119,27.81765003800324,28.662117072508302,29.763170384378405,31.104291968725367,32.66876373441917,34.43968868308383,36.40001304944065,38.532549402999166,40.820000711095275,43.244985363277216,45.790063157038894,48.43776224490051,51.170607042837034,53.97114710005388,56.82198693011027,59.705816803389844,62.60544450091932,65.50382802953374,68.38410929839009,71.22964875682796,74.02406099357782,76.75125129731659,79.39545317857115,81.94126685296888,84.37369868583589,86.67820159814278,88.84071643379801,90.84771428828805,92.68623979866638,94.34395539488864,95.80918651249573,97.07096776664521,98.11909008748843,98.944148816897,99.53759276653584,99.89177423728324,100.0,99.85658323764407,99.45689644873434,98.79742531216124,97.87582351334447,96.69096853173899,95.24301838968793,93.5334693626232,91.56521465061395,89.34260401126149,86.87150435394292,84.15936129540191,81.21526167668566,78.04999704143198,74.6761280755013,71.10805000795753,67.36205897339585,63.456419335619195,59.41143197266,55.24950352315167,50.995216594046624,46.67540092968026,42.31920554218688,37.95817180325736,33.62630749724873,29.360161835639143,25.198901432831132,21.184387243301657,17.361252460101102,13.776981374696847,10.481989198168575,7.529702843746872,4.976642670702311,2.882505189579877,1.310246728783269,0.32616806250383734,0.0,0.4049899362211045,1.6179893637818965,3.7195423462822474,6.793974952973719,10.929485654778015,16.218236681646957,96.76221041230687,1.0880619444764976,-0.6572410472091363,model A,beta,v1.0,-0.33400488335620343,0.24353100077241413,29.0,1.0,34.19742086468206
