id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,InfoCore Size,Polarity Sinks,Sonoreceptors,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Repulsorlift Motor HP,Cranial Uplink Bandwidth,AutoTerrain Tread Count,Astrogation Buffer Length,Productivity
80,Pullwidget Botsky II,33.0,66.85504873038659,53.680808125350374,42.69348446646006,33.70250319204534,26.526526403104526,20.993253624563366,16.939222566533722,14.209609885572327,12.658031945939547,12.146345580858139,12.544448853771959,13.730081819604687,15.588627286018674,18.012911574673616,20.90300528248533,24.16602404288437,27.715929287075003,31.47332900529382,35.36527850806847,39.32508118747637,43.29208927840361,47.21150461980364,51.034179415955826,54.716416997724515,58.21977258381749,61.510854042044826,64.56112265057772,67.34669385920733,69.848138050603,72.05028130157159,73.94200614431601,75.5160523276938,76.76881757847632,77.70015836260689,78.31319064645983,78.61409065809981,78.61189564853893,78.31830465299787,77.7474792521621,76.91584433344273,75.84188885223374,74.54596659317194,73.05009693139434,71.37776559379864,69.55372542030042,67.60379712509265,65.55467005790383,63.43370296525792,61.268724751732314,59.087835241215316,56.91920593816794,54.79088078888058,52.73057694273032,50.76548551344364,48.922072340352024,47.225878749651,45.70132231566204,44.371497622084824,43.2579770232625,42.38061140543869,41.75733094801302,41.40394588480445,41.33394726530659,41.55830771594681,42.085282201348434,42.92020878558478,44.06530939344196,45.51949057167423,47.27814425026389,49.33294850368078,51.671668312141875,54.27795632286701,57.13115361134151,60.20609044257098,63.47288703234085,66.89675430847952,70.43779467211007,74.05080275891763,77.68506620039805,81.28416638512368,84.78577922000052,88.12147589152723,91.21652362704951,93.9896864560288,96.35302597129449,98.21170209029397,99.46377381636738,100.0,99.70364010008232,98.45025494516351,96.10750749470986,92.53496360037053,87.58389276723688,81.09706891509202,72.90857113967874,62.84358447395236,50.71820064933685,36.339218856997604,19.503946509084372,0.0,-15.552225854775827,0.8459173957268895,0.6485957004698206,model B,kappa,v1.0,1.5763780733352153,-1.5833090648097072,62.0,27.0,-8.75095890739128
81,Thumpwidget Botson,57.0,19.742249813963667,22.392770892971477,25.139352101220492,27.95446630930234,30.81155020584135,33.6850655670308,36.55055656295976,39.384703100730476,42.16537020436622,44.87165343150983,47.48392032691268,49.983847912714204,52.35445621551209,54.58013783022285,56.646683520733006,58.54130385734098,60.25264689098918,61.770811864287,63.087358959324156,64.19531508227462,65.08917568479107,65.76490262218998,66.21991804842719,66.45309434786402,66.4647401038239,66.25658210393966,65.83174338229126,65.1947172983341,64.35133765261796,63.30874483929625,62.075348035426124,60.66078342705895,59.07586847212127,57.332552200086575,55.44386154843717,53.42384373591725,51.287504672575814,49.05074340660061,46.730282607942456,44.34359508873011,41.90882636047567,39.44471322807057,36.97049842057221,34.5058412587809,32.07072435960756,29.685356377231724,27.370070781050515,25.145220670417785,23.031069626173906,21.047678598965962,19.214788834359258,17.551700834737883,16.077149357997513,14.809174453027499,13.764988531984212,12.960839479354313,12.411869797809446,12.131971790850752,12.13363878224379,12.427812372245306,13.023725730618354,13.928742926440258,15.14819429469996,16.685207839685244,18.540536675162233,20.712382501343935,23.196215118650397,25.984587978258595,29.06694976944288,32.42945204370671,36.05475287570504,39.92181656095564,44.0057093503422,48.27739122140865,52.703503686442744,57.24615363735048,61.862693227320975,66.50549578928307,71.12172779115129,75.65311682786142,80.0357156501996,84.19966223041926,88.0689358646494,91.56110931209454,94.58709697102191,97.05089909154553,98.84934202519207,99.87181451126676,100.0,99.10760501249489,97.06008353745594,93.71435746471526,88.91853305554226,82.51161344975438,74.32320720960834,64.1732329004831,51.871619708363106,37.21800409409617,20.00142248445939,0.0,53.90647738880392,0.07474624837390001,-0.1038364061350198,model C,beta,v2.0,1.084397550462922,-1.1004301332112691,62.0,21.0,34.91491003336536
82,Waterdigger Botberg II,76.0,53.99235181740614,41.773479772375104,31.457599068012172,22.88685846953131,15.910751081104364,10.385961946241988,6.17621564817473,3.15212391023401,1.191033196233159,0.17687231084842647,0.0,0.5570525512330227,1.7507913940985764,3.489950700534783,5.6890849852477645,8.26841670609258,11.153683864454429,14.275987605629512,17.571639819206194,20.982010739445727,24.453376545663712,27.936766962610637,31.387812860853337,34.766593857155705,38.03748591485972,41.169008944266835,44.133674403018425,46.90783289647714,49.47152177810803,51.808312749859134,53.90515946254314,55.75224511621764,57.34283006056691,58.673099395282115,59.74201057044327,60.551140986899185,61.10453559664959,61.40855450322522,61.47172056206976,61.30456698091922,60.919484920185084,60.33057109333457,59.553475367270046,58.60524836271218,57.5041890545802,56.26969237237317,54.92209680054988,53.48253197891061,51.97276630297988,50.41505452438355,48.831985351234046,47.246329048507796,45.68088503842919,44.15832950084936,42.7010629736281,41.331057953016874,40.06970649403453,38.93766781085377,37.95471587718106,37.1395870266334,36.509827553125696,36.08164131124638,35.86973731664324,35.88717734639836,36.145223539415966,36.65318599679877,37.41827038223081,38.44542552235574,39.737191007164846,41.293544790369815,43.11175078978605,45.186206487719176,47.50829053133876,50.0662103330628,52.844849670938665,55.82561628902617,58.98628949777144,62.300867774394284,65.73941636326947,69.26791487630658,72.84810489332473,76.4373375624455,79.98842120046739,83.44946889323893,86.76374609605638,89.86951823403584,92.69989830249136,95.18269446731631,97.24025766537311,98.78932920487155,99.74088836573415,100.0,99.46566213219555,98.03065355971245,95.5813814531867,91.99772895689583,87.15290278912285,80.91328084253743,73.1382597845913,63.68010265789582,-9.830080449666937,0.8434181051621719,0.6711953002426221,model B,kappa,v1.0,1.6465854985936463,-1.6910959037505306,69.0,62.0,30.86537787728315
83,Rocklift Botchik,67.0,50.78884060806169,44.06918470132323,38.96603833439082,35.31375831082073,32.955321447055915,31.742133747863743,31.53383958177377,32.19813085651545,33.610556194455924,35.65433010803778,38.22014217521675,41.20596621489951,44.51686946238146,48.06482174478434,51.76850465649419,55.553120734598835,59.35020263432601,63.09742230448067,66.73840016288305,70.22251427180638,73.50470951341454,76.5453067651998,79.30981207542061,81.76872583853965,83.89735197066092,85.67560708496816,87.08782966716205,88.12258925089841,88.77249559322586,89.03400785002314,88.90724375143762,88.39578877732232,87.50650533267394,86.24934192307103,84.6371423301111,82.68545478684834,80.41234115323222,77.83818609154434,74.98550624183672,71.87875939736882,68.54415368004688,65.00945671585926,61.30380481031678,57.457512123888776,53.50187984744078,49.46900537767383,45.391591492560366,41.30275552678312,37.2358385471729,33.22421452814493,29.30109952713908,25.499360860055294,21.8513262766922,18.388593136186486,15.141837582446385,12.1406237195943,9.413212787401273,6.986372336726572,4.885185404954158,3.132859691431305,1.7505367329060777,0.7571010789653079,0.1689894674705439,0.0,0.26110131728106817,0.9602417746324204,2.102158617398185,3.688187156390601,5.716069943321978,8.179765946244588,11.069259724992847,14.370370606612484,18.064561860805014,22.128749875364576,26.53511333161351,31.250902379841982,36.238247814744625,41.4539702508568,46.849389297996716,52.37013273669706,57.95594569365164,63.540499817144344,69.05120245249032,74.4090058174737,79.52821617779112,84.31630302247106,88.67370823933777,92.49365529042709,95.66195838743381,98.05683166715401,99.54869836690918,100.0,99.26500553112608,97.18962055184532,93.61119645598728,88.35833961511133,81.25072055393684,72.0988831257791,60.704053687989536,46.85795027739302,-94.98882170632787,0.34009934271282344,0.2515389168292844,model E,zeta,v2.0,1.3214244806068742,-1.3750951391390365,59.0,35.0,15.461962957016368
84,Walldigger Botsky,67.0,59.19091196082239,43.77599040076963,31.18208583656396,21.157629161521864,13.463077467987128,7.870662438793051,4.164138738724676,2.138532405981041,1.5998892436374212,2.3650232111075424,4.261264815605808,7.126209503609557,10.807466052321297,15.162404961130877,20.057906843077856,25.37011081631365,30.98416289556366,36.793964383589746,42.70192026265225,48.61868758597244,54.462923869194455,60.161035481847726,65.6469260388094,70.86174479176599,75.75363502067633,80.27748242523342,84.39466351632629,88.0727940075032,91.28547720643307,94.01205240636774,96.237343277605,97.95140625894973,99.14927894917659,99.83072849849293,100.0,99.66556488115542,98.83986929523607,97.53908251279924,95.78284531314658,93.59401837578336,90.99843067188485,88.02462785575415,84.70362065628787,81.06863326843717,77.15485174466896,72.9991723864291,68.6399501356052,64.11674696598783,59.470080274733895,54.74117127382792,49.97169338154239,45.203520613905226,40.47847597615649,35.83807985421406,31.323298406136512,26.974291953579193,22.83016337326544,18.928706488442117,15.306154460344793,11.996928179657365,9.033384657978754,6.445565419280026,4.260944891372813,2.504178797362591,1.1968525471208724,0.3572296287402201,0.0,0.13602847982940186,0.7721031397626401,1.9106836954090995,3.5496498979160998,5.682049925426272,8.295848774535694,11.373676651771374,14.892577365035573,18.823756715084027,23.132330886974334,27.777074841537708,32.710170706839556,37.876956169632344,43.21567286683653,48.65721477698229,54.12487661168793,59.53410220711049,64.7922329154222,69.79825599624813,74.4425530081657,78.60664820011934,82.16295690292372,84.97453392071786,86.89482192239676,87.76739983311816,87.42573122573747,85.69291271227195,82.38142233537378,77.29286795978618,70.21773566378802,60.93513813069757,49.21256304030605,34.80562146031838,-74.76352310374719,0.10565639739596049,-0.1968158344849572,model C,beta,v2.0,1.0956589913563184,-1.1467926068484258,40.0,10.0,24.351192568467027
85,Extradigger Boterson I,77.0,15.12062762962493,10.652107376261277,7.098443575371151,4.367442158296529,2.3719466560420304,1.0297193924565735,0.2633226774150509,0.0,0.17155722168326168,0.7142437695076681,1.5686338292686983,2.6795075386961376,3.9957321806357986,5.4701433762310865,7.059426278104805,8.723996763540715,10.427882627665221,12.13860477662915,13.827058420789227,15.467394267889933,17.036899716245056,18.515880047919364,19.88753962191038,21.137863067329953,22.255496476585957,23.231628598563884,24.059872031808645,24.7361444177063,25.25854963366536,25.627258986298795,25.84439240460578,25.913899633153044,25.84144142525659,25.634270736163728,25.30111391623422,24.852051904122494,24.298401419958683,23.652596158530923,22.928067982466775,22.13912811541444,21.300848335225254,20.428942167135244,19.539646076945395,18.649600664205703,17.77573185539474,16.935132097102475,16.144941549211556,15.422229278079197,14.783874449718471,14.246447522980166,13.826091442734874,13.538402833053636,13.398313190391248,13.419970076765908,13.616618312942345,14.000481171613407,14.58264157058052,15.372923265936938,16.379772045249126,17.610136920736235,19.069351322455457,20.761014291480652,22.686871673085555,24.846697309925368,27.23817423521645,29.856775865921886,32.695647195929524,35.74548598923564,38.99442397312426,42.427908031354036,46.02858139733284,49.776164847305196,53.647337893531464,57.61561997746847,61.65125166295421,65.72107582938625,69.7884188649073,73.81297185958272,77.7506717985834,81.5535827553696,85.16977708487218,88.54321661667088,91.613633848177,94.31641313781998,96.58247189822433,98.33814178939065,99.50504991188117,100.0,99.73485361496928,98.6164113381208,96.54629396406945,93.42082369390103,89.13090532834887,83.56190746097768,76.59354367136359,68.0997537182786,57.948584732872966,46.00207241185304,32.11612221066276,16.140390536670647,1.740362673565727,0.9716104803471287,0.7100132302471822,model B,kappa,v1.0,1.6955792813608668,-1.6612834714088616,52.0,92.0,0.13826280325568518
86,Waterborer Botson,59.0,42.37008609565318,33.74776229294297,26.730883677116342,21.164503580170795,16.901724822203402,13.803518554826546,11.738543104583673,10.58296281636505,10.220266896823492,10.54108825779014,11.44302235969019,12.830446054958633,14.614336431456007,16.71208965588421,19.0473398172021,21.549777770041437,24.154969978122466,26.80417735766975,29.444174120827917,32.027066619077324,34.51011218664999,36.85553798394514,39.03035984094502,41.0062011006308,42.759111462397954,44.26938582547251,45.521383132326406,46.50334521209336,47.20721562398464,47.62845850070481,47.76587739186732,47.62143410741067,47.20006756101369,46.50951261351157,45.5601189163115,44.36466975480845,42.93820089180096,41.29781941090686,39.46252255997876,37.45301659452037,35.291535621101616,33.00166044077489,30.60813739249041,28.136697196512877,25.61387379783508,23.06682320959664,20.523142356496866,18.01068791821305,15.557395172813967,13.191096840177288,10.939341925403966,8.829214562235563,6.887152856469108,5.138767729371593,3.6086617610988325,2.3202480341086384,1.2955689765761538,0.5551152058132505,0.11764437167878061,0.0,0.21693033598470302,0.7809071876364262,1.7019447691749858,2.9874185444449544,4.641884070339359,6.666895840208474,9.06082612728005,11.81868382807323,14.931933305814404,18.38831323385323,22.1716554390774,26.261703745333147,30.6339328168325,35.259367001574354,40.104399174764076,45.13060958222136,50.29458468379633,55.547735996793214,60.83611893938178,66.10025167400582,71.27493395081217,76.28906595106065,81.06546713053055,85.5206950629561,89.56486428342292,93.1014651317932,96.02718259612176,98.2317151560705,99.59759362632185,100.0,99.30658629207564,97.37729338279965,94.06416986109576,89.21119086800364,82.65407694006399,74.22011285276655,63.72796646394008,50.98750755717326,35.799626685238664,17.95605401351764,-83.12093143360198,0.560264065278506,0.36018422462210914,model D,alpha,v1.0,1.2702715487902758,-1.3047971493423554,6.0,55.0,-59.977523841244334
87,Waterdigger Botski,89.0,47.4749230098238,33.95522178432858,23.060808325714696,14.552545161250451,8.202921876974258,3.7958078297322744,1.126204859216021,0.0,0.2337181935793054,1.654275000407286,4.098729311933073,7.4140360626393145,11.456798942079722,16.093023106916654,21.1978678929589,26.65539952719907,32.35834383985139,38.207838976389276,44.11318810958298,49.99161215153707,55.76800246572816,61.37467357904266,66.75111589381409,71.84374839986096,76.60567138652429,80.99641915470528,84.98171272890266,88.53321256925099,91.62827128355728,94.24968633933959,96.3854527758639,98.0285159161824,99.17652407917042,99.83158129156465,100.0,99.69205378304873,98.9217300632556,97.7064828191784,96.06698529742339,94.02688272468335,91.61254501977588,88.8528195056811,85.77878362157793,82.42349763488322,78.8217573532882,75.00984683679697,71.0252911097639,66.90660887293129,62.69306521546575,58.42442432699833,54.140702209659274,49.881919390118426,45.68785363162086,41.5977926460254,37.6502868058414,33.88290185626758,30.33197162722916,27.032350745413158,24.017167346311574,21.317575786254288,18.962509354446738,16.978432985009896,15.389095969018063,14.215284666532513,13.474575218642823,13.181086259504918,13.345231628375917,13.973473081652688,15.068073004912003,16.626847124943282,18.642917221791603,21.1044638407909,23.99447900460131,27.290518925255945,30.96445671618441,34.98223510426147,39.303619141837146,43.88194891878064,48.66389227451333,53.589197510051015,58.59044610003609,63.59280540477786,68.51378138229443,73.2629713003372,77.74181644844742,81.84335484997179,85.45197397412733,88.44316344800646,90.68326776864895,92.02923901504802,92.32838956021129,91.41814478318454,89.12579578109718,85.2682520811948,79.65179435287328,72.07182711974176,62.312631471621174,50.14711777660611,35.336578393105626,17.630440381849056,22.028121975268505,0.43973735267518704,0.2125680907812828,model E,zeta,v2.0,1.3098259198959663,-1.3490653309137972,4.0,71.0,-38.82265208333472
88,Stonevator Botsky Jr.,59.0,85.01211173357413,64.66303096458405,47.66745770390482,33.736358815780406,22.594335051002535,13.979337384899932,7.6423833553273255,3.3472734006546925,0.8703071977563379,0.0,0.5367989752360092,2.292799543786464,5.091461716434312,8.767326432412322,13.165731897392574,18.14252992147538,23.563802257178214,29.305576937425226,35.25354461353625,41.30277489321571,47.35743267854206,53.330494503956636,59.14346487425304,64.72609260256608,70.01608714836108,74.95883495542279,79.50711578984453,83.62081907801785,87.26666024462082,90.41789705060773,93.05404593119789,95.16059833386507,96.72873705632661,97.7550525845325,98.2412594306538,98.19391247107262,97.62412328437222,96.54727648932368,94.98274608287612,92.95361177814672,90.48637534240949,87.61067693508278,84.3590114457212,80.76644483200268,76.87033045771672,72.71002543075747,68.32660694110889,63.76258859883433,59.06163677206937,54.268286925005484,49.42765995588472,44.58517853498403,39.786283442606425,35.076149907070025,30.49940394270055,26.099838687810383,21.920130742702497,18.00155650764485,14.383708520871247,11.10421179656054,8.19844016283537,5.699232599742345,3.63660957725168,2.037489393233492,0.9254045114551505,0.32021789956987845,0.23783936710663894,0.6899419034534628,1.6836780158525244,3.2213960673889446,5.300356614974806,7.9124487473405445,11.043906423034478,14.675024808389475,18.77987661553565,23.326028440378035,28.27425710057994,33.57826597356265,39.18440133449705,45.03136869427593,51.04994913751857,57.1627156605644,63.28374950943423,69.3183565178503,75.16278344521116,80.70393431457997,85.81908675068101,90.3756083178845,94.23067285818217,97.23097682921053,99.21245564220203,100.0,99.40717223503565,97.23592264732443,93.27630584244297,87.30619706953068,79.0910085592906,68.38340586192889,54.92302418520792,38.43618473238673,6.364835745940894,0.8718963590832893,0.6784949444407649,model B,kappa,v1.0,1.7589011272991888,-1.7250896210738818,87.0,20.0,1.370377869143681
89,Fireminer Botberg Jr.,76.0,39.56380394275788,28.175747300369046,19.01686581017238,11.887439752823674,6.597300914258978,2.9656326737977903,0.8207700922461897,0.0,0.34936108514793424,1.7234439815747646,3.985191357064441,7.005698001403273,10.664010914483093,14.846929394404329,19.448805125579284,24.37134226683525,29.523397539517504,34.820780315592756,40.18605270575197,45.54832964751381,50.84307899332769,56.01192159867677,61.002431410181224,65.76793555370169,70.2673144224419,74.46480176505194,78.32978477373203,81.83660417233467,84.96435430446864,87.69668322160148,90.02159277116361,91.93123868465004,93.42173066572506,94.49293247832438,95.14826203475846,95.39449148381567,95.24154729886632,94.70231036596385,93.79241607195056,92.53005439255794,90.93576998051246,89.0322622536367,86.84418548295378,84.39794888079028,81.7215166888781,78.84420826646,75.7964981783909,72.60981628324106,69.31634782140065,65.94883350318189,62.540369596921174,59.12420801708477,55.733556412369786,52.401378253808026,49.16019292286951,46.04187579956614,43.07745835055236,40.296928217230835,37.72902930385589,35.40106186563287,33.33868259682582,31.5657047188593,30.103898068419717,28.972789185560615,28.189461401804305,27.76835492824658,27.721066943656336,28.056151682585785,28.778920523465118,29.89124207671337,31.391342272834464,33.27360445052797,35.52836944478224,38.14173567498958,41.09535923303783,44.36625397142348,47.92659159134856,51.743501730824505,55.7788720527784,59.989148333154944,64.32513454901202,68.73179296663832,73.14804422964338,77.50656744707071,81.73360028149327,85.74873903712029,89.4647387479024,92.78731326562644,95.61493534802892,97.83863674689329,99.34180829615345,100.0,99.68072112098089,98.24324026810541,95.53838548494599,91.40834433773446,85.68646400349334,78.19705135809616,68.75517306440321,57.16645566035395,12.826055383125151,0.37422629866050405,0.21468136302129542,model E,alpha,v2.0,1.3690815011995463,-1.3813737995928799,35.0,50.0,-38.86660057634279
90,Wallminer Botson Jr.,79.0,36.995637135529094,32.28811164789291,28.829314829961415,26.48709101607039,25.13628014753757,24.6585615662401,24.942297808191938,25.882378397121364,27.38006363804839,29.34282841086222,31.684205963898705,34.32363170751778,37.18628700768092,40.20294297952861,43.309804280957756,46.44835290619918,49.56519197939501,52.61188954817618,55.544822377239875,58.32501974192695,60.91800722179943,63.29365049421787,65.42599912791894,67.29313037659267,68.87699297246027,70.16325091985101,71.14112728878031,71.80324800852664,72.14548566120943,72.1668032753659,71.86909811952951,71.25704549580621,70.33794253345272,69.12155198245406,67.61994600710011,65.84734997956413,63.81998627347913,61.55591805751688,59.074893088963066,56.39818750729724,53.54844962776851,50.549543734973454,47.42639387643414,44.2048276561748,40.91142002829953,37.57333709057027,34.218179877982976,30.873828156346672,27.56828421586011,24.329516664688168,21.185304222541422,18.163079514252384,15.289772863352683,12.591656085651406,10.094186282811652,7.8218496359290155,5.798005199106619,4.044728693036745,2.582656298575021,1.430828450317815,0.6065336301829495,0.1251521609809546,0.0,0.24217253257931268,0.8603883656841236,1.8608331214889602,3.247003230951561,5.019549727391339,7.176122040063679,9.71121178774382,12.615996572298382,15.878183772266377,19.481854336434424,23.407306577413518,27.630899965222184,32.12489892085684,36.85731660987316,41.79175873595969,46.887267334525276,52.0981645662624,57.37389651073504,62.65887695994986,67.89233121194009,73.00813986433978,77.93468260795528,82.59468202035455,86.90504735943777,90.77671835700957,94.11450901236812,96.81695138587372,98.77613939253234,99.87757259556706,100.0,99.01526384622822,96.78814340359945,93.17619876399313,88.02961463539313,81.19104413547552,72.49545258516824,61.769961302248625,-39.882109719550925,0.3246990655743103,0.13096039441813723,model E,zeta,v2.0,1.2494142529649863,-1.241931654647201,41.0,38.0,-6.395685405287139
91,Rockwalker Botsky,67.0,66.47458014329393,50.732047073165354,37.555226856666124,26.72468241913682,18.03131307247093,11.276139311328617,6.270087609350407,2.8337752153709412,0.7972949496327819,0.0,0.2902887181720494,1.5253894158974626,3.5711451611875535,6.30179857453015,9.599776625103432,13.355475426989496,17.467045035388253,21.84017424283109,26.387875375394625,31.030269088914398,35.69436916519862,40.31386730824199,44.82891794043932,49.185922998799334,53.33731673115851,57.2413504923945,60.861877540640094,64.1681378334971,67.1345428242497,69.74046025807871,71.96999896827437,73.81179367245147,75.25878976876177,76.30802813210869,76.96042991036006,77.22058132056311,77.09651844515724,76.59951202818777,75.74385227152077,74.54663363105492,73.0275396129372,71.20862756977544,69.11411349685187,66.77015682833819,64.20464523350799,61.44697941295077,58.52785789478664,55.479061830877654,52.33323979304555,49.12369256928043,45.88415795995964,42.64859557405804,39.45097162536156,36.32504372868357,33.304145696076844,30.420972333047814,27.707364234769216,25.194092582296367,22.910643938776246,20.88500504566789,19.14344761894933,17.710313145337057,16.607797678496176,15.855736635253676,15.471389591815068,15.469225079977742,15.86070538334071,16.65407133352325,17.854127106376787,19.462025018198343,21.475050321944657,23.88640600344198,26.684997577610716,29.85521788466598,33.376731886338575,37.22426146209118,41.36737020532319,45.77024821959112,50.39149691482074,55.18391380352604,60.094277297011885,65.06313150159268,70.02457101481215,74.9060257216519,79.62804559073746,84.10408547057452,88.24028988572975,91.93527783307798,95.07992757799792,97.55716145057531,99.241730641851,100.0,99.68973282655972,98.15987567265017,95.25034313517085,90.79180265303619,84.60545930336535,76.50284059771772,66.28558127828632,53.745208114137924,53.41067541902177,0.8125236686975725,0.6056632174280678,model D,gamma,v1.0,1.3366168707498107,-1.349481520732354,68.0,20.0,-3.138981546099899
92,Excawaller Botski Jr.,59.0,32.75448604228114,28.303406344101685,24.60587876274709,21.603547285718435,19.23927289505558,17.45724257380987,16.203072536489778,15.423905683479347,15.068503279429493,15.08733085562228,15.432638336307832,16.058534389014387,16.921054998830982,17.978226266663142,19.19012143146135,20.51891211642242,21.928913799163755,23.386625505870413,24.86076372941508,26.322290571450825,27.744436108476876,29.1027149818771,30.374937211931407,31.54121323580007,32.58395316948079,33.487860293738805,34.23991876400957,34.82937554427457,35.24771656491,35.48863710450806,35.54800639567131,35.42382645477991,35.11618513573158,34.627203407654434,33.960976856592985,33.123511411166504,32.122653292200646,30.968013186331657,29.67088464358389,28.244156698919546,26.702220717761797,25.060871465490607,23.337202400910968,21.549495193695368,19.717103465797255,17.86033075683855,16.00030271347006,14.158833502704343,12.358286449220882,10.621428896646046,8.971281292803479,7.430960498939432,6.0235173229192185,4.7717682763979,3.698121555963465,2.8243972482523816,2.1716417590379398,1.7599364662928538,1.6082005972228839,1.7339883292747758,2.153280115115922,2.880268231587582,3.927136552631569,5.3038345461871135,7.017845495065125,9.073948941790217,11.473977357419642,14.216567034333158,17.296903202995935,20.70645937269443,24.43273089624608,28.45896275867958,32.763871589890286,37.321361901267515,42.10023654629546,47.06390140512452,52.17006429312009,57.370428093378045,62.610378113219724,67.82866366465272,72.95707386881391,77.92010768437481,82.63463815992496,87.00957091033186,90.94549681706738,94.3343389525069,97.05899372820978,98.99296626716317,100.0,99.93370048519861,98.63715345324377,95.9425370747671,91.67072845266082,85.63090433815694,77.6201360708931,67.42297874293483,54.8110545867816,39.54263058734678,21.362190317903117,0.0,97.58222056853492,0.42529369023209124,0.3597575180372417,model E,alpha,v2.0,1.3320713381566442,-1.3497003630630782,21.0,62.0,-44.449086581078575
93,Waterwaller Botberg,57.0,32.307581943547895,23.111383857202487,15.702698816765853,9.917159131176277,5.598528359466044,2.5985254122212442,0.776648653041546,0.0,0.1431090271027713,1.087757065748984,2.72280130619045,4.943998898991488,7.653831056488683,10.761327154250685,14.181888832537995,17.837114097762736,21.654621423948363,25.56787385418966,29.516003102112204,33.44363365333246,37.30070686691742,41.04230507684436,44.62847569346054,48.02405530494334,51.19849377875959,54.12567836312569,56.78375778846725,59.154966368878746,61.225448103583744,62.98508077839402,64.42730006716998,65.54892363328013,66.34997523106074,66.83350880727605,67.00543260257747,66.87433325296391,66.45129989124135,65.74974824848202,64.78524475548609,63.575330644238434,62.13934604937157,60.49825410962305,58.67446506929704,56.69166037972192,54.57461680071223,52.34903050202803,50.04134116483323,47.67855608315731,45.28807426535345,42.89751053555943,40.53451963515716,38.22662032423203,36.0010194830327,33.88443621343302,31.902925940386655,30.08170451339357,28.444972307953932,27.015738327031823,25.81564430251292,24.86478879666613,24.1815513036003,23.78241635072609,23.681797600218875,23.891861950469476,24.42235363755449,25.280418336688946,26.470427263689782,27.99380127643393,29.848834976315175,32.03052080971284,34.53037316944325,37.33625249621848,40.432189380115666,43.798208662027264,47.410153535127534,51.23950964632642,55.25322919773519,59.41355504811759,63.677844814362274,67.99839497293014,72.32226496132101,76.59110127953663,80.74096159152903,84.70213882666951,88.39898528120605,91.74973671972778,94.66633647661186,97.05425955749668,98.81233674072855,99.83257867884325,100.0,99.19244340945819,97.28040379102991,94.12685230855102,89.58706050731084,83.50842441555379,75.73028864590742,66.08377049685923,54.391584054203655,40.46786429251233,-10.12007766107294,0.31312722882645655,0.12936708379040507,model E,zeta,v2.0,1.4898949063745648,-1.4396508200856104,82.0,34.0,45.87969816900086
94,Pushlift Botchik,96.0,55.43171785260464,48.294840706217244,42.13329658857058,36.88243882592945,32.47865347393123,28.85947257064973,25.963682172212373,23.731425170971043,22.10429889622633,21.025447497505365,20.439649110393052,20.293397804916932,20.534980316485445,21.11454755937977,21.984180922799105,23.097953349459523,24.411985196746308,25.884494880419734,27.475844300874446,29.148579051952282,30.867463412308616,32.59951011933225,34.314004925618775,35.98252593799732,37.57895773911105,39.079500291550964,40.46267262454335,41.70931130319061,42.80256368026563,43.72787593055968,44.47297586778395,45.0278505440242,45.38471863174943,45.53799758837366,45.48426560337125,45.22221832794602,44.75262038725374,44.0782516751777,43.20384843165846,42.136039102576866,40.88327498219017,39.45575563812209,37.86534911890671,36.12550694408462,34.25117387685431,32.25869247927546,30.1657024500266,27.991034744716252,25.75460047874749,23.477274612735137,21.180774420478944,18.88753273948658,16.62056600405358,14.403337060894957,12.259612767330983,10.213316372024432,8.288374678276801,6.508559989870551,4.897326839470733,3.4776434995778565,2.2718182760330743,1.3013205840808886,0.5865968069797326,0.14688093717109468,0.0,0.16217425998805907,0.6478122096599142,1.4693003409288354,2.636787699027058,4.157965218994736,6.037839844723348,8.27850343054755,10.878896425397897,13.834566339499748,17.13742099363087,20.775476550928328,24.732600331253924,28.988248408107854,33.517197988099475,38.28927457297129,43.269073904173325,48.415678689997385,53.68237011525442,59.01633413351739,64.35836254191088,69.64254883845089,74.79597886194973,79.73841621446009,84.38198246628615,88.63083214353503,92.3808224982366,95.51917806100087,97.92414997624161,99.46467011994335,100.0,99.37937443907379,97.44164004004669,94.01488843399545,88.91608431073841,81.95068823192032,0.9967492077511082,0.2169076552864565,0.08907554927462014,model E,zeta,v2.0,1.262838782316708,-1.2711888249155807,83.0,77.0,100.0
