id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Polarity Sinks,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Sonoreceptors,Astrogation Buffer Length,Cranial Uplink Bandwidth,InfoCore Size,Repulsorlift Motor HP,AutoTerrain Tread Count,Productivity
76,Pushwalker Botson I,92.0,19.013376484002002,12.82616017418308,8.003415721276735,4.422935211277846,1.9683601458005942,0.5290582032511123,0.0,0.28163585155492227,1.2797725337331953,2.9054500438343336,5.074818361812617,7.7090142114496825,10.734037821527128,14.080629686998996,17.684147330164457,21.48444206184029,25.425735742533494,29.456497543613875,33.52932070848659,37.600799313764725,41.63140503044188,45.58536388506476,49.430533020905685,53.13827745913527,56.6833468599948,60.043752283969184,63.200642952958866,66.13818301145331,68.8434282877026,71.30620305489089,73.51897679230821,75.47674094652375,77.17688569255779,78.61907669505455,79.80513186945528,80.73889814316965,81.42612821674948,81.87435732506042,82.09277999845563,82.09212682394693,81.88454120637849,81.48345612959899,80.903470917634,80.160227995859,79.27028965217178,78.25101479816476,77.12043573029803,75.89713489107106,74.60012163019682,73.24870896577254,71.86239034545353,70.46071640762548,69.06317174257622,67.6890516536703,66.35733891851868,65.08658055015461,63.89476455820271,62.79919671005464,61.816377292039704,60.96187787059808,60.25021805345341,59.694742250786184,59.30749643640323,59.09910490891512,59.07864705290492,59.25353410010102,59.62938589055289,60.20990763380066,60.99676667004601,61.98946923133051,63.18523720270404,64.57888488339769,66.16269574799513,67.92629920761169,69.85654737105709,71.9373918060147,74.1497603002153,76.47143362260233,78.87692228451111,81.33734330084069,83.82029695122293,86.28974354119553,88.70588016338226,91.02501745865283,93.19945637730756,95.17736494023958,96.902655000116,98.31485900254445,99.34900674724983,99.93550214924373,100.0,99.46328272862237,98.24113716302674,96.24423129109864,93.37799102188052,89.54247694673728,84.63226110053114,78.53630372278816,71.13783001887725,62.31420692119023,89.1471716374609,model E,beta,v0.5,1.1,1.012868307934254,-0.18433767963248626,0.14408794148732706,10.0,7.0,-68.09738999236697
77,Firevator Botski Jr.,49.0,54.704978792202354,44.206350167379135,35.01197444665834,27.053943002492552,20.264964414072352,14.578470832626088,9.928720301067056,6.2508950279881415,3.4811956160038133,1.5569312444397476,0.41660580636968964,0.0,0.2482493744013663,1.1039183295882595,2.511070070945571,4.4153325180028995,6.763960167556207,9.505891911136864,12.591804806828232,15.9741638054297,19.607267430968093,23.447289415556515,27.4523162886008,31.58238092035326,35.79949201981385,40.06765958697902,44.35291631943768,48.623334973314755,52.84904167856256,57.00222520859878,61.05714220429284,64.9901183522989,68.77954551773706,72.40587483122118,75.85160573023519,79.10127095485534,82.14141749782232,84.96058350895733,87.5492711539294,89.89991542736718,92.0068489203202,93.86626254206566,95.47616219626482,96.83632141146501,97.94822992595068,98.81503822693958,99.44149804412919,99.83389879758911,100.0,99.94895961324248,99.69125835933092,99.2386199856962,98.60392748481523,97.80113526818877,96.84517729466593,95.75187115311456,94.53781809944483,93.22029904797145,91.81716651713174,90.34673252954559,88.82765246642641,87.27880487633604,85.71916723829007,84.1676876792103,82.64315264572176,81.16405053030181,79.7484312517726,78.41376179014252,77.17677767579617,76.05333043302974,75.05823097793575,74.20508897063327,73.50614812184716,72.97211745383518,72.61199851566062,72.43290855281252,72.4398996311767,72.63577371534939,73.02089370130146,73.59299040338965,74.34696549571387,75.2746904078255,76.36480117477765,77.60248924152592,78.96928822167986,80.44285661059405,81.99675645281539,83.60022796386933,85.21796010640125,86.80985712066193,88.33080100933404,89.73040997672275,90.95279282227389,91.9362992884564,92.61326636298057,92.90976053536527,92.74531600786466,92.03266886072717,90.67748717180447,88.57809709051942,46.81744694496729,model B,gamma,v1.0,0.45261968494787763,0.5404388794377147,-0.554336229602551,0.5582886340031701,72.0,1.0,69.04630510047431
78,Wallwalker Botberg I,92.0,31.947030047235042,23.913496516042247,17.239684380467917,11.816932637030012,7.541430449474464,4.314119713311374,2.040597620351163,0.6310192232408159,0.0,0.06651841855732173,0.7538185012864289,1.989312389542271,3.704482908197267,5.834786130177456,8.31955394099875,11.101896603303011,14.128605321394389,17.350054805775354,20.720105837683008,24.196007833625103,27.73830140991657,31.31072094721522,34.8800971550583,38.41625963639858,41.89193945214054,45.282671685676384,48.56669800742267,51.724869239355876,54.74054791954915,57.59951086670817,60.2898517447075,62.801883627126564,65.12804156178608,67.262785135284,69.20250103753207,70.94540562629165,72.49144749170989,73.84221002085613,75.00081396225819,75.97181999043812,76.76113127044903,77.37589602241015,77.82441008604445,78.11601948521401,78.26102299245622,78.2705746935195,78.15658655190131,77.93163097338198,77.60884337056257,77.20182472740008,76.72454416374465,76.19124149987458,75.61632982103323,75.01429804196486,74.39961347145146,73.78662437684825,73.18946254862053,72.62194586487787,72.09748085591357,71.62896526873904,71.22869063161892,70.9082448186096,70.67841461409303,70.54908827731495,70.52915810692114,70.6264230054901,70.84749104407435,71.19768202673349,71.68093005506935,72.29968609276625,73.0548205301231,73.94552574859239,74.96921868531345,76.12144339765263,77.3957736277367,78.78371536698664,80.27460942066298,81.85553397238921,83.5112071486987,85.22388958356602,86.97328698294217,88.73645268929458,90.48769024613836,92.19845596258175,93.83726147784562,95.3695763258184,96.75773049958154,97.96081701594484,98.93459447999153,99.63138964960065,100.0,99.9855962882882,99.529625117976,98.56971150352409,97.03956143487785,94.86886444200714,91.98319615942869,88.30392089076366,83.74809417325886,78.22836534232232,-50.068137339432404,model E,alpha,v0.5,0.7324162158563411,0.6344835688347679,-0.1992999445348047,0.14503274019016837,12.0,95.0,-67.75569955233432
79,Extralift Botsky II,26.0,11.37724188490387,7.70316747215604,4.813755340392226,2.6522605050377472,1.1640970891254936,0.29680223232976444,0.0,0.2253652921945837,0.9265877527146357,2.05933567813776,3.581219926851862,5.451757828088906,7.632337090958671,10.086179713482622,12.778305891627593,15.675497928339619,18.74626414257768,21.960802778347556,25.29096591373552,28.710223369942177,32.19362662031621,35.717772699388185,39.26076811190435,42.802192741860345,46.323063761535025,49.805799540524326,53.23418355477486,56.59332829561784,59.86963917880289,63.05077845353166,66.12562911149169,69.08425879589032,71.91788371048828,74.61883252863358,77.18051030229512,79.59736237109682,81.86483827135113,83.97935564509284,85.9382641491128,87.73980936399194,89.38309670313473,90.86805532180345,92.19540202615131,93.36660518225679,94.3838486251573,95.24999556788228,95.96855251048844,96.54363314909217,96.97992228490365,97.28263973326115,97.45750423266446,97.51069735380848,97.44882740861738,97.27889335927794,97.00824872727384,96.64456550241911,96.19579805189211,95.67014702926909,95.0760232835574,94.42201176823156,93.71683545026373,92.96931921916055,92.18835379599405,91.38285964243866,90.5617508698019,89.73389914805998,88.90809761489183,88.09302478471106,87.29720845770103,86.52898962884953,85.79648639698036,85.10755787378855,84.46976809287406,83.89034991877548,83.37616895600259,82.93368745807305,82.56892823654248,82.28743857004105,82.09425411330682,81.99386280621779,81.99016878282767,82.08645628039922,82.28535354843677,82.58879675772165,82.99799390934582,83.51338874374238,84.13462464972629,84.86050857352029,85.68897492779354,86.6170495006959,87.64081336488717,88.7553667865749,89.9547931345478,91.23212278920859,92.57929705160478,93.98713205247043,95.4452826612516,96.94220639514407,98.46512732812852,100.0,66.14556685832414,model E,zeta,v0.5,0.564288636562838,0.5053920816608868,-0.32734142856655135,0.20584622064568764,16.0,37.0,11.667756433058258
80,Extraborer Botchik I,92.0,53.8643571613009,42.11491398613336,32.10481698154027,23.702315311432535,16.7813631564427,11.221506792233187,6.90777166780448,3.7305494838033333,1.5854852708310399,0.3733644677516094,0.0,0.37611935789031603,1.4172516749240673,3.0436148060984296,5.180002406214219,7.755671008184503,10.704227101342463,13.963514209749887,17.475499970505055,21.186163212051348,25.045381032485214,29.00681587786455,33.027802620516525,37.0692356373465,41.09545588814551,45.07413799389903,48.97617731509485,52.77557703003154,56.44933521312646,59.97733191322403,63.34221623190419,66.52929340179018,69.52641186485712,72.32385035074003,74.91420495504228,77.2922762176435,79.45495620100806,81.40111556849301,83.13149066265674,84.64857058356637,85.95648426710756,87.0608875632905,87.96885031456013,88.68874343410329,89.23012598415714,89.60363225431742,89.82085883984695,89.89425171998337,89.83699333624749,89.66288967075165,89.38625732450826,89.02181059573702,88.58454855817422,88.08964213938003,87.55232119904825,86.98776160731137,86.41097232305374,85.83668247221449,85.279228426099,84.75244087968716,84.26953192993946,83.84298215410718,83.48442768803945,83.20454730449339,83.01294949143697,82.91805953036749,82.92700657460594,83.04551072762094,83.27777012132117,83.62634799437568,84.09205977051526,84.67386013684452,85.36873012214922,86.17156417520066,87.0750572430706,88.06959184943379,89.1431251728796,90.28107612521733,91.46621242978756,92.67853769976861,93.89517851648532,95.0902715077164,96.2348504260043,97.29673322695848,98.24040914757663,99.0269257845295,99.61377617249835,99.95478586245706,100.0,99.69557040363289,98.98364264310113,97.80224311767437,96.0851661344766,93.76186098677698,90.75731903231998,86.99196077159644,82.3815229262027,76.83694551709655,70.26425894294198,62.56447105840842,-47.22314284326059,model B,alpha,v1.0,0.6608793482110821,0.7558112652195762,-0.405066636620602,0.46577164174029895,46.0,32.0,65.18524789354382
81,Firewidget Botski,71.0,0.0,2.624540309347678,5.092795481231327,7.416013681844544,9.605213114726235,11.671160872693884,13.62435287166571,15.47499486637185,17.232984547954423,18.90789472345657,20.50895757720043,22.045050014054038,23.524680084587203,24.955974492116315,26.34666718163808,27.70408901065224,29.035158501873166,30.346373677830492,31.643804977358574,32.93308925397503,34.21942485614811,35.507567789453034,36.80182896061736,38.10607250345511,39.42371518669013,40.757726903668036,42.11063224395741,43.48451314683978,44.88101263668859,46.301339640237074,47.74627488573517,49.21617788399524,50.7109949913269,52.230268554360556,53.77314713676022,55.33839682782489,56.92441363297921,58.529236946152864,60.1505641040489,61.78576602230129,63.43190391352096,65.0857470872312,66.74379183169182,68.40228137761214,70.05722694375321,71.70442986441871,73.33950479883504,74.95790402242001,76.55494279994082,78.12582584056088,79.66567483477536,81.169557073236,82.63251514746479,84.04959773245622,85.41589145116923,86.7265538209072,87.97684728158777,89.16217430590078,90.27811359135572,91.32045733421812,92.28524958533441,93.16882568784614,93.96785279679318,94.6793714806056,95.30083840448445,95.83017009567185,96.26578779060988,96.6066633639882,96.85236633968069,97.00311198357122,97.05981047826845,97.02411717970894,96.89848395565002,96.6862116060511,96.3915033653439,96.0195194865921,95.5764329075391,95.06948599854587,94.50704839241641,93.8986758961136,93.25517048436282,92.58864137514429,91.91256718707665,91.24185917868628,90.59292556956756,89.98373694343213,89.43389273304614,88.96468878705677,88.59918601870835,88.36228013644606,88.28077245641047,88.38344179681923,88.70111745423846,89.26675326174346,90.11550272896761,91.28479526404043,92.8144134774154,94.74657156758552,97.12599478868843,100.0,49.62830092812959,model B,gamma,v1.0,0.5281320683393358,0.5146816396455935,-0.47099833066602564,0.4495593282750949,76.0,94.0,24.7161349422187
82,Excalift Botski Jr.,86.0,0.0,4.253682853221993,8.389237463254771,12.408237244714492,16.31225561221731,20.10286598037938,23.781641763816868,27.35015637714592,30.809983234982703,34.16269575194338,37.409867342644084,40.553071421700984,43.59388140373024,46.533870703348015,49.37461273517045,52.11768091381372,54.76464865389398,57.317089370027375,59.77657647683006,62.14468338891821,64.42298352090796,66.61305028741548,68.71645710305692,70.73477738244846,72.66958454020624,74.52245199094641,76.29495314928512,77.98866142983856,79.60515024722288,81.1459930160542,82.61276315094871,84.00703406652255,85.33037917739192,86.5843718981729,87.77058564348174,88.89059382793452,89.94596986614741,90.9382871727366,91.86911916231821,92.74003924950844,93.55262084892344,94.30843737517932,95.00906224289226,95.65606886667844,96.251030661154,96.79552104093509,97.2911134206379,97.73938121487853,98.14189783827318,98.50023670543803,98.81597123098916,99.09067482954279,99.32592091571505,99.52328290412213,99.68433420938014,99.81064824610526,99.90379842891363,99.96535817242143,99.99690089124485,100.0,99.97622891330303,99.92716104577009,99.85436981201737,99.75942862666106,99.64391090431721,99.50939005960205,99.3574395071318,99.18963266152248,99.00754293739031,98.81274374935143,98.60680851202204,98.39131064001828,98.1678235479563,97.93792065045226,97.70317536212234,97.46516109758262,97.22545127144932,96.98561929833859,96.74723859286655,96.51188256964944,96.28112464330337,96.05653822844448,95.8396967396889,95.63217359165289,95.4355421989525,95.25137597620395,95.08124833802337,94.92673269902694,94.78940247383075,94.6708310770511,94.57259192330399,94.49625842720567,94.44340400337228,94.41560206641999,94.41442603096488,94.44144931162319,94.49824532301105,94.58638747974457,94.70744919644001,94.86300388771343,73.33670869989393,model B,kappa,v1.0,0.4463128742410112,0.45777034131627103,-0.6208033470483441,0.7986466681850122,29.0,34.0,23.55588399362719
83,Excadigger Botchik Jr.,65.0,33.41288541428038,25.230924467414585,18.38188127646666,12.767421620820082,8.29325388483856,4.8690531070624035,2.4083850294049998,0.8286301463492263,0.05090775414385172,0.0,0.6042759312875208,1.7956155447314672,3.5093338356084773,5.68410484694327,8.261885718704924,11.187840737003507,14.410265383286289,17.88051038353432,21.55290575745881,25.384684867697523,29.33590846901121,33.36938875748008,37.450613419700126,41.54766968197974,45.6311683595359,49.67416790569067,53.65209846106781,57.54268590278887,61.32587589367002,64.98375793141804,68.500489397827,71.86221960797475,75.05701385941906,78.07477748139435,80.90717988400799,83.54757860743655,85.9909433711225,88.23378012297069,90.2740550885442,92.1111188202616,93.74563024659263,95.17948072125523,96.41571807241127,97.45847065186388,98.312871384253,98.98498181625214,99.48171616576535,99.81076537112239,99.98052114027621,100.0,99.8787673450809,99.62686148751969,99.25471770572459,98.77309229370985,98.19298661029076,97.52557112827988,96.78210948368525,95.97388252490458,95.11211236192285,94.20788641550911,93.27208146641188,92.31528770455607,91.34773277824021,90.3792058433307,89.4189816124613,88.47574440422562,87.5575121923786,86.67156065502762,85.82434722383267,85.02143513320134,84.2674174694854,83.5658412201773,82.91913132310583,82.32851471563521,81.79394438385758,81.31402341179194,80.88592903058077,80.50533666768442,80.16634399608108,79.86139498345811,79.58120394141339,79.31467957464987,79.04884903016853,78.76878194647445,78.4575145027578,78.09597346810948,77.66290025069877,77.13477494698593,76.4857403909021,75.68752620306441,74.70937283995485,73.51795564312988,72.07730888840732,70.34874983507045,68.29080277506093,65.85912308217007,63.006421261247404,59.6823869973848,55.83361320512261,51.40352007763484,41.79646680251204,model E,alpha,v0.5,0.48884290420547083,0.4792594847862846,-0.32536022482930194,0.2274763034788379,61.0,24.0,1.6547969044953703
84,Pushwidget Botchik Jr.,86.0,0.0,2.7193609777869296,5.415857467078868,8.088312785963138,10.735575447970238,13.356520911071183,15.950053211454737,18.515106482084743,21.050646356037404,23.555671254618645,26.02921356026134,28.470340674202692,30.878155958941566,33.25179956547581,35.590449145319596,37.8933204473008,40.15966779913833,42.38878447379952,44.5800029406375,46.732695001308535,48.8462718104695,50.92018378125521,52.953920375535816,54.94700977895428,56.89901846074377,58.80955061832501,60.67824750668384,62.504786652528566,64.28888095322746,66.03027766052617,67.72875724904519,69.3841321695574,70.9962454870455,72.56496940353937,74.09020366573382,75.57187385738587,77.00992957649233,78.40434249724736,79.75510431677996,81.06222458667143,82.32572842925302,83.54565413868343,84.7220506668063,85.85497499378786,86.94448938353446,87.99065852389009,88.99354655161414,89.9532139621387,90.86971440410645,91.74309135868802,92.57337470367976,93.36057716238135,94.10469063725327,94.80568242835467,95.46349133656078,96.07802365156068,96.64914902463501,97.17669622621344,97.66044878821252,98.10014053115333,98.49545097605902,98.84600064113266,99.15134622321486,99.41097566402159,99.62430310116167,99.79066370393467,99.90930839390865,99.97939845027773,100.0,99.9700783927152,99.88849246044246,99.75398866205816,99.56519511255351,99.32061549707254,99.01862286972973,98.65745333720794,98.2351996271361,97.749804541247,97.19905429331533,96.58057173187508,95.89180944771792,95.13004276617052,94.29236262415273,93.37566833201528,92.37666022015773,91.29183217042616,90.11746403229137,88.84961392380639,87.48411041734468,86.01654461011779,84.44226207947342,82.75635472297328,80.95365248325092,79.02871495764994,76.97582289264146,74.78896956302256,72.46185203589386,69.98786231941764,67.36007839635579,64.57125514238771,72.46433900082664,model E,zeta,v0.5,0.6111799237374533,0.6036069515962819,-0.21899586862990594,0.33976783163479674,85.0,27.0,12.146911546238243
85,Stonelift Botski I,67.0,0.0,1.338148893382441,2.8702661896724395,4.581992897043768,6.459304011953149,8.488508519140243,10.656249391627677,12.949503590721015,15.355582066008777,17.862129755362417,20.457125584936367,23.128882469167987,25.866047310777578,28.657601000768416,31.49285841842671,34.361468431321626,37.25341389530526,40.15901165451268,43.06891254136192,45.9741013765539,48.865896969072544,51.73595211618471,54.576253603440215,57.37912220467181,60.13721268199519,62.84351378580898,65.49134825479486,68.07437281591734,70.58657818442391,73.02228906384504,75.37616414599414,77.64319611096752,79.81871162714452,81.89837135118736,83.87816992804127,85.75443599093438,87.52383216137775,89.18335504916554,90.73033525237463,92.16243735736496,93.47765993877952,94.67433555954409,95.75113077086746,96.70704611224137,97.54141611144054,98.2539092845226,98.84452813582817,99.31360915798071,99.66182283188672,99.8901736267357,100.0,99.99297439743499,99.8711032530789,99.63672698925296,99.29252001656145,98.84149073389136,98.28698152841292,97.63266877557903,96.88256283912577,96.04100807107201,95.1126828117197,94.10259938965359,93.01610412174146,91.85887731313407,90.63693325726511,89.35662023585124,88.02462051889191,86.64795036466967,85.23396001975009,83.7903337189816,82.32508968549548,80.84658013070609,79.36349125431063,77.8848432442895,76.41999027690568,74.97862051670545,73.57075611651767,72.20675321745453,70.89730194891102,69.65342642856494,68.4864847623771,67.40816904459146,66.43050535773493,65.56585377261676,64.82690834832997,64.22669713225014,63.77858216003575,63.49625945562841,63.39375903125235,63.48544488741533,63.786015012907235,64.31050138480173,65.07426996845518,66.09302071750646,67.38278757387792,68.95993846777446,70.84117531768436,73.04353403037864,75.58438450091111,78.48143061261882,-8.4654168967148,model B,gamma,v1.0,0.5439076365866106,0.5034780455327662,-0.5600005296420594,0.5264281643317718,23.0,53.0,32.58117893478443
86,Pullborer Botberg,73.0,51.802961137706696,45.689553717649616,39.989023470952816,34.69679177412871,29.807902064255643,25.317015854909474,21.2184096637522,17.505972851777347,14.173206374212421,11.21322244307817,8.618745101404805,6.382111709105135,4.495275340504583,2.949808093528165,1.7369053105443593,0.8473907108658805,0.27172243490735454,0.0,0.0219721678630638,0.3270457237323345,0.904295167145476,1.7424733143842603,2.830022812573826,4.155088565438681,5.705531070715788,7.468940669224483,9.432652705593297,11.583763600643682,13.909147835430751,16.395475846940798,19.029232835445825,21.796738483514936,24.68416758668273,27.677571595774392,30.762901070888066,33.926029047033666,37.1527753114291,40.42893159245301,43.7402876602546,47.07265833902047,50.4119114308982,53.743996551576814,57.05497487752421,60.33104980488202,63.55859852001614,66.72420448172555,69.81469081510726,72.81715461707823,75.71900217355433,78.50798508828653,81.17223732335339,83.70031315131057,86.08122601899802,88.30448832300291,90.36015209678051,92.23885060943134,93.93184087613533,95.43104708024337,96.72910490702478,97.81940678907321,98.6961480633677,99.3543740399922,99.79002798251045,100.0,99.98217685074037,99.73549265756064,99.25998053484186,98.55682512717837,97.62841605969454,96.47840230001886,95.11174743191494,93.5347858405702,91.75527980953959,89.78247752934843,87.62717201775071,85.30176095164491,82.8203074106463,80.19860153231619,77.45422307904903,74.60660491661545,71.67709740436185,68.6890336970685,65.66779595846288,62.64088248639078,59.63797574964423,56.69101133644673,53.83424781459391,51.10433750325297,48.540398156417886,46.184085558022545,44.07966702870873,42.27409584425318,40.8170865656512,39.76119128085635,39.161876758176376,39.07760251132976,39.56989977615346,40.70345139897299,42.546172636626494,45.16929286814484,53.42623744699097,model B,gamma,v1.0,0.5903074630559186,0.5743087471117646,-0.6180961634332135,0.6505685373372805,86.0,36.0,21.541048703529242
87,Wallwaller Botski,92.0,47.27641477400867,37.28119076983981,28.67255303949371,21.36734571825617,15.283481745249434,10.34008148828115,6.457605485092258,3.5579813010036854,1.5647245029620318,0.4030537499840347,0.0,0.28450983309600014,1.187542891155135,2.64216343389746,4.5836260113190255,6.949455252529576,9.679519770989316,12.7161001861444,16.003951261461477,19.490358158860978,23.125186809549273,26.860928401249996,30.65273798183367,34.45846717934691,38.23869103844008,41.95672897319361,45.5786598363442,49.07333110490848,52.41236218220672,55.57014181628496,58.523819634735794,61.25329179591873,63.74118075657857,65.97280915586343,67.93616781574107,69.62187785781454,71.02314693653655,72.1357195888223,72.95782170006233,73.4900990865324,73.73555019420492,73.69945291395601,73.38928551317457,72.81464168376773,71.98713970656691,70.9203257321315,69.62957117795354,68.13196424205756,66.44619553300305,64.59243781628376,62.592219877126475,60.46829449968908,58.24450056265585,55.94561925123402,53.59722438554747,51.225526865429536,48.85721323161564,46.519278343334236,44.238852172295914,42.04302071308188,39.958641009932336,38.01215029993257,36.22936927259959,34.635299445862024,33.253914658448245,32.107946678665684,31.218664929581983,30.60565033060463,30.286563255459992,30.27690560657068,30.58977700583133,31.235625101785864,32.22198999319782,33.553242769026085,35.23031816479833,37.250441335377104,39.60684874413322,42.28850316851373,45.27980282200803,48.56028459251541,52.10432139711011,55.88081365320265,59.852874866109694,63.97751133300671,68.20529596329608,72.48003621536306,76.73843614973624,80.90975259864226,84.91544545196444,88.66882205959735,92.07467575019919,95.02891846634887,97.41820751609228,99.11956644089656,100.0,99.91610327115575,98.71366486778807,96.22726427252802,92.27986328716474,86.68239159899255,-29.859632569227145,model B,kappa,v1.0,0.5306733008203605,0.4636400976440156,-0.6221506653892988,0.515561881988465,37.0,18.0,7.0970056937910755
88,Waterwalker Botson,73.0,83.00649027684426,67.4493752593753,53.82272493450786,42.014838706352805,31.915435775402383,23.415840660641383,16.409160733125827,10.790455761028786,6.456899466153657,3.3079330919148013,1.245410982785294,0.17373817521243148,0.0,0.6340836961584998,1.9887920362221208,3.979948963033566,6.526497237995689,9.550588100791083,12.977662940568399,16.73652697859638,20.759414962385062,24.982048871274227,29.34368763348982,33.78716885466654,38.25894255783901,42.70909693489918,47.09137610952204,51.36318991155767,55.485615662892016,59.42339197477323,63.144904556606704,66.62216403621706,69.83077579157722,72.74990179400513,75.36221446282744,77.65384253151105,79.61430892526178,81.23646065008991,82.51639069334344,83.45335193570955,84.04966307468118,84.31060655949331,84.24431853752507,83.86167081217008,83.17614481217325,82.20369757243567,80.96261972628584,79.47338550922133,77.75849477411121,75.84230701787415,73.75086741961717,71.51172489024484,69.15374213353618,66.70689771868598,64.20208016431755,61.67087403395908,59.145338042989124,56.65777517705085,54.240494821928785,51.92556690489924,49.744568047543325,47.7283197300299,45.90661846686284,44.30795799409885,42.95924346803336,41.88549767534847,41.10955925473323,40.65177292997003,40.52967175448623,40.75765136737538,41.34663626088862,42.30373805938294,43.63190580974944,45.329568283302244,47.3902682891353,49.802288998945066,52.548272283323826,55.604829059521556,58.942141650670784,62.523558156478366,66.305178835387,70.23543449820714,74.25465691321243,78.29464122269908,82.27820037102101,86.11871154408622,89.71965462031775,92.97414263309612,95.76444424464731,97.96149823142119,99.42441998092092,100.0,99.52219443464165,97.81160760118975,94.67496652905186,89.904587514872,83.27783468816891,74.55657058844723,63.48659875376159,49.79709832076235,-7.181633932390241,model E,beta,v0.5,0.9209533238324313,0.8935534058976569,0.15000000000000002,-0.17995985121679695,92.0,74.0,-22.924427634536286
89,Wallborer Boterson,92.0,0.4481272023984927,0.0,0.055848640787238925,0.5747021881092201,1.5163804170999917,2.841568308714001,4.511886748164816,6.489959427767215,8.739475954182652,11.225251160068069,13.913280620128093,16.77079237157059,19.766294838965585,22.869620963507543,26.051968536681063,29.285936738329816,32.54555887912907,35.80633134746125,39.04523876069526,42.240775320868835,45.372962374774424,48.42336217844843,51.37508786606379,54.21280962322593,56.92275706467203,59.4927178163738,61.91203230204341,64.17158473404307,66.26379030869764,68.18257860601086,69.92337319378491,71.48306743614324,72.85999650645677,74.05390560467356,75.0659143790518,75.8984775522962,76.55534175209742,77.04149854607574,77.36313368112687,77.52757252717198,77.54322172531118,77.41950704037951,77.16680741790739,76.79638524548353,76.3203128185218,75.75139501043098,75.10308814718847,74.38941508631667,73.62487650026338,72.82435836418506,72.00303564813406,71.1762722136482,70.35951691474483,69.56819590331776,68.81760113893692,68.12277510305347,67.49839171760476,66.9586334680268,66.5170647306667,66.18650130460027,65.97887614785252,65.90510131802138,65.97492611730516,66.19679144193302,66.57768033599886,67.1229647496987,67.83624850197161,68.71920644754324,69.77141984837438,70.99020794950965,72.37045575933433,73.90443803422966,75.58163946763537,77.38857108351243,79.30858283421213,81.32167240274552,83.40429020946026,85.52914062311471,87.6649793763627,89.77640718563565,91.82365957543087,93.76239290700356,95.5434666114605,97.11272162725804,98.41075504210475,99.37269093926281,99.92794744826054,100.0,99.50614078627366,98.35723442368177,96.45746982195416,93.70410825667533,89.98722764641256,85.18946303424734,79.18574327370862,71.84302391911598,63.02001632031582,52.566912921828376,40.325108766399836,26.126919202945714,-89.86826592136853,model E,alpha,v0.5,0.7008230326902892,0.6456256586907884,-0.42177127666947956,0.4369072706296875,72.0,65.0,-80.0
90,Stonehauler Botchik,73.0,60.70596070998714,49.17027857774301,39.0842828936898,30.363450696582085,22.9243340148586,16.68470051120881,11.563668131879666,7.481833760722623,4.361395877980838,2.1262712238165813,0.7022054665788545,0.016877875811216775,0.0,0.5834083490623904,1.70115108157499,3.28956869674255,5.287368731106954,7.63569445999619,10.278187603713791,13.161045038468547,16.233069512043915,19.445714364208516,22.753122251865822,26.11215787894499,29.482434731031297,32.82633581473712,36.10902840181281,39.298472777998214,42.36542499661399,45.28343363689349,48.028830567054506,50.58071571211148,52.920935826427986,55.03405727100912,56.90733279553456,58.530662325131125,59.89654775188629,61.000041731101796,61.83869048228704,62.412470594892696,62.72371983878542,62.77706197946158,62.57932559800237,62.13945691576729,61.468426623831284,60.57913071715715,59.48628533351281,58.20631559712759,56.75723846708457,55.15853959046044,53.43104416020028,51.59678177773226,49.67884532032769,47.70124381319484,45.68874930631813,43.666737756034024,41.66102391134904,39.69769020499797,37.80290964924114,36.00276273640285,34.32304834414989,32.789088645509175,31.42552802362798,30.256125991273112,29.303544115067403,28.589126944473275,28.132676945507807,27.952223439207145,28.06378554482358,28.481129127766707,29.21551775228441,30.275457638882674,31.66643662648677,33.390657139344356,35.44676315866269,37.8295611989947,40.52973528935871,43.53355595909989,46.822583228493194,50.37336360408495,54.15712107877919,58.13944213665572,62.2799547625356,66.53200145628124,70.8423062518496,75.15063574106411,79.38945410214264,83.48357213296754,87.34979028907918,90.89653572643243,94.02349334887286,96.62123086036145,98.57081782194975,99.7434387134717,100.0,99.19073120302923,97.15477997639557,93.71980118695404,88.70153999997314,81.90340896929776,85.82349468537683,model B,kappa,v1.0,0.37353116409569675,0.2906673972351508,-0.6601326601079507,0.6715947729554472,55.0,20.0,43.3019940757321
