id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Axial Piston Model,Astrogation Buffer Length,InfoCore Size,Polarity Sinks,Arakyd Vocabulator Model,Nanochip Model,Repulsorlift Motor HP,AutoTerrain Tread Count,Sonoreceptors,Cranial Uplink Bandwidth,Productivity
72,Excavator Botson,27.0,66.22103162043283,60.95232246803906,56.40477712609652,52.537682437760694,49.31122826904244,46.68650750880809,44.62551606877941,43.091152883533546,42.04721991050312,41.458422129976135,41.29036754509605,41.50956718186176,42.08343508912757,42.980288338603195,44.16934702485381,45.620734265299994,47.305476200217775,49.195501992738585,51.26364382884927,53.48363691739216,55.830119490064966,58.27863280142084,60.8056211288683,63.38843177267144,66.00531505594964,68.63542432467774,71.25881594768603,73.85644931666027,76.4101868461415,78.90279397352636,81.31793915906681,83.64019388587032,85.8550326598996,87.94883300997309,89.90887548776428,91.72334366780248,93.38132414747218,94.87280654701334,96.18868350952134,97.32075070094712,98.26170681009673,99.00515354863214,99.54559565107013,99.87844087478351,100.0,99.90748682980333,99.59901819013204,99.07361392978041,98.3311969203982,97.37259305649047,96.19953125541781,94.81464345739597,93.22146462549641,91.42443274564613,89.42888882662713,87.2410769000772,84.86814402048924,82.31814026521201,79.6000187344494,76.72363555126057,73.6997498615605,70.5400238341195,67.25702266056294,63.864214555372,60.37597075588332,56.80756552228865,53.175176137635496,49.49588290782651,45.787669161619846,42.06942125062936,38.36092854932394,34.68288345502813,31.056881387921898,27.505420791040336,24.051903130274525,20.720632894370482,17.53681759492996,14.52656776640987,11.716896966122608,9.135721774236366,6.811861793774231,4.775039650615155,3.055880993492879,1.685914493997979,0.6975718465744675,0.1241877685228388,0.0,0.36014930401628215,1.2406794664382912,2.6785372959893725,4.711572624245986,7.378538305641805,10.719090217464554,14.77378725985942,19.584091355824444,25.192367451214327,31.641883514740503,38.976810537967935,47.24222253531644,56.48409654406426,model C,1.5247497775847814,-0.24479639781314388,0.3560879008084325,kappa,windows 2000,-0.3603842036698195,0.46192672446322397,9.0,20.0,59.950866362009776
73,Excahauler Botson,93.0,30.48991475314463,34.91828821480715,39.32820892721573,43.699911560204235,48.01425790438565,52.252779777037695,56.39771957996648,60.432068509348255,64.339602417549,68.104915326922,71.7134505955836,75.15152973516673,78.4063788805526,81.46615291158021,84.31995722673402,86.95786716880954,89.37094510255685,91.55125514430222,93.49187554354762,95.18690871654834,96.63148893186853,97.82178764791465,98.75501650244706,99.42942795406955,99.84431357569682,100.0,99.89784251683014,99.54021632261964,98.9305054217618,98.07308917996824,96.97332652960436,95.63753782700289,94.07298436175506,92.28784551798041,90.29119358757384,88.0929662354313,85.70393661665304,83.13568114572506,80.40054491767847,77.51160478122692,74.482630063882,71.32804094904634,68.06286450508541,64.70268836637642,61.26361206633596,57.76219602242516,54.21540817313306,50.64056826693798,47.055289803246694,43.47741962531179,39.92497516512701,36.41607934030042,32.968893102905724,29.60154564031155,26.33206222798861,23.178289734295042,20.15781977723951,17.287909533222518,14.585400197755671,12.066633098158915,9.747363458235379,7.642671814925045,5.7668730869355285,4.133423295351663,2.7548239362220546,1.6425240051248722,0.8068196737106437,0.2567516182235008,0.0,0.042777097947013454,0.3897175929957474,1.043766504535853,2.006064778826019,3.275832529382948,4.850249929348487,6.724335755835387,8.89082358624906,11.340035646589806,14.059754311731318,17.035091257677628,20.248354265798294,23.678911679041708,27.303054510125797,31.093856201706625,35.021030038525595,39.05078421153512,43.14567453400083,47.26445480958334,51.361924852395646,55.38877615904191,59.2914352326306,63.011904558769196,66.48760123353478,69.65119324342045,72.4304333972659,74.7479909101612,76.52128063932562,77.66228997197653,78.07740336516034,77.66722453757427,model C,1.2700041557315607,-0.06854470725461048,0.37531846940275526,kappa,windows 2000,-0.17423142938421188,0.11864288451338684,81.0,41.0,11.09105136526685
74,Pushdigger Botson,67.0,30.994991861732306,30.928679553527754,31.186655701063877,31.743014285208552,32.572530881819844,33.65066266174597,34.95354839082531,36.45800842988645,38.141544734748074,39.98234085621909,41.95926194009857,44.05185472717572,46.240347553229924,48.50565034903077,50.82935464033797,53.19373354790141,55.58174178746115,57.97701566974741,60.36387310048062,62.7273135803713,65.0530182051202,67.32734966541821,69.53735224694638,71.67075183037596,73.71595589136835,75.6620535005751,77.49881532363793,79.21669362118875,80.80682224884963,82.2610166572328,83.57177389194067,84.73227259356577,85.73637299769086,86.57861693488881,87.25422783072277,87.75911070574588,88.08985217550156,88.24372045052347,88.21866533633522,88.01331823345075,87.62699213737416,87.05968163859971,86.31206292261172,85.38549376988485,84.28201355588371,83.00434325106339,81.55588542086878,79.94072422573527,78.16362542108814,76.230036357343,74.14608597990572,71.9185848291721,69.5550250405281,67.0635803443501,64.45310606600458,61.73313912584797,58.91389803922702,56.006282916478625,53.02187546293001,49.9729389788984,46.87241835969102,43.73394009560565,40.5718122719299,37.401024568941736,34.23724826190926,31.09683622109071,27.99682291173442,24.95492439407905,21.98953832335335,19.11974394977624,16.365302118556702,13.746655269894081,11.284927438977796,9.00192425598743,6.9201329460926315,5.062722329453524,3.453542821219987,2.1171264315323706,1.0786867655211034,0.3641190233066476,0.0,0.01358808570183453,0.4328232655032249,1.2863271194857009,2.6034028227202706,4.414035145269078,6.748890452183461,9.639316703505326,13.117343454267075,17.215681854490654,21.967724649188646,27.40754617836364,33.56990237700839,40.49023077510566,48.20465049762888,56.74996226454097,66.16364839079516,76.48387278633577,87.74948095609602,100.0,model D,1.6191951661498374,-0.1665109702306084,0.4009135785230823,gamma,v1.0,-0.24264389028770056,0.14369384121833295,70.0,42.0,41.17832150669372
75,Pullwidget Botson II,67.0,100.0,90.58529248498215,82.44818841683642,75.48350549989486,69.59084896307847,64.674515858494,60.643399360030756,57.41089306195754,54.89479527751948,53.01721333753498,51.70446788899251,50.88699719364747,50.499261426619114,50.47964697498733,50.77037073638966,51.317384417617994,52.070278833215575,52.982188204073786,54.00969445602908,55.11273151845979,56.254489622882986,57.40131960155147,58.52263718605045,59.59082730589469,60.581148387125005,61.47163665090542,62.243010412119936,62.878574377969485,63.364123946568654,63.687849505542594,63.84024073062397,63.813990884249804,63.60390111415823,63.2067847519855,62.62137161186286,61.84821228901336,60.889582458348535,59.74938717306579,58.433065163244734,56.947493134444315,55.30089006629954,53.50272151111864,51.56360389247917,49.495208803826884,47.31016730706909,45.02197423117541,42.64489247077144,40.19385728473838,37.684380594807564,35.13245528415816,32.554459496015134,29.967060932244653,27.38712115195096,24.831599870074214,22.317459255987046,19.861568232091585,17.480606772414774,15.190970201207508,13.008673491540682,10.94925556390092,9.027683584788338,7.258257265315056,5.654513159798488,4.2291289643620615,2.9938278155283724,1.959282588818901,1.1350201973498282,0.5293258904285659,0.14914755215205772,0.0,0.08586928343809291,0.4091169825082943,0.9703845064304477,1.7684973921937623,2.8003696031616667,4.060907827661566,5.542915777584566,7.236998486981516,9.131466610662473,11.212240722789343,13.462755615475668,15.863864597385083,18.39374379232179,21.027796437831988,23.73855718380471,26.49559639106024,29.26542442995126,32.011395978961616,34.69361432329844,37.268835653492026,39.69037336399489,41.9080023517744,43.86786331490888,45.512367051188946,46.78009875671291,47.60572232448515,47.919884643002995,47.64911989486818,46.715753855379674,45.03780819111959,model B,1.4392550474054313,-0.06995577196175973,0.1516117259232767,gamma,v1.0,-0.4636873797094876,0.48663919876617145,90.0,93.0,-54.400067067154055
76,Stonepulverizer Botski I,34.0,50.3975229678267,42.88325262156387,36.28560689163937,30.559416467226086,25.660195096650646,21.54415161761088,18.168201987393275,15.489981313090468,13.467855881818672,12.060935190935218,11.229083978255966,10.932934252272789,11.133897322371082,11.794175829047159,12.876775774125825,14.345518550977715,16.165052974736884,18.300867312518225,20.719301313634976,23.387558239816077,26.27371689542384,29.346743657671155,32.576504506839306,35.93377705649505,39.39026258370842,42.918598059269996,46.492368177908496,50.086117388508114,53.67536192432608,57.23660183321019,60.747333007816096,64.18605921582501,67.53230413016097,70.76662335920835,73.87061647702954,76.82693905358204,79.61931468493623,82.23254702349283,84.65253180820012,86.86626889477171,88.861874285904,90.62859216149315,92.15680690885317,93.43805515293333,94.46503778653516,95.23163200053028,95.73290331407793,95.96511760484232,95.92575313920983,95.61351260250706,95.02833512921791,94.17140833320093,93.04518033790734,91.65337180659783,90.00098797256014,88.09433066932797,85.94101036089558,83.54995817193792,80.93143791802692,78.09705813584857,75.05978411342207,71.83394992031525,68.43527043786311,64.88085338938531,61.189211370403584,57.38027387885866,53.475399345329066,49.497387163246685,45.47048971911576,41.420424422729496,37.37438573738867,33.361057210117714,29.410623501882828,25.55478241781014,21.826756937400738,18.261307244752004,14.89474275877096,11.764934163394601,8.911325437808095,6.374945886656892,4.198422170271664,2.4259903348800664,1.1035078428270204,0.27846560278994076,0.0,0.3189049264543157,1.2876438111393735,2.9603616502432666,5.392897037376701,8.642794193787568,12.769314998581615,17.833451018937396,23.897935540324546,31.027255596721442,39.28766400083387,48.74719137430787,59.47565817795449,71.54468674196059,85.02771329611029,100.0,model D,1.176055267733417,-0.3814451489035193,0.17744096836446732,gamma,v1.0,-0.5460510157650144,0.5094220208589505,33.0,36.0,100.0
77,Walldigger Botberg,53.0,0.0,7.775863703427721,15.256043411511284,22.432335192431726,29.297138012088926,35.84348058774296,42.0650463315425,47.95619638394001,53.51199073699405,58.728207447558404,63.601359940358236,68.12871240095308,72.308293258587,76.13890675892539,79.62014262667898,82.75238381811468,85.53681236345334,87.97541329915455,90.0709766900883,91.82709774159363,93.24817500142424,94.339406651581,95.1067848900314,95.55708840231608,95.69787292304213,95.53745988726334,95.08492317174769,94.3500739261313,93.34344349395987,92.07626442361646,90.5604495691369,88.80856928091151,86.83382668627415,84.65003105997823,82.2715692845594,79.71337540058533,76.99089824679251,74.12006719011009,71.11725594557015,67.99924448610547,64.78317904223424,61.48653019163124,58.127049038586286,54.722721483349844,51.291720581365,47.852356992387044,44.4230275194893,41.02216173795673,37.66816671406563,34.379369813750955,31.17395960116001,28.06992482709375,25.08499150733447,22.236558090860413,19.541628717948143,17.016744568160757,14.677913298223485,12.54053656978692,10.619335667075882,8.928275204426296,7.480484923708857,6.288179581638774,5.3625769269738965,4.7138137675983485,4.350860127494264,4.281431493599596,4.511899152553569,5.047198617328665,5.890736143749352,7.044293336898824,8.50792984741074,10.279884157650415,12.356472457781008,14.73198561171672,17.39858421296464,20.346191730351272,23.5623857436387,27.032287269024224,30.73844817453007,34.66073668527848,38.77622097865465,43.05905086935477,47.48033758432402,52.00803162757849,56.60679873491555,61.23789391851161,65.85903360140584,70.42426584187092,74.88383864767094,79.18406638020765,83.26719424855037,87.07126089335564,90.52995906067403,93.57249436564075,96.1234421460567,98.10260240585514,99.42485284845507,100.0,99.7326284224893,98.52194801678799,model D,1.5271143505858586,-0.180208215509712,0.87,kappa,windows 2000,0.017736397236308155,0.040577773363880444,0.0,95.0,30.90040230253915
78,Pushhauler Botski,43.0,60.76723542665031,63.14050615305845,65.49512283421446,67.8230525223288,70.11655847457652,72.36820015309719,74.57083322499507,76.71760956233882,78.80197724216184,80.81768054646196,82.75875996220168,84.619552181308,86.3946901006725,88.07910282215146,89.6680156525655,91.15695010370001,92.54172389230483,93.81845094009442,94.98354137374781,96.0337015249086,96.96593393018492,97.77753733114952,98.46610667433974,99.02953311125738,99.46600399836893,99.77400289710542,99.95230957386238,100.0,99.916446351843,99.70131701068064,99.35457656276685,98.87648579932001,98.26760171652313,97.5287775155238,96.66116260243417,95.6662025883309,94.54563928925536,93.30151072621334,91.9361511251753,90.45219091707621,88.85255673781565,87.14047142825775,85.31945403423123,83.39331980652935,81.36618020090992,79.24244287809546,77.02681170377286,74.7242867485937,72.34016428817412,69.88003680309481,67.34979297890102,64.75561770610264,62.10399208017401,59.40169340155415,56.65579517564658,53.87366711281945,51.06297512840542,48.23168134270175,45.3880440809703,42.540617873437405,39.69825345529409,36.87009776669588,34.06559395276288,31.294481363579763,28.566795554195785,25.892868284624743,23.283327519845066,20.749097429799683,18.301398389396084,15.951746978506481,13.711955981967424,11.59413438958028,9.610687396110674,7.77431640128923,6.0980190098106855,4.595089031334683,3.279116480485187,2.1639875768510475,1.2638847449852808,0.5932866144059092,0.16696801959509588,0.0,0.10774980003184721,0.5058808690670054,1.2103528614459207,2.237421636474012,3.6036392584208,5.325853996520962,7.421210324973142,9.907148922941067,12.80140667455259,16.122016668900635,19.887308200042135,24.11590676699909,28.826734073757592,34.03900802926894,39.77224274744825,46.04624854717593,52.88113195229622,60.297295691618736,model C,1.326728711381889,-0.09739667648993144,0.5561348146443639,kappa,windows 2000,-0.20496232998176128,0.2124345854350079,90.0,90.0,-77.0441512278014
79,Extrawidget Boterson II,92.0,27.461477600969314,32.70160394846098,37.6114660811811,42.19843336533446,46.469875167125835,50.43316085276002,54.095659788441786,57.46474134037594,60.54777487476722,63.352129757820464,65.88517535574042,68.15428103473188,70.16681616099966,71.93015010074846,73.45165222018318,74.7386918855085,75.79863846292926,76.63886131865023,77.26672981887621,77.68961332981193,77.91488121766223,77.94990284863187,77.80204758892566,77.47868480474833,76.98718386230472,76.33491412779958,75.52924496743769,74.57754574742387,73.48718583396287,72.26553459325949,70.91996139151851,69.4578355949447,67.88652656974288,66.21340368211779,64.44583629827424,62.59119378441702,60.65684550675089,58.65016083148065,56.578509124811035,54.4492597529469,52.26978208209303,50.047445478454144,47.789619308235075,45.50367293764063,43.19697573287552,40.876897060144586,38.55080628565254,36.22607277560421,33.910065896204436,31.610155013657938,29.33370949416955,27.08809870394403,24.88069200918612,22.718858776100593,20.609968370892283,18.561390159766013,16.580493508926484,14.674647784578562,12.851222352926946,11.11758658017647,9.481109832531907,7.949161476197999,6.529110877379625,5.2283274022815185,4.0541804171084195,3.01403928806516,2.1152733813565674,1.3652520631873275,0.7713446997622307,0.3409206572860976,0.08134930196377976,0.0,0.1042421175994933,0.401445020967148,0.8989780763076438,1.604210649825753,2.5245121077263817,3.667251816214253,5.039799141494089,6.649523449770801,8.503794107249046,10.609980480133736,12.975451934629396,15.607577836941191,18.513727553273593,21.701270449831576,25.17757589281985,28.950013248443213,33.02595188290638,37.412761162414185,42.1178104531715,47.148469121382966,52.51210653325343,58.2160920549874,64.2677950527902,70.67458489286639,77.44383094142063,84.58290256465779,92.09916912878265,100.0,model B,1.5249649536767933,0.040993673211322856,0.5619768931420848,kappa,windows 2000,-0.08659932651569524,-0.05256121254854368,19.0,93.0,11.26476721168305
80,Rockwalker Botski,93.0,41.405031609668406,50.86372608603724,59.28296822116328,66.72278707704614,73.2423169700638,78.89969449930922,83.75196044333968,87.85496652533934,91.26328704669416,94.03013538898,96.20728538436339,97.8449975544152,98.99195021733705,99.69517546360066,100.0,99.94999086211621,99.58690599519548,98.95064970343958,98.07923296770934,97.00873863164112,95.77329145617563,94.40503304250022,92.93410162340341,91.38861672304259,89.79466868512468,88.17631306949905,86.55556991716391,84.95242788368523,83.38485324102848,81.86880374780317,80.4182473879204,79.04518597766325,77.7596836411696,76.5699001543283,75.48212915708797,74.50084123417834,73.62873186424508,72.86677423739673,72.214276941165,71.66894651487767,71.22695487244435,70.88301159355495,70.63044108329142,70.46126460015175,70.36628715248703,70.33518926335178,70.35662360376624,70.418316494392,70.50717427562128,70.60939454607626,70.7105822695258,70.79587075020982,70.85004747658084,70.85768483345566,70.80327568258133,70.6713738116127,70.4467392515044,70.11448846231366,69.66024938741776,69.07032137614438,68.33183997481191,67.43294658618696,66.36296299735062,65.11257077598076,63.67399553504446,62.041196065905794,60.21005833984538,58.17859437798965,55.94714598966115,53.51859337913114,50.89856862079358,48.0956740027487,45.12170523879633,41.99187954884957,38.72506860775323,35.3440363625213,31.875681717980385,28.351286090837803,24.806765832146162,21.282929518197363,17.82574010981611,14.486581980074078,11.322532810415229,8.396640355190959,5.778204074615469,3.5430616361205427,1.7738802841421466,0.5604530782975663,0.0,0.19747392746112064,1.265871479126554,3.3265487255131907,6.509541769459201,10.953892194798268,16.807977383427907,24.229845700809907,33.3875565498675,44.45952529331001,57.63487304435473,73.11378132587919,model D,1.2346974251941374,-0.033243937792157285,0.337291021002163,kappa,windows 2000,-0.29937812953392134,0.33266768450965956,27.0,22.0,69.5550745401971
81,Thumpborer Botberg II,64.0,45.40857112409263,53.299027288912384,60.45705562083861,66.91316180516091,72.69730897922061,77.83891773241088,82.36686610617659,86.30948959401442,89.69458114147285,92.54939114615209,94.9006274577041,96.77445537783268,98.19649766029337,99.19183451089346,99.78500358749204,100.0,99.86027631037992,99.38874253264622,98.60776613286507,97.53917202915444,96.20424259168401,94.62371764267532,92.81779445640154,90.80612775918783,88.60782972941091,86.2414699974994,83.72507564593366,81.07613120924573,78.31157867401961,75.4478174788909,72.50070451454711,69.48555412372741,66.41713810122279,63.309685693875984,60.17688360058163,57.03187597228595,53.887264411986955,50.75510797473463,47.64692316763048,44.57368394982803,41.54582173253233,38.57322537900033,35.665241204540784,32.83067297651425,30.077781914332785,27.414286689460592,24.847363425413405,22.383645697758816,20.029224534116175,17.789648414156545,15.669923269602796,13.674512484229782,11.807336893863747,10.07177478638287,8.470661901717438,7.006291431848882,5.680414020810725,4.494237764688464,3.448428211619043,2.543108361791528,1.7778586674460746,1.151717032875508,0.663178814423746,0.3101968204869618,0.09018131151247684,0.0,0.03597805050089494,0.1938980796180555,0.4690001560061317,0.855981800371927,1.3489979854739231,1.9416611361216727,2.6270411291775977,3.397665293554919,4.245518410219329,5.162042712188318,6.1381378845302645,7.164161064365975,8.229926840868533,9.324707255261936,10.437231800821772,11.55568742287631,12.667718518805557,13.760426938040569,14.820371982063977,15.833570404411123,16.785496410668827,17.661081658475826,18.444715257521583,19.12024376954817,19.67097120835056,20.0796590397731,20.328526181713016,20.399249004120442,20.27296132899573,19.930254430391503,19.351177034412256,18.51523531921361,17.40139291500465,15.988070904044427,model C,1.3194463381690325,-0.005285133686462107,0.6242964268076249,kappa,windows 2000,-0.10285875971253661,0.13990999369734972,90.0,55.0,-26.023890462240345
82,Thumpdigger Botberg,27.0,45.72345324140763,45.924447825650326,46.29024926959061,46.81492141840519,47.492085537955795,48.31494565988147,49.276313926690875,50.36863593685466,51.58401608989776,52.91424293149175,54.35081449854716,55.88496366430577,57.50768348343301,59.20975253711022,60.981760278126984,62.81413237597352,64.69715606193293,66.62100547417356,68.57576700284135,70.5514646351521,72.5380853004839,74.52560421546931,76.50401022908785,78.46333116775818,80.39365918043056,82.28517608367906,84.12817870679396,85.91310423687406,87.630555563919,89.2713266259216,90.82642775396017,92.28711101729087,93.64489556843994,94.89159298829621,96.01933263120324,97.02058697005174,97.88819694137193,98.61539729042576,99.19584191629932,99.62362921699514,99.89332743452458,100.0,99.93923087872723,99.7071499152979,99.30045817868167,98.71645330731862,97.95305485421162,97.00882963201846,95.88301705814449,94.57555449983472,93.08710261926616,91.4190707186402,89.57364208527498,87.55379933669761,85.3633497657367,83.00695068561433,80.49013477503874,77.81933542329648,75.00191207534465,72.04617557690354,68.9614135195486,65.75791558580303,62.44699889422996,59.04103334452476,55.55346696260756,51.99885124571527,48.392866507494375,44.752347223092585,41.09530737425191,37.44096579440033,33.80977151374459,30.22342910436245,26.704924025294623,23.278547967637675,19.96992419963573,16.80603291177386,13.815236561868694,11.027305220162416,8.473441914414423,6.186307974993312,4.200048379969777,2.5503171002088196,1.2743024444614008,0.41075240445797334,0.0,0.08398862405251896,0.7062973878356489,1.912166465918725,3.748522441311059,6.264003650554521,9.508985528817108,13.535605954982922,18.39779059674663,24.151278255705225,30.853646212449586,38.56433557165808,47.344676607187104,57.257914107165305,68.36923271908513,80.74578229489472,model D,1.1861077085110143,-0.2730798199609542,0.031106685054613503,gamma,v1.0,-0.340146078880341,0.3495747001716715,13.0,96.0,61.55605626155409
83,Pushwalker Botchik Jr.,93.0,85.96265145943771,86.32826959817638,86.78785324959797,87.32923056604955,87.94060143828668,88.61053749547368,89.3279821051834,90.08225037339737,90.86302914450572,91.66037700130717,92.4647242650091,93.26687299522754,94.0579969899871,94.82964178572101,95.57372465727114,96.28253461788799,96.9487324192307,97.56535055136696,98.12579324277316,98.62383646033427,99.05362790934392,99.40968703350434,99.68690501492637,99.88054477412946,99.98624097004178,100.0,99.91819999974949,99.73759084344421,99.45529414364677,99.06880325132839,98.57598325586889,97.97507098505675,97.26467500508903,96.44377562057149,95.51172487451839,94.4682465483528,93.3134361619062,92.04776097341882,90.6720599795395,89.18754391532569,87.5957952542435,85.89876820816755,84.09878872738119,82.1985545005764,80.20113495485371,78.10997125572229,75.92887630710003,73.6620347513133,71.31400296909717,68.88970907959532,66.39445294036011,63.83390614735242,61.214112034941806,58.541485675906436,55.822813881433156,53.065255201117324,50.27633992296304,47.46397007338295,44.63641941719836,41.80233345763919,38.97072943634392,36.15099633335979,33.35289486714256,30.586557494556654,27.862488410875034,25.1915635497794,22.58503058336012,20.054508922115943,17.61198971495452,15.269835849191885,13.040781950552969,10.93793438317094,8.97477124958811,7.165142390754816,5.523269386030474,4.063745553183058,2.8015359483889206,1.751977366233299,0.9307783397098426,0.3540191402211194,0.0381517775779489,0.0,0.25675929411563037,0.8259968849616215,1.725651735983547,2.9740345490353004,4.589827764380018,6.59208556068867,9.000233855041492,11.834070302927078,15.113764298242552,18.85985697329397,23.093261198795517,27.83526158387062,33.107514476050746,38.93204796127655,45.33126186389661,52.3279277466688,59.945188910759384,68.20656039574298,model C,1.4055630270738235,-0.2997014329186422,0.20128425415678336,gamma,v1.0,-0.2128495047494564,0.2401758780758201,32.0,30.0,97.60790876057229
84,Pullminer Boterson,68.0,100.0,99.35698682312679,98.78158658970447,98.26507803975527,97.79902783461041,97.37529055691014,96.98600871060373,96.62361272094944,96.28082093451454,95.95063961917538,95.62636296411725,95.30157307983448,94.97013999813043,94.62622167211745,94.26426397621691,93.87900070615923,93.4654535789838,93.01893223303904,92.53503422798236,92.00964504478026,91.43893808570817,90.8193746743506,90.14770405560103,89.42096339566193,88.63647778204486,87.79186022357037,86.885011650368,85.91412091387632,84.8776647868429,83.77440796332435,82.60340305868628,81.36399060960332,80.05579907405911,78.67874483134631,77.23303218206657,75.71915334813059,74.13788847275806,72.49030562047773,70.77776077712728,69.0018978498535,67.16464866711213,65.26823297866791,63.31515845559469,61.30822069027524,59.25050319640138,57.14537740897394,54.996502684302776,52.807826300006724,50.583583455013695,48.328297269560586,46.04677878519327,43.74412696476668,41.425728692444764,39.09725877370046,36.76467993531572,34.43424282538155,32.11248601329793,29.80623598977389,27.522607166827406,25.26900187778557,23.05311037728442,20.882910841268984,18.766669366993394,16.712939973020728,14.730564599223083,12.828673106781652,11.016683278186445,9.304300817236777,7.701519349040674,6.218620420015432,4.866173497887217,3.6550359716912237,2.5963531517716723,1.7015582697818394,0.9823724786839862,0.4508048527493731,0.11915238755825881,0.0,0.10622052827292391,0.45097473188427273,1.047711291650456,1.9101668096967839,3.052365809457748,4.488620735676642,6.233531954405944,8.301987753007014,10.70916434015027,13.470525845815226,16.601824321290316,20.119099739173045,24.03867999336986,28.3771808990963,33.1515061928769,38.37884753254516,44.07668449724363,50.26278458742395,56.95520322484663,64.17228375258132,71.93265743500652,80.25524345781005,model C,1.4252277512303586,0.37,0.4911616081115566,kappa,windows 2000,0.09288808302705287,-0.07331167799917299,57.0,51.0,-3.803265585807395
85,Extrapulverizer Boterson,93.0,40.26824874568157,35.18344931282015,30.834617002197962,27.17901107199376,24.17487282707851,21.7814256190154,19.958874846059835,18.66840795315942,17.87219443195398,17.533385820775546,17.616115704648365,18.085499715288915,18.90763553110586,20.04960287720008,21.479463525364682,23.166261294084975,25.080022048538474,27.191753700594944,29.473446208816302,31.898071578456737,34.43958386146262,37.0729191564725,39.773995608817245,42.51971341051982,45.28795480029545,48.057584063551616,50.80844753238796,53.5213735855963,56.17817264866074,58.7616371937576,61.255541739755316,63.64464285221468,65.91467914338855,68.05237127222209,70.0454219443527,71.88251591210988,73.55331997451546,75.04848297728334,76.35963581281982,77.47939142022334,78.40134478528444,79.12007294048597,79.631134965003,79.93107198470287,80.01740717214506,79.88864574658102,79.54427497395504,78.98476416690279,78.21156468475317,77.22710993352597,76.03481536593485,74.63907848138405,73.04527882597094,71.25977799248514,69.28991962040803,67.1440293959134,64.83141505186757,62.36236636782845,59.748155170046566,57.0010353314649,54.134242771718,51.16199545713308,48.09949340072934,44.96291866221843,41.769435348003896,38.53718961118213,35.28530965154063,32.033905715560685,28.80407009641366,25.6178771339656,22.498383214772527,19.46962677208443,16.556628285841906,13.785390282679472,11.182897335922387,8.777116065589018,6.5969951383893735,4.6724652677263006,3.0344392136947516,1.7148117830807326,0.7464598293643213,0.16324225271548415,0.0,0.29255606477180995,1.0777154872791157,2.393265354463133,4.277974799955273,6.771595004080727,9.914859193856259,13.749482642990454,18.31816267188458,23.664578647633096,29.833391984020736,36.8702461415253,44.82176662731751,53.7355609952597,63.66021884590626,74.64531182650414,86.74139363099104,100.0,model B,1.0517654259783678,-0.41041812553622214,0.18866601597644017,gamma,v1.0,-0.40280023132020537,0.43715035957468,2.0,14.0,98.30627641515684
86,Pullwaller Botberg,77.0,56.6223924034265,63.20898568869855,69.15764590289419,74.49499698429153,79.2471894421352,83.43990035663631,87.0983333789726,90.24721873128816,92.91081320669376,95.11290016926665,96.87678955405053,98.22531786705574,99.18084818525908,99.76527015660389,100.0,99.90598050532378,99.50368103341816,98.81309751609258,97.85375245612296,96.64469492725182,95.2045005741881,93.55127161260731,91.70263682915157,89.67575158142942,87.48729779801596,85.15348397845275,82.69004519324803,80.1122430838764,77.43486586277905,74.67222831336365,71.83817179000452,68.94606421804245,66.00880009378457,63.03880048450484,60.048013028443506,57.0479119348074,54.04949798377,51.06329852647118,48.09936748501726,45.167285352481336,42.27615919290277,39.43462264128767,36.65083590360843,33.932485756804176,31.286785548780443,28.72047519840933,26.23982119552945,23.850616600946033,21.558181046430583,19.367360734721455,17.282528439523222,15.30758350550712,13.445951848311,11.70058595453912,10.073964881762164,8.568094258517673,7.184506284309382,5.924259729607582,4.78793993584935,3.7756588154379718,2.8870548517435335,2.1212930991023047,1.4770651828175374,0.9525892991585962,0.5456102153615517,0.2533992696289997,0.07275437112993849,0.0,0.030987207341413945,0.1610936152228701,0.3852234166792652,0.6978073757125856,1.0928028272910968,1.5636936773495176,2.1034904027889616,2.704730051477125,3.3594762422488307,4.059319164904566,4.795375580212001,5.558288819904571,6.338228786683101,7.124891954214487,7.9075013671317915,8.674806641035634,9.415083962492114,10.1161360890343,10.76529234916173,11.349408642340887,11.854867439004053,12.267577780550232,12.57297527934543,12.756022118721381,12.801207052977325,12.692545407378445,12.413579078156118,11.947376532508997,11.276532808601065,10.38316951556489,9.248934833497934,7.85500351346381,model C,1.26173116174941,-0.021773340627343707,0.39885629871465667,gamma,v1.0,0.016776648405576022,-0.07800096091602904,80.0,74.0,-33.31915860327136
